[15:18:36.791] [INFO   ] thread main starting.
[15:18:36.796] [SEVERE ] cannot read configuration file config.properties trying from resources.
[15:18:36.798] [SEVERE ] configuration file was loaded from resources directory.
[15:18:37.295] [INFO   ] thread dealer starting.
[15:18:37.412] [SEVERE ] placing card 0 in slot 0
[15:18:37.429] [SEVERE ] player 2 placing token on slot 0
[15:18:37.434] [SEVERE ] player 4 placing token on slot 0
[15:18:37.434] [SEVERE ] removing player 2 token from slot 0
[15:18:37.434] [SEVERE ] player 2 placing token on slot 0
[15:18:37.435] [SEVERE ] removing player 2 token from slot 0
[15:18:37.437] [SEVERE ] player 2 placing token on slot 0
[15:18:37.436] [SEVERE ] player 3 placing token on slot 0
[15:18:37.435] [SEVERE ] player 1 placing token on slot 0
[15:18:37.435] [SEVERE ] removing player 4 token from slot 0
[15:18:37.440] [SEVERE ] removing player 2 token from slot 0
[15:18:37.441] [SEVERE ] removing player 3 token from slot 0
[15:18:37.441] [SEVERE ] removing player 1 token from slot 0
[15:18:37.442] [SEVERE ] player 1 placing token on slot 0
[15:18:37.442] [SEVERE ] removing player 1 token from slot 0
[15:18:37.442] [SEVERE ] player 1 placing token on slot 0
[15:18:37.442] [SEVERE ] removing player 1 token from slot 0
[15:18:37.441] [SEVERE ] player 2 placing token on slot 0
[15:18:37.441] [SEVERE ] player 4 placing token on slot 0
[15:18:37.443] [SEVERE ] player 1 placing token on slot 0
[15:18:37.444] [SEVERE ] player 3 placing token on slot 0
[15:18:37.444] [SEVERE ] removing player 4 token from slot 0
[15:18:37.444] [SEVERE ] removing player 1 token from slot 0
[15:18:37.445] [SEVERE ] player 4 placing token on slot 0
[15:18:37.444] [SEVERE ] removing player 2 token from slot 0
[15:18:37.446] [SEVERE ] player 1 placing token on slot 0
[15:18:37.446] [SEVERE ] removing player 1 token from slot 0
[15:18:37.446] [SEVERE ] player 1 placing token on slot 0
[15:18:37.446] [SEVERE ] removing player 1 token from slot 0
[15:18:37.447] [SEVERE ] player 1 placing token on slot 0
[15:18:37.447] [SEVERE ] removing player 1 token from slot 0
[15:18:37.447] [SEVERE ] player 1 placing token on slot 0
[15:18:37.447] [SEVERE ] removing player 1 token from slot 0
[15:18:37.447] [SEVERE ] player 1 placing token on slot 0
[15:18:37.448] [SEVERE ] removing player 1 token from slot 0
[15:18:37.448] [SEVERE ] player 1 placing token on slot 0
[15:18:37.448] [SEVERE ] removing player 1 token from slot 0
[15:18:37.448] [SEVERE ] player 1 placing token on slot 0
