[17:49:42.701] [INFO   ] thread main starting.
[17:49:42.705] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:49:42.711] [SEVERE ] configuration file was loaded from resources directory.
[17:49:43.157] [INFO   ] thread dealer starting.
[17:49:43.268] [SEVERE ] player 2 placing token on slot 0
[17:49:43.268] [SEVERE ] player 4 placing token on slot 0
[17:49:43.268] [SEVERE ] placing card 34 in slot 0
[17:49:43.268] [SEVERE ] player 3 placing token on slot 0
[17:49:43.269] [SEVERE ] removing player 4 token from slot 0
[17:49:43.269] [SEVERE ] player 4 placing token on slot 0
[17:49:43.272] [SEVERE ] removing player 4 token from slot 0
[17:49:43.272] [SEVERE ] player 4 placing token on slot 0
[17:49:43.272] [SEVERE ] removing player 4 token from slot 0
[17:49:43.273] [SEVERE ] player 4 placing token on slot 0
[17:49:43.273] [SEVERE ] removing player 4 token from slot 0
[17:49:43.273] [SEVERE ] player 4 placing token on slot 0
[17:49:43.269] [SEVERE ] removing player 2 token from slot 0
[17:49:43.269] [SEVERE ] removing player 3 token from slot 0
[17:49:43.273] [SEVERE ] player 5 placing token on slot 0
[17:49:43.276] [SEVERE ] removing player 5 token from slot 0
[17:49:43.277] [SEVERE ] player 5 placing token on slot 0
[17:49:43.279] [SEVERE ] removing player 5 token from slot 0
[17:49:43.279] [SEVERE ] player 5 placing token on slot 0
[17:49:43.279] [SEVERE ] removing player 5 token from slot 0
[17:49:43.279] [SEVERE ] player 5 placing token on slot 0
[17:49:43.280] [SEVERE ] removing player 5 token from slot 0
[17:49:43.280] [SEVERE ] player 5 placing token on slot 0
[17:49:43.280] [SEVERE ] removing player 5 token from slot 0
[17:49:43.280] [SEVERE ] player 5 placing token on slot 0
[17:49:43.280] [SEVERE ] removing player 5 token from slot 0
[17:49:43.281] [SEVERE ] player 5 placing token on slot 0
[17:49:43.281] [SEVERE ] removing player 5 token from slot 0
[17:49:43.281] [SEVERE ] player 5 placing token on slot 0
[17:49:43.282] [SEVERE ] removing player 5 token from slot 0
[17:49:43.282] [SEVERE ] player 5 placing token on slot 0
[17:49:43.282] [SEVERE ] removing player 5 token from slot 0
[17:49:43.282] [SEVERE ] player 5 placing token on slot 0
[17:49:43.282] [SEVERE ] removing player 5 token from slot 0
[17:49:43.283] [SEVERE ] player 5 placing token on slot 0
[17:49:43.283] [SEVERE ] removing player 5 token from slot 0
[17:49:43.288] [SEVERE ] player 5 placing token on slot 0
[17:49:43.289] [SEVERE ] removing player 5 token from slot 0
[17:49:43.273] [SEVERE ] removing player 4 token from slot 0
[17:49:43.276] [SEVERE ] player 2 placing token on slot 0
[17:49:43.308] [SEVERE ] removing player 2 token from slot 0
[17:49:43.308] [SEVERE ] player 2 placing token on slot 0
[17:49:43.308] [SEVERE ] removing player 2 token from slot 0
[17:49:43.308] [SEVERE ] player 2 placing token on slot 0
