[14:09:43.060] [INFO   ] thread main starting.
[14:09:43.066] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:09:43.067] [SEVERE ] configuration file was loaded from resources directory.
[14:09:43.520] [INFO   ] thread dealer starting.
[14:09:43.657] [SEVERE ] placing card 79 in slot 0
[14:09:43.664] [SEVERE ] player 3 placing token on slot 0
[14:09:43.665] [SEVERE ] player 2 placing token on slot 0
[14:09:43.665] [SEVERE ] player 4 placing token on slot 0
[14:09:43.666] [SEVERE ] player 1 placing token on slot 0
[14:09:43.666] [SEVERE ] removing player 4 token from slot 0
[14:09:43.669] [SEVERE ] removing player 2 token from slot 0
[14:09:43.670] [SEVERE ] player 2 placing token on slot 0
[14:09:43.670] [SEVERE ] player 4 placing token on slot 0
[14:09:43.670] [SEVERE ] removing player 1 token from slot 0
[14:09:43.670] [SEVERE ] removing player 2 token from slot 0
[14:09:43.671] [SEVERE ] player 2 placing token on slot 0
[14:09:43.671] [SEVERE ] removing player 2 token from slot 0
[14:09:43.672] [SEVERE ] player 2 placing token on slot 0
[14:09:43.672] [SEVERE ] removing player 4 token from slot 0
[14:09:43.672] [SEVERE ] removing player 2 token from slot 0
[14:09:43.673] [SEVERE ] removing player 3 token from slot 0
[14:09:43.673] [SEVERE ] player 3 placing token on slot 0
[14:09:43.674] [SEVERE ] removing player 3 token from slot 0
[14:09:43.678] [SEVERE ] player 2 placing token on slot 0
[14:09:43.678] [SEVERE ] removing player 2 token from slot 0
[14:09:43.679] [SEVERE ] player 2 placing token on slot 0
[14:09:43.679] [SEVERE ] removing player 2 token from slot 0
[14:09:43.679] [SEVERE ] player 2 placing token on slot 0
[14:09:43.679] [SEVERE ] removing player 2 token from slot 0
[14:09:43.680] [SEVERE ] player 2 placing token on slot 0
[14:09:43.680] [SEVERE ] player 3 placing token on slot 0
[14:09:43.680] [SEVERE ] removing player 2 token from slot 0
[14:09:43.681] [SEVERE ] player 2 placing token on slot 0
[14:09:43.680] [SEVERE ] removing player 3 token from slot 0
[14:09:43.681] [SEVERE ] removing player 2 token from slot 0
[14:09:43.681] [SEVERE ] player 2 placing token on slot 0
[14:09:43.681] [SEVERE ] removing player 2 token from slot 0
[14:09:43.682] [SEVERE ] player 2 placing token on slot 0
[14:09:43.682] [SEVERE ] removing player 2 token from slot 0
[14:09:43.683] [SEVERE ] player 3 placing token on slot 0
[14:09:43.683] [SEVERE ] player 2 placing token on slot 0
[14:09:43.684] [SEVERE ] removing player 2 token from slot 0
[14:09:43.687] [SEVERE ] player 2 placing token on slot 0
[14:09:43.689] [SEVERE ] player 4 placing token on slot 0
[14:09:43.690] [SEVERE ] removing player 4 token from slot 0
[14:09:43.691] [SEVERE ] player 4 placing token on slot 0
[14:09:43.693] [SEVERE ] removing player 4 token from slot 0
[14:09:43.694] [SEVERE ] player 4 placing token on slot 0
[14:09:43.694] [SEVERE ] removing player 4 token from slot 0
[14:09:43.694] [SEVERE ] player 4 placing token on slot 0
[14:09:43.694] [SEVERE ] removing player 4 token from slot 0
[14:09:43.706] [SEVERE ] player 1 placing token on slot 0
[14:09:43.706] [SEVERE ] removing player 2 token from slot 0
[14:09:43.706] [SEVERE ] removing player 3 token from slot 0
[14:09:43.707] [SEVERE ] player 2 placing token on slot 0
[14:09:43.707] [SEVERE ] removing player 2 token from slot 0
[14:09:43.707] [SEVERE ] player 2 placing token on slot 0
[14:09:43.707] [SEVERE ] removing player 2 token from slot 0
[14:09:43.708] [SEVERE ] player 2 placing token on slot 0
[14:09:43.708] [SEVERE ] removing player 2 token from slot 0
[14:09:43.708] [SEVERE ] player 2 placing token on slot 0
[14:09:43.708] [SEVERE ] removing player 2 token from slot 0
[14:09:43.708] [SEVERE ] player 2 placing token on slot 0
[14:09:43.708] [SEVERE ] removing player 2 token from slot 0
[14:09:43.709] [SEVERE ] player 2 placing token on slot 0
[14:09:43.709] [SEVERE ] removing player 2 token from slot 0
[14:09:43.709] [SEVERE ] player 2 placing token on slot 0
[14:09:43.710] [SEVERE ] removing player 2 token from slot 0
[14:09:43.711] [SEVERE ] player 2 placing token on slot 0
[14:09:43.711] [SEVERE ] removing player 2 token from slot 0
[14:09:43.711] [SEVERE ] player 2 placing token on slot 0
[14:09:43.712] [SEVERE ] removing player 2 token from slot 0
[14:09:43.712] [SEVERE ] player 2 placing token on slot 0
[14:09:43.712] [SEVERE ] player 3 placing token on slot 0
[14:09:43.713] [SEVERE ] removing player 2 token from slot 0
[14:09:43.713] [SEVERE ] removing player 3 token from slot 0
[14:09:43.713] [SEVERE ] player 2 placing token on slot 0
[14:09:43.715] [SEVERE ] removing player 2 token from slot 0
[14:09:43.716] [SEVERE ] player 2 placing token on slot 0
[14:09:43.716] [SEVERE ] removing player 2 token from slot 0
[14:09:43.716] [SEVERE ] player 2 placing token on slot 0
[14:09:43.716] [SEVERE ] player 4 placing token on slot 0
[14:09:43.721] [SEVERE ] player 3 placing token on slot 0
[14:09:43.721] [SEVERE ] removing player 3 token from slot 0
[14:09:43.721] [SEVERE ] removing player 2 token from slot 0
[14:09:43.723] [SEVERE ] player 3 placing token on slot 0
[14:09:43.723] [SEVERE ] removing player 3 token from slot 0
[14:09:43.737] [SEVERE ] removing player 1 token from slot 0
[14:09:43.738] [SEVERE ] player 2 placing token on slot 0
[14:09:43.738] [SEVERE ] player 3 placing token on slot 0
[14:09:43.738] [SEVERE ] removing player 2 token from slot 0
[14:09:43.738] [SEVERE ] removing player 3 token from slot 0
[14:09:43.739] [SEVERE ] player 2 placing token on slot 0
[14:09:43.739] [SEVERE ] player 3 placing token on slot 0
[14:09:43.739] [SEVERE ] removing player 2 token from slot 0
[14:09:43.741] [SEVERE ] player 2 placing token on slot 0
[14:09:43.741] [SEVERE ] removing player 2 token from slot 0
[14:09:43.742] [SEVERE ] player 2 placing token on slot 0
[14:09:43.742] [SEVERE ] removing player 2 token from slot 0
[14:09:43.741] [SEVERE ] removing player 3 token from slot 0
[14:09:43.743] [SEVERE ] removing player 4 token from slot 0
[14:09:43.742] [SEVERE ] player 2 placing token on slot 0
[14:09:43.743] [SEVERE ] player 4 placing token on slot 0
[14:09:43.743] [SEVERE ] player 3 placing token on slot 0
[14:09:43.743] [SEVERE ] removing player 2 token from slot 0
[14:09:43.744] [SEVERE ] removing player 3 token from slot 0
[14:09:43.744] [SEVERE ] player 1 placing token on slot 0
[14:09:43.744] [SEVERE ] removing player 4 token from slot 0
[14:09:43.746] [SEVERE ] removing player 1 token from slot 0
[14:09:43.746] [SEVERE ] player 4 placing token on slot 0
[14:09:43.746] [SEVERE ] player 2 placing token on slot 0
[14:09:43.747] [SEVERE ] player 1 placing token on slot 0
[14:09:43.747] [SEVERE ] removing player 4 token from slot 0
[14:09:43.747] [SEVERE ] removing player 1 token from slot 0
[14:09:43.747] [SEVERE ] player 1 placing token on slot 0
[14:09:43.747] [SEVERE ] removing player 2 token from slot 0
[14:09:43.747] [SEVERE ] removing player 1 token from slot 0
[14:09:43.747] [SEVERE ] player 4 placing token on slot 0
[14:09:43.749] [SEVERE ] player 1 placing token on slot 0
[14:09:43.748] [SEVERE ] player 2 placing token on slot 0
[14:09:43.749] [SEVERE ] removing player 1 token from slot 0
