[21:30:40.685] [INFO   ] thread main starting.
[21:30:40.691] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:30:40.693] [SEVERE ] configuration file was loaded from resources directory.
[21:30:41.217] [INFO   ] thread dealer starting.
[21:30:41.330] [SEVERE ] placing card 17 in slot 0
[21:30:41.330] [SEVERE ] player 2 placing token on slot 0
[21:30:41.330] [SEVERE ] player 4 placing token on slot 0
[21:30:41.331] [SEVERE ] player 5 placing token on slot 0
[21:30:41.333] [SEVERE ] removing player 5 token from slot 0
[21:30:41.333] [SEVERE ] player 5 placing token on slot 0
[21:30:41.332] [SEVERE ] removing player 4 token from slot 0
[21:30:41.338] [SEVERE ] removing player 5 token from slot 0
[21:30:41.339] [SEVERE ] player 5 placing token on slot 0
[21:30:41.339] [SEVERE ] removing player 5 token from slot 0
[21:30:41.336] [SEVERE ] removing player 2 token from slot 0
[21:30:41.339] [SEVERE ] player 5 placing token on slot 0
[21:30:41.340] [SEVERE ] removing player 5 token from slot 0
[21:30:41.340] [SEVERE ] player 5 placing token on slot 0
[21:30:41.339] [SEVERE ] player 4 placing token on slot 0
[21:30:41.339] [SEVERE ] player 2 placing token on slot 0
[21:30:41.340] [SEVERE ] removing player 5 token from slot 0
[21:30:41.341] [SEVERE ] player 5 placing token on slot 0
[21:30:41.340] [SEVERE ] removing player 4 token from slot 0
[21:30:41.340] [SEVERE ] removing player 2 token from slot 0
[21:30:41.341] [SEVERE ] player 4 placing token on slot 0
[21:30:41.341] [SEVERE ] player 2 placing token on slot 0
[21:30:41.341] [SEVERE ] removing player 2 token from slot 0
[21:30:41.341] [SEVERE ] removing player 4 token from slot 0
[21:30:41.342] [SEVERE ] player 4 placing token on slot 0
[21:30:41.342] [SEVERE ] removing player 4 token from slot 0
[21:30:41.342] [SEVERE ] player 2 placing token on slot 0
[21:30:41.343] [SEVERE ] player 4 placing token on slot 0
[21:30:41.343] [SEVERE ] removing player 2 token from slot 0
[21:30:41.343] [SEVERE ] removing player 4 token from slot 0
[21:30:41.343] [SEVERE ] player 4 placing token on slot 0
[21:30:41.343] [SEVERE ] player 2 placing token on slot 0
[21:30:41.344] [SEVERE ] removing player 4 token from slot 0
[21:30:41.344] [SEVERE ] removing player 2 token from slot 0
[21:30:41.344] [SEVERE ] player 4 placing token on slot 0
[21:30:41.344] [SEVERE ] player 2 placing token on slot 0
[21:30:41.344] [SEVERE ] removing player 5 token from slot 0
[21:30:41.344] [SEVERE ] removing player 4 token from slot 0
[21:30:41.345] [SEVERE ] removing player 2 token from slot 0
[21:30:41.346] [SEVERE ] player 4 placing token on slot 0
[21:30:41.346] [SEVERE ] removing player 4 token from slot 0
[21:30:41.346] [SEVERE ] player 5 placing token on slot 0
[21:30:41.346] [SEVERE ] removing player 5 token from slot 0
