[21:22:34.485] [INFO   ] thread main starting.
[21:22:34.490] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:22:34.492] [SEVERE ] configuration file was loaded from resources directory.
[21:22:35.075] [INFO   ] thread dealer starting.
[21:22:35.193] [SEVERE ] placing card 33 in slot 0
[21:22:35.193] [SEVERE ] player 3 placing token on slot 0
[21:22:35.193] [SEVERE ] player 5 placing token on slot 0
[21:22:35.194] [SEVERE ] removing player 3 token from slot 0
[21:22:35.194] [SEVERE ] player 4 placing token on slot 0
[21:22:35.194] [SEVERE ] removing player 5 token from slot 0
[21:22:35.198] [SEVERE ] player 3 placing token on slot 0
[21:22:35.196] [SEVERE ] removing player 4 token from slot 0
[21:22:35.201] [SEVERE ] player 4 placing token on slot 0
[21:22:35.201] [SEVERE ] removing player 4 token from slot 0
[21:22:35.201] [SEVERE ] player 4 placing token on slot 0
[21:22:35.202] [SEVERE ] removing player 4 token from slot 0
[21:22:35.202] [SEVERE ] player 4 placing token on slot 0
[21:22:35.202] [SEVERE ] removing player 4 token from slot 0
[21:22:35.201] [SEVERE ] removing player 3 token from slot 0
[21:22:35.200] [SEVERE ] player 5 placing token on slot 0
[21:22:35.202] [SEVERE ] player 4 placing token on slot 0
[21:22:35.203] [SEVERE ] removing player 4 token from slot 0
[21:22:35.203] [SEVERE ] removing player 5 token from slot 0
[21:22:35.203] [SEVERE ] player 5 placing token on slot 0
[21:22:35.203] [SEVERE ] removing player 5 token from slot 0
[21:22:35.203] [SEVERE ] player 3 placing token on slot 0
[21:22:35.203] [SEVERE ] player 4 placing token on slot 0
[21:22:35.204] [SEVERE ] removing player 3 token from slot 0
[21:22:35.204] [SEVERE ] player 5 placing token on slot 0
[21:22:35.204] [SEVERE ] removing player 4 token from slot 0
[21:22:35.205] [SEVERE ] player 4 placing token on slot 0
[21:22:35.205] [SEVERE ] removing player 4 token from slot 0
[21:22:35.205] [SEVERE ] player 4 placing token on slot 0
[21:22:35.205] [SEVERE ] removing player 4 token from slot 0
[21:22:35.205] [SEVERE ] player 4 placing token on slot 0
[21:22:35.206] [SEVERE ] removing player 4 token from slot 0
[21:22:35.204] [SEVERE ] removing player 5 token from slot 0
[21:22:35.204] [SEVERE ] player 3 placing token on slot 0
[21:22:35.206] [SEVERE ] player 4 placing token on slot 0
[21:22:35.206] [SEVERE ] removing player 4 token from slot 0
[21:22:35.206] [SEVERE ] player 5 placing token on slot 0
[21:22:35.207] [SEVERE ] removing player 5 token from slot 0
[21:22:35.207] [SEVERE ] player 4 placing token on slot 0
[21:22:35.207] [SEVERE ] removing player 4 token from slot 0
[21:22:35.206] [SEVERE ] removing player 3 token from slot 0
[21:22:35.207] [SEVERE ] player 4 placing token on slot 0
[21:22:35.207] [SEVERE ] player 5 placing token on slot 0
[21:22:35.208] [SEVERE ] removing player 4 token from slot 0
[21:22:35.208] [SEVERE ] player 3 placing token on slot 0
[21:22:35.208] [SEVERE ] player 4 placing token on slot 0
[21:22:35.208] [SEVERE ] removing player 5 token from slot 0
[21:22:35.209] [SEVERE ] removing player 4 token from slot 0
[21:22:35.209] [SEVERE ] player 4 placing token on slot 0
[21:22:35.209] [SEVERE ] removing player 4 token from slot 0
[21:22:35.209] [SEVERE ] removing player 3 token from slot 0
[21:22:35.209] [SEVERE ] player 4 placing token on slot 0
[21:22:35.209] [SEVERE ] player 5 placing token on slot 0
[21:22:35.209] [SEVERE ] removing player 4 token from slot 0
[21:22:35.209] [SEVERE ] player 3 placing token on slot 0
[21:22:35.211] [SEVERE ] player 4 placing token on slot 0
[21:22:35.211] [SEVERE ] removing player 5 token from slot 0
[21:22:35.211] [SEVERE ] removing player 4 token from slot 0
[21:22:35.211] [SEVERE ] removing player 3 token from slot 0
[21:22:35.211] [SEVERE ] player 4 placing token on slot 0
[21:22:35.211] [SEVERE ] player 5 placing token on slot 0
[21:22:35.212] [SEVERE ] removing player 4 token from slot 0
[21:22:35.212] [SEVERE ] player 4 placing token on slot 0
[21:22:35.212] [SEVERE ] removing player 4 token from slot 0
[21:22:35.212] [SEVERE ] player 4 placing token on slot 0
[21:22:35.213] [SEVERE ] removing player 4 token from slot 0
[21:22:35.213] [SEVERE ] player 4 placing token on slot 0
[21:22:35.213] [SEVERE ] removing player 4 token from slot 0
[21:22:35.213] [SEVERE ] player 4 placing token on slot 0
[21:22:35.213] [SEVERE ] removing player 4 token from slot 0
[21:22:35.213] [SEVERE ] player 4 placing token on slot 0
[21:22:35.214] [SEVERE ] removing player 4 token from slot 0
[21:22:35.214] [SEVERE ] player 4 placing token on slot 0
[21:22:35.214] [SEVERE ] removing player 4 token from slot 0
[21:22:35.211] [SEVERE ] player 3 placing token on slot 0
[21:22:35.214] [SEVERE ] player 4 placing token on slot 0
[21:22:35.212] [SEVERE ] removing player 5 token from slot 0
[21:22:35.215] [SEVERE ] removing player 4 token from slot 0
[21:22:35.214] [SEVERE ] removing player 3 token from slot 0
[21:22:35.215] [SEVERE ] player 4 placing token on slot 0
[21:22:35.215] [SEVERE ] player 5 placing token on slot 0
[21:22:35.215] [SEVERE ] removing player 4 token from slot 0
[21:22:35.215] [SEVERE ] player 3 placing token on slot 0
[21:22:35.215] [SEVERE ] player 4 placing token on slot 0
[21:22:35.215] [SEVERE ] removing player 5 token from slot 0
[21:22:35.216] [SEVERE ] removing player 4 token from slot 0
[21:22:35.216] [SEVERE ] removing player 3 token from slot 0
[21:22:35.216] [SEVERE ] player 4 placing token on slot 0
[21:22:35.216] [SEVERE ] player 5 placing token on slot 0
[21:22:35.216] [SEVERE ] removing player 4 token from slot 0
