[21:39:04.988] [INFO   ] thread main starting.
[21:39:04.994] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:39:04.995] [SEVERE ] configuration file was loaded from resources directory.
[21:39:05.494] [INFO   ] thread dealer starting.
[21:39:05.614] [SEVERE ] placing card 0 in slot 0
[21:39:05.614] [SEVERE ] player 2 placing token on slot 0
[21:39:05.614] [SEVERE ] player 3 placing token on slot 0
[21:39:05.614] [SEVERE ] player 4 placing token on slot 0
[21:39:05.616] [SEVERE ] removing player 4 token from slot 0
[21:39:05.619] [SEVERE ] player 4 placing token on slot 0
[21:39:05.616] [SEVERE ] removing player 3 token from slot 0
[21:39:05.625] [SEVERE ] player 3 placing token on slot 0
[21:39:05.615] [SEVERE ] player 5 placing token on slot 0
[21:39:05.626] [SEVERE ] removing player 5 token from slot 0
[21:39:05.626] [SEVERE ] removing player 4 token from slot 0
[21:39:05.627] [SEVERE ] player 4 placing token on slot 0
[21:39:05.627] [SEVERE ] removing player 4 token from slot 0
[21:39:05.626] [SEVERE ] removing player 3 token from slot 0
[21:39:05.628] [SEVERE ] player 3 placing token on slot 0
[21:39:05.629] [SEVERE ] removing player 3 token from slot 0
[21:39:05.620] [SEVERE ] removing player 2 token from slot 0
[21:39:05.627] [SEVERE ] player 4 placing token on slot 0
[21:39:05.633] [SEVERE ] player 2 placing token on slot 0
[21:39:05.635] [SEVERE ] removing player 2 token from slot 0
[21:39:05.635] [SEVERE ] player 2 placing token on slot 0
[21:39:05.637] [SEVERE ] removing player 2 token from slot 0
[21:39:05.637] [SEVERE ] player 2 placing token on slot 0
[21:39:05.626] [SEVERE ] player 5 placing token on slot 0
[21:39:05.637] [SEVERE ] removing player 2 token from slot 0
[21:39:05.639] [SEVERE ] player 2 placing token on slot 0
[21:39:05.635] [SEVERE ] player 3 placing token on slot 0
[21:39:05.634] [SEVERE ] removing player 4 token from slot 0
[21:39:05.640] [SEVERE ] player 4 placing token on slot 0
[21:39:05.640] [SEVERE ] removing player 4 token from slot 0
[21:39:05.639] [SEVERE ] removing player 3 token from slot 0
[21:39:05.639] [SEVERE ] removing player 2 token from slot 0
[21:39:05.638] [SEVERE ] removing player 5 token from slot 0
[21:39:05.640] [SEVERE ] player 4 placing token on slot 0
[21:39:05.641] [SEVERE ] player 5 placing token on slot 0
[21:39:05.641] [SEVERE ] removing player 4 token from slot 0
[21:39:05.641] [SEVERE ] removing player 5 token from slot 0
[21:39:05.641] [SEVERE ] player 5 placing token on slot 0
[21:39:05.641] [SEVERE ] player 4 placing token on slot 0
[21:39:05.642] [SEVERE ] removing player 4 token from slot 0
[21:39:05.641] [SEVERE ] player 3 placing token on slot 0
[21:39:05.642] [SEVERE ] removing player 3 token from slot 0
[21:39:05.641] [SEVERE ] player 2 placing token on slot 0
[21:39:05.643] [SEVERE ] player 3 placing token on slot 0
[21:39:05.642] [SEVERE ] player 4 placing token on slot 0
[21:39:05.642] [SEVERE ] removing player 5 token from slot 0
[21:39:05.643] [SEVERE ] removing player 4 token from slot 0
[21:39:05.643] [SEVERE ] removing player 3 token from slot 0
[21:39:05.643] [SEVERE ] player 3 placing token on slot 0
[21:39:05.645] [SEVERE ] removing player 3 token from slot 0
[21:39:05.645] [SEVERE ] player 3 placing token on slot 0
[21:39:05.643] [SEVERE ] removing player 2 token from slot 0
[21:39:05.643] [SEVERE ] player 4 placing token on slot 0
[21:39:05.643] [SEVERE ] player 5 placing token on slot 0
[21:39:05.646] [SEVERE ] removing player 4 token from slot 0
[21:39:05.645] [SEVERE ] removing player 3 token from slot 0
[21:39:05.646] [SEVERE ] player 3 placing token on slot 0
[21:39:05.645] [SEVERE ] player 2 placing token on slot 0
[21:39:05.647] [SEVERE ] removing player 2 token from slot 0
[21:39:05.648] [SEVERE ] player 2 placing token on slot 0
[21:39:05.648] [SEVERE ] removing player 2 token from slot 0
[21:39:05.648] [SEVERE ] player 2 placing token on slot 0
[21:39:05.649] [SEVERE ] removing player 2 token from slot 0
[21:39:05.649] [SEVERE ] player 2 placing token on slot 0
[21:39:05.649] [SEVERE ] removing player 2 token from slot 0
[21:39:05.649] [SEVERE ] player 2 placing token on slot 0
[21:39:05.650] [SEVERE ] removing player 2 token from slot 0
[21:39:05.650] [SEVERE ] player 2 placing token on slot 0
[21:39:05.650] [SEVERE ] removing player 2 token from slot 0
[21:39:05.650] [SEVERE ] player 2 placing token on slot 0
[21:39:05.647] [SEVERE ] removing player 3 token from slot 0
[21:39:05.646] [SEVERE ] player 4 placing token on slot 0
[21:39:05.646] [SEVERE ] removing player 5 token from slot 0
[21:39:05.651] [SEVERE ] removing player 4 token from slot 0
[21:39:05.651] [SEVERE ] player 3 placing token on slot 0
[21:39:05.651] [SEVERE ] removing player 2 token from slot 0
[21:39:05.651] [SEVERE ] player 4 placing token on slot 0
[21:39:05.651] [SEVERE ] player 5 placing token on slot 0
[21:39:05.652] [SEVERE ] removing player 4 token from slot 0
[21:39:05.652] [SEVERE ] player 4 placing token on slot 0
[21:39:05.651] [SEVERE ] removing player 3 token from slot 0
[21:39:05.652] [SEVERE ] player 3 placing token on slot 0
[21:39:05.652] [SEVERE ] player 2 placing token on slot 0
[21:39:05.652] [SEVERE ] removing player 4 token from slot 0
[21:39:05.653] [SEVERE ] player 4 placing token on slot 0
[21:39:05.653] [SEVERE ] removing player 4 token from slot 0
[21:39:05.654] [SEVERE ] player 4 placing token on slot 0
[21:39:05.654] [SEVERE ] removing player 4 token from slot 0
[21:39:05.654] [SEVERE ] player 4 placing token on slot 0
[21:39:05.654] [SEVERE ] removing player 4 token from slot 0
[21:39:05.654] [SEVERE ] player 4 placing token on slot 0
[21:39:05.654] [SEVERE ] removing player 4 token from slot 0
[21:39:05.654] [SEVERE ] player 4 placing token on slot 0
[21:39:05.655] [SEVERE ] removing player 4 token from slot 0
[21:39:05.652] [SEVERE ] removing player 5 token from slot 0
[21:39:05.655] [SEVERE ] player 4 placing token on slot 0
[21:39:05.653] [SEVERE ] removing player 3 token from slot 0
[21:39:05.653] [SEVERE ] removing player 2 token from slot 0
[21:39:05.655] [SEVERE ] removing player 4 token from slot 0
[21:39:05.655] [SEVERE ] player 4 placing token on slot 0
[21:39:05.656] [SEVERE ] removing player 4 token from slot 0
[21:39:05.656] [SEVERE ] player 4 placing token on slot 0
[21:39:05.656] [SEVERE ] removing player 4 token from slot 0
[21:39:05.656] [SEVERE ] player 4 placing token on slot 0
[21:39:05.656] [SEVERE ] removing player 4 token from slot 0
[21:39:05.657] [SEVERE ] player 4 placing token on slot 0
[21:39:05.657] [SEVERE ] removing player 4 token from slot 0
[21:39:05.657] [SEVERE ] player 4 placing token on slot 0
[21:39:05.657] [SEVERE ] removing player 4 token from slot 0
[21:39:05.657] [SEVERE ] player 4 placing token on slot 0
[21:39:05.657] [SEVERE ] removing player 4 token from slot 0
[21:39:05.658] [SEVERE ] player 4 placing token on slot 0
[21:39:05.658] [SEVERE ] removing player 4 token from slot 0
[21:39:05.658] [SEVERE ] player 4 placing token on slot 0
[21:39:05.658] [SEVERE ] removing player 4 token from slot 0
[21:39:05.655] [SEVERE ] player 5 placing token on slot 0
[21:39:05.659] [SEVERE ] removing player 5 token from slot 0
[21:39:05.659] [SEVERE ] player 5 placing token on slot 0
[21:39:05.659] [SEVERE ] removing player 5 token from slot 0
[21:39:05.659] [SEVERE ] player 5 placing token on slot 0
[21:39:05.659] [SEVERE ] removing player 5 token from slot 0
[21:39:05.659] [SEVERE ] player 5 placing token on slot 0
[21:39:05.660] [SEVERE ] removing player 5 token from slot 0
[21:39:05.660] [SEVERE ] player 5 placing token on slot 0
[21:39:05.660] [SEVERE ] removing player 5 token from slot 0
[21:39:05.660] [SEVERE ] player 5 placing token on slot 0
[21:39:05.660] [SEVERE ] removing player 5 token from slot 0
[21:39:05.661] [SEVERE ] player 5 placing token on slot 0
[21:39:05.661] [SEVERE ] removing player 5 token from slot 0
[21:39:05.661] [SEVERE ] player 5 placing token on slot 0
[21:39:05.661] [SEVERE ] removing player 5 token from slot 0
[21:39:05.661] [SEVERE ] player 5 placing token on slot 0
[21:39:05.661] [SEVERE ] removing player 5 token from slot 0
[21:39:05.662] [SEVERE ] player 5 placing token on slot 0
[21:39:05.662] [SEVERE ] removing player 5 token from slot 0
[21:39:05.662] [SEVERE ] player 5 placing token on slot 0
[21:39:05.662] [SEVERE ] removing player 5 token from slot 0
[21:39:05.662] [SEVERE ] player 5 placing token on slot 0
[21:39:05.662] [SEVERE ] removing player 5 token from slot 0
[21:39:05.662] [SEVERE ] player 5 placing token on slot 0
[21:39:05.663] [SEVERE ] removing player 5 token from slot 0
[21:39:05.663] [SEVERE ] player 5 placing token on slot 0
[21:39:05.663] [SEVERE ] removing player 5 token from slot 0
[21:39:05.663] [SEVERE ] player 5 placing token on slot 0
[21:39:05.663] [SEVERE ] removing player 5 token from slot 0
[21:39:05.663] [SEVERE ] player 5 placing token on slot 0
[21:39:05.664] [SEVERE ] removing player 5 token from slot 0
[21:39:05.664] [SEVERE ] player 5 placing token on slot 0
[21:39:05.664] [SEVERE ] removing player 5 token from slot 0
[21:39:05.664] [SEVERE ] player 5 placing token on slot 0
[21:39:05.664] [SEVERE ] removing player 5 token from slot 0
[21:39:05.664] [SEVERE ] player 5 placing token on slot 0
[21:39:05.664] [SEVERE ] removing player 5 token from slot 0
[21:39:05.665] [SEVERE ] player 5 placing token on slot 0
[21:39:05.665] [SEVERE ] removing player 5 token from slot 0
[21:39:05.665] [SEVERE ] player 5 placing token on slot 0
[21:39:05.665] [SEVERE ] removing player 5 token from slot 0
[21:39:05.665] [SEVERE ] player 5 placing token on slot 0
[21:39:05.665] [SEVERE ] removing player 5 token from slot 0
[21:39:05.665] [SEVERE ] player 5 placing token on slot 0
[21:39:05.666] [SEVERE ] removing player 5 token from slot 0
[21:39:05.666] [SEVERE ] player 5 placing token on slot 0
[21:39:05.666] [SEVERE ] removing player 5 token from slot 0
[21:39:05.666] [SEVERE ] player 5 placing token on slot 0
[21:39:05.666] [SEVERE ] removing player 5 token from slot 0
[21:39:05.666] [SEVERE ] player 5 placing token on slot 0
[21:39:05.666] [SEVERE ] removing player 5 token from slot 0
[21:39:05.667] [SEVERE ] player 5 placing token on slot 0
[21:39:05.667] [SEVERE ] removing player 5 token from slot 0
[21:39:05.667] [SEVERE ] player 5 placing token on slot 0
[21:39:05.667] [SEVERE ] removing player 5 token from slot 0
[21:39:05.667] [SEVERE ] player 5 placing token on slot 0
[21:39:05.667] [SEVERE ] removing player 5 token from slot 0
[21:39:05.667] [SEVERE ] player 5 placing token on slot 0
[21:39:05.668] [SEVERE ] removing player 5 token from slot 0
[21:39:05.668] [SEVERE ] player 5 placing token on slot 0
[21:39:05.668] [SEVERE ] removing player 5 token from slot 0
[21:39:05.668] [SEVERE ] player 5 placing token on slot 0
[21:39:05.668] [SEVERE ] removing player 5 token from slot 0
[21:39:05.668] [SEVERE ] player 5 placing token on slot 0
[21:39:05.668] [SEVERE ] removing player 5 token from slot 0
[21:39:05.669] [SEVERE ] player 5 placing token on slot 0
[21:39:05.669] [SEVERE ] removing player 5 token from slot 0
[21:39:05.669] [SEVERE ] player 5 placing token on slot 0
[21:39:05.669] [SEVERE ] removing player 5 token from slot 0
[21:39:05.669] [SEVERE ] player 5 placing token on slot 0
[21:39:05.669] [SEVERE ] removing player 5 token from slot 0
[21:39:05.670] [SEVERE ] player 5 placing token on slot 0
