[17:31:21.777] [INFO   ] thread main starting.
[17:31:21.784] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:31:21.787] [SEVERE ] configuration file was loaded from resources directory.
[17:31:22.388] [INFO   ] thread dealer starting.
[17:31:22.500] [SEVERE ] placing card 68 in slot 0
[17:31:22.503] [SEVERE ] player 4 placing token on slot 0
[17:31:22.503] [SEVERE ] player 2 placing token on slot 0
[17:31:22.503] [SEVERE ] player 1 placing token on slot 0
[17:31:22.504] [SEVERE ] removing player 1 token from slot 0
[17:31:22.503] [SEVERE ] player 3 placing token on slot 0
[17:31:22.508] [SEVERE ] removing player 4 token from slot 0
[17:31:22.507] [SEVERE ] player 1 placing token on slot 0
[17:31:22.507] [SEVERE ] removing player 2 token from slot 0
[17:31:22.509] [SEVERE ] removing player 3 token from slot 0
[17:31:22.510] [SEVERE ] player 4 placing token on slot 0
[17:31:22.511] [SEVERE ] removing player 4 token from slot 0
[17:31:22.511] [SEVERE ] player 4 placing token on slot 0
[17:31:22.512] [SEVERE ] removing player 4 token from slot 0
[17:31:22.512] [SEVERE ] player 4 placing token on slot 0
[17:31:22.512] [SEVERE ] player 3 placing token on slot 0
[17:31:22.519] [SEVERE ] removing player 1 token from slot 0
[17:31:22.519] [SEVERE ] removing player 4 token from slot 0
[17:31:22.519] [SEVERE ] player 1 placing token on slot 0
[17:31:22.519] [SEVERE ] player 4 placing token on slot 0
[17:31:22.520] [SEVERE ] removing player 4 token from slot 0
[17:31:22.520] [SEVERE ] player 4 placing token on slot 0
[17:31:22.536] [SEVERE ] player 2 placing token on slot 0
[17:31:22.536] [SEVERE ] removing player 1 token from slot 0
[17:31:22.536] [SEVERE ] removing player 4 token from slot 0
[17:31:22.536] [SEVERE ] removing player 3 token from slot 0
[17:31:22.537] [SEVERE ] player 4 placing token on slot 0
[17:31:22.537] [SEVERE ] player 1 placing token on slot 0
[17:31:22.538] [SEVERE ] removing player 4 token from slot 0
[17:31:22.537] [SEVERE ] removing player 2 token from slot 0
[17:31:22.538] [SEVERE ] player 4 placing token on slot 0
[17:31:22.537] [SEVERE ] player 3 placing token on slot 0
[17:31:22.540] [SEVERE ] removing player 4 token from slot 0
