[10:56:31.524] [INFO   ] thread main starting.
[10:56:31.524] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:56:31.524] [SEVERE ] configuration file was loaded from resources directory.
[10:56:32.059] [INFO   ] thread dealer starting.
[10:56:32.095] [SEVERE ] placing card 44 in slot 0
[10:56:32.098] [SEVERE ] player 2 placing token on slot 0
[10:56:32.099] [SEVERE ] player 3 placing token on slot 0
[10:56:32.100] [SEVERE ] removing player 3 token from slot 0
[10:56:32.100] [SEVERE ] player 3 placing token on slot 0
[10:56:32.101] [SEVERE ] removing player 3 token from slot 0
[10:56:32.102] [SEVERE ] player 3 placing token on slot 0
[10:56:32.104] [SEVERE ] removing player 3 token from slot 0
[10:56:32.104] [SEVERE ] player 3 placing token on slot 0
[10:56:32.105] [SEVERE ] removing player 3 token from slot 0
[10:56:32.106] [SEVERE ] player 3 placing token on slot 0
[10:56:32.106] [SEVERE ] removing player 3 token from slot 0
[10:56:32.106] [SEVERE ] player 3 placing token on slot 0
[10:56:32.108] [SEVERE ] removing player 3 token from slot 0
[10:56:32.109] [SEVERE ] player 3 placing token on slot 0
[10:56:32.111] [SEVERE ] removing player 3 token from slot 0
[10:56:32.111] [SEVERE ] player 3 placing token on slot 0
[10:56:32.111] [SEVERE ] removing player 3 token from slot 0
[10:56:32.112] [SEVERE ] player 3 placing token on slot 0
[10:56:32.112] [SEVERE ] removing player 3 token from slot 0
[10:56:32.114] [SEVERE ] player 3 placing token on slot 0
[10:56:32.114] [SEVERE ] removing player 3 token from slot 0
[10:56:32.114] [SEVERE ] player 3 placing token on slot 0
[10:56:32.115] [SEVERE ] removing player 3 token from slot 0
[10:56:32.115] [SEVERE ] player 3 placing token on slot 0
[10:56:32.116] [SEVERE ] removing player 3 token from slot 0
[10:56:32.116] [SEVERE ] player 3 placing token on slot 0
[10:56:32.116] [SEVERE ] removing player 3 token from slot 0
[10:56:32.117] [SEVERE ] player 3 placing token on slot 0
[10:56:32.117] [SEVERE ] removing player 3 token from slot 0
[10:56:32.117] [SEVERE ] player 3 placing token on slot 0
[10:56:32.118] [SEVERE ] removing player 3 token from slot 0
[10:56:32.118] [SEVERE ] player 3 placing token on slot 0
[10:56:32.120] [SEVERE ] removing player 3 token from slot 0
[10:56:32.122] [SEVERE ] player 3 placing token on slot 0
[10:56:32.123] [SEVERE ] player 4 placing token on slot 0
[10:56:32.123] [SEVERE ] removing player 4 token from slot 0
[10:56:32.123] [SEVERE ] player 4 placing token on slot 0
[10:56:32.123] [SEVERE ] removing player 4 token from slot 0
[10:56:32.123] [SEVERE ] player 4 placing token on slot 0
[10:56:32.126] [SEVERE ] removing player 4 token from slot 0
[10:56:32.127] [SEVERE ] player 4 placing token on slot 0
[10:56:32.127] [SEVERE ] removing player 4 token from slot 0
[10:56:32.128] [SEVERE ] player 4 placing token on slot 0
[10:56:32.128] [SEVERE ] removing player 4 token from slot 0
[10:56:32.132] [SEVERE ] removing player 3 token from slot 0
[10:56:32.134] [SEVERE ] player 3 placing token on slot 0
[10:56:32.135] [SEVERE ] removing player 3 token from slot 0
[10:56:32.136] [SEVERE ] player 3 placing token on slot 0
[10:56:32.137] [SEVERE ] removing player 3 token from slot 0
[10:56:32.137] [SEVERE ] player 3 placing token on slot 0
[10:56:32.148] [SEVERE ] player 4 placing token on slot 0
[10:56:32.149] [SEVERE ] removing player 4 token from slot 0
[10:56:32.149] [SEVERE ] player 4 placing token on slot 0
[10:56:32.149] [SEVERE ] removing player 4 token from slot 0
[10:56:32.149] [SEVERE ] player 4 placing token on slot 0
[10:56:32.150] [SEVERE ] removing player 4 token from slot 0
[10:56:32.150] [SEVERE ] player 4 placing token on slot 0
[10:56:32.150] [SEVERE ] removing player 4 token from slot 0
[10:56:32.150] [SEVERE ] player 4 placing token on slot 0
[10:56:32.150] [SEVERE ] removing player 3 token from slot 0
[10:56:32.150] [SEVERE ] player 1 placing token on slot 0
[10:56:32.150] [SEVERE ] removing player 4 token from slot 0
[10:56:32.151] [SEVERE ] removing player 2 token from slot 0
[10:56:32.151] [SEVERE ] player 3 placing token on slot 0
[10:56:32.151] [SEVERE ] player 4 placing token on slot 0
[10:56:32.162] [SEVERE ] removing player 4 token from slot 0
[10:56:32.162] [SEVERE ] player 4 placing token on slot 0
[10:56:32.162] [SEVERE ] player 2 placing token on slot 0
[10:56:32.162] [SEVERE ] removing player 3 token from slot 0
[10:56:32.162] [SEVERE ] removing player 1 token from slot 0
[10:56:32.163] [SEVERE ] player 3 placing token on slot 0
[10:56:32.163] [SEVERE ] removing player 4 token from slot 0
[10:56:32.163] [SEVERE ] removing player 3 token from slot 0
[10:56:32.163] [SEVERE ] player 1 placing token on slot 0
[10:56:32.164] [SEVERE ] player 4 placing token on slot 0
[10:56:32.165] [SEVERE ] removing player 4 token from slot 0
[10:56:32.166] [SEVERE ] removing player 2 token from slot 0
[10:56:32.166] [SEVERE ] player 3 placing token on slot 0
[10:56:32.166] [SEVERE ] removing player 1 token from slot 0
[10:56:32.166] [SEVERE ] player 4 placing token on slot 0
[10:56:32.166] [SEVERE ] removing player 3 token from slot 0
[10:56:32.166] [SEVERE ] player 2 placing token on slot 0
[10:56:32.166] [SEVERE ] player 3 placing token on slot 0
[10:56:32.166] [SEVERE ] player 1 placing token on slot 0
[10:56:32.166] [SEVERE ] removing player 4 token from slot 0
[10:56:32.167] [SEVERE ] removing player 3 token from slot 0
[10:56:32.167] [SEVERE ] removing player 2 token from slot 0
[10:56:32.168] [SEVERE ] player 4 placing token on slot 0
[10:56:32.168] [SEVERE ] removing player 4 token from slot 0
[10:56:32.168] [SEVERE ] player 2 placing token on slot 0
[10:56:32.169] [SEVERE ] removing player 1 token from slot 0
[10:56:32.169] [SEVERE ] player 4 placing token on slot 0
[10:56:32.169] [SEVERE ] player 3 placing token on slot 0
[10:56:32.169] [SEVERE ] removing player 4 token from slot 0
[10:56:32.169] [SEVERE ] player 1 placing token on slot 0
[10:56:32.169] [SEVERE ] removing player 2 token from slot 0
[10:56:32.169] [SEVERE ] player 4 placing token on slot 0
[10:56:32.169] [SEVERE ] removing player 3 token from slot 0
[10:56:32.170] [SEVERE ] removing player 4 token from slot 0
[10:56:32.169] [SEVERE ] player 2 placing token on slot 0
[10:56:32.169] [SEVERE ] removing player 1 token from slot 0
[10:56:32.172] [SEVERE ] player 3 placing token on slot 0
[10:56:32.172] [SEVERE ] removing player 2 token from slot 0
[10:56:32.170] [SEVERE ] player 4 placing token on slot 0
[10:56:32.173] [SEVERE ] player 2 placing token on slot 0
[10:56:32.173] [SEVERE ] player 1 placing token on slot 0
[10:56:32.195] [SEVERE ] removing player 3 token from slot 0
[10:56:32.195] [SEVERE ] removing player 1 token from slot 0
[10:56:32.195] [SEVERE ] removing player 2 token from slot 0
[10:56:32.195] [SEVERE ] removing player 4 token from slot 0
[10:56:32.196] [SEVERE ] player 2 placing token on slot 0
[10:56:32.196] [SEVERE ] removing player 2 token from slot 0
[10:56:32.196] [SEVERE ] player 2 placing token on slot 0
[10:56:32.197] [SEVERE ] removing player 2 token from slot 0
[10:56:32.198] [SEVERE ] player 2 placing token on slot 0
[10:56:32.199] [SEVERE ] removing player 2 token from slot 0
[10:56:32.199] [SEVERE ] player 2 placing token on slot 0
[10:56:32.199] [SEVERE ] removing player 2 token from slot 0
[10:56:32.199] [SEVERE ] player 2 placing token on slot 0
[10:56:32.204] [SEVERE ] player 4 placing token on slot 0
[10:56:32.204] [SEVERE ] removing player 2 token from slot 0
[10:56:32.204] [SEVERE ] player 3 placing token on slot 0
[10:56:32.204] [SEVERE ] player 1 placing token on slot 0
[10:56:32.205] [SEVERE ] removing player 3 token from slot 0
[10:56:32.205] [SEVERE ] player 2 placing token on slot 0
[10:56:32.204] [SEVERE ] removing player 4 token from slot 0
