[22:21:23.341] [INFO   ] thread main starting.
[22:21:23.347] [SEVERE ] cannot read configuration file config.properties trying from resources.
[22:21:23.349] [SEVERE ] configuration file was loaded from resources directory.
[22:21:23.351] [SEVERE ] warning: player 1 keys (12) mismatch table size (9).
[22:21:23.352] [SEVERE ] warning: player 2 keys (12) mismatch table size (9).
[22:21:23.909] [INFO   ] thread dealer starting.
[22:21:24.090] [SEVERE ] placing card 71 in slot 0
[22:21:24.090] [SEVERE ] player 2 placing token on slot 0
[22:21:24.090] [SEVERE ] player 3 placing token on slot 0
[22:21:24.093] [SEVERE ] player 5 placing token on slot 0
[22:21:24.102] [SEVERE ] removing player 5 token from slot 0
[22:21:24.103] [SEVERE ] player 5 placing token on slot 0
[22:21:24.103] [SEVERE ] removing player 5 token from slot 0
[22:21:24.103] [SEVERE ] player 5 placing token on slot 0
[22:21:24.103] [SEVERE ] removing player 5 token from slot 0
[22:21:24.103] [SEVERE ] player 5 placing token on slot 0
[22:21:24.104] [SEVERE ] removing player 5 token from slot 0
[22:21:24.104] [SEVERE ] player 5 placing token on slot 0
[22:21:24.104] [SEVERE ] removing player 5 token from slot 0
[22:21:24.104] [SEVERE ] player 5 placing token on slot 0
[22:21:24.104] [SEVERE ] removing player 5 token from slot 0
[22:21:24.104] [SEVERE ] player 5 placing token on slot 0
[22:21:24.105] [SEVERE ] removing player 5 token from slot 0
[22:21:24.105] [SEVERE ] player 5 placing token on slot 0
[22:21:24.105] [SEVERE ] removing player 5 token from slot 0
[22:21:24.105] [SEVERE ] player 5 placing token on slot 0
[22:21:24.105] [SEVERE ] removing player 5 token from slot 0
[22:21:24.106] [SEVERE ] player 5 placing token on slot 0
[22:21:24.106] [SEVERE ] removing player 5 token from slot 0
[22:21:24.106] [SEVERE ] player 5 placing token on slot 0
[22:21:24.106] [SEVERE ] removing player 5 token from slot 0
[22:21:24.106] [SEVERE ] player 5 placing token on slot 0
[22:21:24.106] [SEVERE ] removing player 5 token from slot 0
[22:21:24.107] [SEVERE ] player 5 placing token on slot 0
[22:21:24.107] [SEVERE ] removing player 5 token from slot 0
[22:21:24.107] [SEVERE ] player 5 placing token on slot 0
[22:21:24.107] [SEVERE ] removing player 5 token from slot 0
[22:21:24.107] [SEVERE ] player 5 placing token on slot 0
[22:21:24.108] [SEVERE ] removing player 5 token from slot 0
[22:21:24.108] [SEVERE ] player 5 placing token on slot 0
[22:21:24.108] [SEVERE ] removing player 5 token from slot 0
[22:21:24.108] [SEVERE ] player 5 placing token on slot 0
[22:21:24.108] [SEVERE ] removing player 5 token from slot 0
[22:21:24.109] [SEVERE ] player 5 placing token on slot 0
[22:21:24.109] [SEVERE ] removing player 5 token from slot 0
[22:21:24.109] [SEVERE ] player 5 placing token on slot 0
[22:21:24.109] [SEVERE ] removing player 5 token from slot 0
[22:21:24.109] [SEVERE ] player 5 placing token on slot 0
[22:21:24.109] [SEVERE ] removing player 5 token from slot 0
[22:21:24.109] [SEVERE ] player 5 placing token on slot 0
[22:21:24.110] [SEVERE ] removing player 5 token from slot 0
[22:21:24.110] [SEVERE ] player 5 placing token on slot 0
[22:21:24.110] [SEVERE ] removing player 5 token from slot 0
[22:21:24.110] [SEVERE ] player 5 placing token on slot 0
[22:21:24.110] [SEVERE ] removing player 5 token from slot 0
[22:21:24.111] [SEVERE ] player 5 placing token on slot 0
[22:21:24.111] [SEVERE ] removing player 5 token from slot 0
[22:21:24.111] [SEVERE ] player 5 placing token on slot 0
[22:21:24.111] [SEVERE ] removing player 5 token from slot 0
[22:21:24.111] [SEVERE ] player 5 placing token on slot 0
[22:21:24.112] [SEVERE ] removing player 5 token from slot 0
[22:21:24.112] [SEVERE ] player 5 placing token on slot 0
[22:21:24.112] [SEVERE ] removing player 5 token from slot 0
[22:21:24.112] [SEVERE ] player 5 placing token on slot 0
[22:21:24.112] [SEVERE ] removing player 5 token from slot 0
[22:21:24.112] [SEVERE ] player 5 placing token on slot 0
[22:21:24.112] [SEVERE ] removing player 5 token from slot 0
[22:21:24.113] [SEVERE ] player 5 placing token on slot 0
[22:21:24.113] [SEVERE ] removing player 5 token from slot 0
[22:21:24.113] [SEVERE ] player 5 placing token on slot 0
[22:21:24.113] [SEVERE ] removing player 5 token from slot 0
[22:21:24.113] [SEVERE ] player 5 placing token on slot 0
[22:21:24.114] [SEVERE ] removing player 5 token from slot 0
[22:21:24.114] [SEVERE ] player 5 placing token on slot 0
[22:21:24.114] [SEVERE ] removing player 5 token from slot 0
[22:21:24.114] [SEVERE ] player 5 placing token on slot 0
[22:21:24.114] [SEVERE ] removing player 5 token from slot 0
[22:21:24.114] [SEVERE ] player 5 placing token on slot 0
[22:21:24.115] [SEVERE ] removing player 5 token from slot 0
[22:21:24.115] [SEVERE ] player 5 placing token on slot 0
[22:21:24.115] [SEVERE ] removing player 5 token from slot 0
[22:21:24.115] [SEVERE ] player 5 placing token on slot 0
[22:21:24.115] [SEVERE ] removing player 5 token from slot 0
[22:21:24.115] [SEVERE ] player 5 placing token on slot 0
[22:21:24.116] [SEVERE ] removing player 5 token from slot 0
[22:21:24.116] [SEVERE ] player 5 placing token on slot 0
[22:21:24.116] [SEVERE ] removing player 5 token from slot 0
[22:21:24.116] [SEVERE ] player 5 placing token on slot 0
[22:21:24.116] [SEVERE ] removing player 5 token from slot 0
[22:21:24.116] [SEVERE ] player 5 placing token on slot 0
[22:21:24.117] [SEVERE ] removing player 5 token from slot 0
[22:21:24.117] [SEVERE ] player 5 placing token on slot 0
[22:21:24.117] [SEVERE ] removing player 5 token from slot 0
[22:21:24.117] [SEVERE ] player 5 placing token on slot 0
[22:21:24.117] [SEVERE ] removing player 5 token from slot 0
[22:21:24.118] [SEVERE ] player 5 placing token on slot 0
[22:21:24.118] [SEVERE ] removing player 5 token from slot 0
[22:21:24.118] [SEVERE ] player 5 placing token on slot 0
[22:21:24.118] [SEVERE ] removing player 5 token from slot 0
[22:21:24.118] [SEVERE ] player 5 placing token on slot 0
[22:21:24.118] [SEVERE ] removing player 5 token from slot 0
[22:21:24.119] [SEVERE ] player 5 placing token on slot 0
[22:21:24.119] [SEVERE ] removing player 5 token from slot 0
[22:21:24.119] [SEVERE ] player 5 placing token on slot 0
[22:21:24.119] [SEVERE ] removing player 5 token from slot 0
[22:21:24.119] [SEVERE ] player 5 placing token on slot 0
[22:21:24.119] [SEVERE ] removing player 5 token from slot 0
[22:21:24.119] [SEVERE ] player 5 placing token on slot 0
[22:21:24.120] [SEVERE ] removing player 5 token from slot 0
[22:21:24.120] [SEVERE ] player 5 placing token on slot 0
[22:21:24.120] [SEVERE ] removing player 5 token from slot 0
[22:21:24.120] [SEVERE ] player 5 placing token on slot 0
[22:21:24.120] [SEVERE ] removing player 5 token from slot 0
[22:21:24.121] [SEVERE ] player 5 placing token on slot 0
[22:21:24.121] [SEVERE ] removing player 5 token from slot 0
[22:21:24.121] [SEVERE ] player 5 placing token on slot 0
[22:21:24.121] [SEVERE ] removing player 5 token from slot 0
[22:21:24.121] [SEVERE ] player 5 placing token on slot 0
[22:21:24.121] [SEVERE ] removing player 5 token from slot 0
[22:21:24.121] [SEVERE ] player 5 placing token on slot 0
[22:21:24.122] [SEVERE ] removing player 5 token from slot 0
[22:21:24.122] [SEVERE ] player 5 placing token on slot 0
[22:21:24.122] [SEVERE ] removing player 5 token from slot 0
[22:21:24.122] [SEVERE ] player 5 placing token on slot 0
[22:21:24.122] [SEVERE ] removing player 5 token from slot 0
[22:21:24.122] [SEVERE ] player 5 placing token on slot 0
[22:21:24.123] [SEVERE ] removing player 5 token from slot 0
[22:21:24.123] [SEVERE ] player 5 placing token on slot 0
[22:21:24.123] [SEVERE ] removing player 5 token from slot 0
[22:21:24.123] [SEVERE ] player 5 placing token on slot 0
[22:21:24.123] [SEVERE ] removing player 5 token from slot 0
[22:21:24.123] [SEVERE ] player 5 placing token on slot 0
[22:21:24.123] [SEVERE ] removing player 5 token from slot 0
[22:21:24.124] [SEVERE ] player 5 placing token on slot 0
[22:21:24.124] [SEVERE ] removing player 5 token from slot 0
[22:21:24.124] [SEVERE ] player 5 placing token on slot 0
[22:21:24.124] [SEVERE ] removing player 5 token from slot 0
[22:21:24.124] [SEVERE ] player 5 placing token on slot 0
[22:21:24.124] [SEVERE ] removing player 5 token from slot 0
