[17:35:01.598] [INFO   ] thread main starting.
[17:35:01.604] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:35:01.605] [SEVERE ] configuration file was loaded from resources directory.
[17:35:02.170] [INFO   ] thread dealer starting.
[17:35:02.291] [SEVERE ] placing card 40 in slot 0
[17:35:02.291] [SEVERE ] player 1 placing token on slot 0
[17:35:02.291] [SEVERE ] player 2 placing token on slot 0
[17:35:02.291] [SEVERE ] player 4 placing token on slot 0
[17:35:02.292] [SEVERE ] removing player 1 token from slot 0
[17:35:02.292] [SEVERE ] player 1 placing token on slot 0
[17:35:02.297] [SEVERE ] removing player 4 token from slot 0
[17:35:02.297] [SEVERE ] player 4 placing token on slot 0
[17:35:02.297] [SEVERE ] removing player 4 token from slot 0
[17:35:02.300] [SEVERE ] removing player 2 token from slot 0
[17:35:02.291] [SEVERE ] player 3 placing token on slot 0
[17:35:02.301] [SEVERE ] removing player 1 token from slot 0
[17:35:02.301] [SEVERE ] player 4 placing token on slot 0
[17:35:02.302] [SEVERE ] removing player 4 token from slot 0
[17:35:02.302] [SEVERE ] player 4 placing token on slot 0
[17:35:02.302] [SEVERE ] removing player 4 token from slot 0
[17:35:02.303] [SEVERE ] player 1 placing token on slot 0
[17:35:02.303] [SEVERE ] removing player 1 token from slot 0
[17:35:02.303] [SEVERE ] player 1 placing token on slot 0
[17:35:02.303] [SEVERE ] removing player 1 token from slot 0
[17:35:02.304] [SEVERE ] player 1 placing token on slot 0
[17:35:02.304] [SEVERE ] removing player 1 token from slot 0
[17:35:02.304] [SEVERE ] player 1 placing token on slot 0
[17:35:02.305] [SEVERE ] removing player 1 token from slot 0
[17:35:02.305] [SEVERE ] player 1 placing token on slot 0
[17:35:02.305] [SEVERE ] removing player 1 token from slot 0
[17:35:02.305] [SEVERE ] player 1 placing token on slot 0
[17:35:02.305] [SEVERE ] removing player 1 token from slot 0
[17:35:02.306] [SEVERE ] player 1 placing token on slot 0
[17:35:02.306] [SEVERE ] removing player 1 token from slot 0
[17:35:02.306] [SEVERE ] player 1 placing token on slot 0
[17:35:02.301] [SEVERE ] player 2 placing token on slot 0
[17:35:02.307] [SEVERE ] removing player 1 token from slot 0
[17:35:02.309] [SEVERE ] player 1 placing token on slot 0
[17:35:02.309] [SEVERE ] removing player 1 token from slot 0
[17:35:02.310] [SEVERE ] player 1 placing token on slot 0
[17:35:02.303] [SEVERE ] player 4 placing token on slot 0
[17:35:02.310] [SEVERE ] removing player 4 token from slot 0
[17:35:02.310] [SEVERE ] player 4 placing token on slot 0
[17:35:02.310] [SEVERE ] removing player 4 token from slot 0
[17:35:02.301] [SEVERE ] removing player 3 token from slot 0
[17:35:02.311] [SEVERE ] player 4 placing token on slot 0
[17:35:02.311] [SEVERE ] removing player 2 token from slot 0
[17:35:02.312] [SEVERE ] player 2 placing token on slot 0
[17:35:02.312] [SEVERE ] removing player 2 token from slot 0
[17:35:02.312] [SEVERE ] player 2 placing token on slot 0
[17:35:02.312] [SEVERE ] removing player 2 token from slot 0
[17:35:02.310] [SEVERE ] removing player 1 token from slot 0
[17:35:02.313] [SEVERE ] player 1 placing token on slot 0
[17:35:02.313] [SEVERE ] player 2 placing token on slot 0
[17:35:02.314] [SEVERE ] removing player 2 token from slot 0
[17:35:02.314] [SEVERE ] player 2 placing token on slot 0
[17:35:02.314] [SEVERE ] removing player 2 token from slot 0
[17:35:02.312] [SEVERE ] removing player 4 token from slot 0
[17:35:02.312] [SEVERE ] player 3 placing token on slot 0
[17:35:02.314] [SEVERE ] player 4 placing token on slot 0
[17:35:02.313] [SEVERE ] removing player 1 token from slot 0
[17:35:02.315] [SEVERE ] removing player 4 token from slot 0
[17:35:02.315] [SEVERE ] removing player 3 token from slot 0
[17:35:02.315] [SEVERE ] player 3 placing token on slot 0
[17:35:02.315] [SEVERE ] removing player 3 token from slot 0
[17:35:02.315] [SEVERE ] player 3 placing token on slot 0
[17:35:02.317] [SEVERE ] removing player 3 token from slot 0
[17:35:02.315] [SEVERE ] player 2 placing token on slot 0
[17:35:02.317] [SEVERE ] removing player 2 token from slot 0
[17:35:02.317] [SEVERE ] player 2 placing token on slot 0
[17:35:02.317] [SEVERE ] removing player 2 token from slot 0
[17:35:02.318] [SEVERE ] player 2 placing token on slot 0
[17:35:02.318] [SEVERE ] removing player 2 token from slot 0
[17:35:02.318] [SEVERE ] player 2 placing token on slot 0
[17:35:02.318] [SEVERE ] removing player 2 token from slot 0
[17:35:02.317] [SEVERE ] player 3 placing token on slot 0
[17:35:02.315] [SEVERE ] player 4 placing token on slot 0
[17:35:02.315] [SEVERE ] player 1 placing token on slot 0
[17:35:02.319] [SEVERE ] removing player 3 token from slot 0
[17:35:02.319] [SEVERE ] player 2 placing token on slot 0
[17:35:02.320] [SEVERE ] player 3 placing token on slot 0
[17:35:02.320] [SEVERE ] removing player 4 token from slot 0
[17:35:02.320] [SEVERE ] player 4 placing token on slot 0
[17:35:02.320] [SEVERE ] removing player 1 token from slot 0
[17:35:02.321] [SEVERE ] player 1 placing token on slot 0
[17:35:02.321] [SEVERE ] removing player 1 token from slot 0
[17:35:02.321] [SEVERE ] player 1 placing token on slot 0
[17:35:02.321] [SEVERE ] removing player 1 token from slot 0
[17:35:02.321] [SEVERE ] player 1 placing token on slot 0
[17:35:02.322] [SEVERE ] removing player 4 token from slot 0
[17:35:02.322] [SEVERE ] removing player 1 token from slot 0
[17:35:02.322] [SEVERE ] player 1 placing token on slot 0
[17:35:02.322] [SEVERE ] removing player 1 token from slot 0
[17:35:02.322] [SEVERE ] player 1 placing token on slot 0
[17:35:02.323] [SEVERE ] removing player 1 token from slot 0
[17:35:02.323] [SEVERE ] player 4 placing token on slot 0
[17:35:02.323] [SEVERE ] removing player 4 token from slot 0
[17:35:02.324] [SEVERE ] player 4 placing token on slot 0
[17:35:02.324] [SEVERE ] removing player 4 token from slot 0
[17:35:02.325] [SEVERE ] player 4 placing token on slot 0
[17:35:02.326] [SEVERE ] removing player 4 token from slot 0
[17:35:02.326] [SEVERE ] player 4 placing token on slot 0
[17:35:02.320] [SEVERE ] removing player 3 token from slot 0
[17:35:02.327] [SEVERE ] player 3 placing token on slot 0
[17:35:02.327] [SEVERE ] removing player 3 token from slot 0
[17:35:02.327] [SEVERE ] player 3 placing token on slot 0
[17:35:02.327] [SEVERE ] removing player 3 token from slot 0
[17:35:02.328] [SEVERE ] player 3 placing token on slot 0
[17:35:02.329] [SEVERE ] removing player 3 token from slot 0
[17:35:02.329] [SEVERE ] player 3 placing token on slot 0
[17:35:02.330] [SEVERE ] removing player 3 token from slot 0
[17:35:02.330] [SEVERE ] player 3 placing token on slot 0
[17:35:02.330] [SEVERE ] removing player 3 token from slot 0
[17:35:02.330] [SEVERE ] player 3 placing token on slot 0
[17:35:02.330] [SEVERE ] removing player 3 token from slot 0
[17:35:02.330] [SEVERE ] player 3 placing token on slot 0
[17:35:02.331] [SEVERE ] removing player 3 token from slot 0
[17:35:02.331] [SEVERE ] player 3 placing token on slot 0
[17:35:02.331] [SEVERE ] removing player 3 token from slot 0
[17:35:02.331] [SEVERE ] player 3 placing token on slot 0
[17:35:02.331] [SEVERE ] removing player 3 token from slot 0
[17:35:02.331] [SEVERE ] player 3 placing token on slot 0
[17:35:02.332] [SEVERE ] removing player 3 token from slot 0
[17:35:02.332] [SEVERE ] player 3 placing token on slot 0
[17:35:02.332] [SEVERE ] removing player 3 token from slot 0
[17:35:02.332] [SEVERE ] player 3 placing token on slot 0
[17:35:02.332] [SEVERE ] removing player 3 token from slot 0
[17:35:02.320] [SEVERE ] removing player 2 token from slot 0
[17:35:02.334] [SEVERE ] player 3 placing token on slot 0
[17:35:02.335] [SEVERE ] removing player 3 token from slot 0
[17:35:02.329] [SEVERE ] removing player 4 token from slot 0
[17:35:02.335] [SEVERE ] player 4 placing token on slot 0
[17:35:02.335] [SEVERE ] removing player 4 token from slot 0
[17:35:02.335] [SEVERE ] player 4 placing token on slot 0
[17:35:02.335] [SEVERE ] removing player 4 token from slot 0
[17:35:02.336] [SEVERE ] player 4 placing token on slot 0
[17:35:02.336] [SEVERE ] removing player 4 token from slot 0
[17:35:02.336] [SEVERE ] player 4 placing token on slot 0
[17:35:02.336] [SEVERE ] removing player 4 token from slot 0
[17:35:02.336] [SEVERE ] player 4 placing token on slot 0
[17:35:02.336] [SEVERE ] removing player 4 token from slot 0
[17:35:02.336] [SEVERE ] player 4 placing token on slot 0
[17:35:02.337] [SEVERE ] removing player 4 token from slot 0
[17:35:02.337] [SEVERE ] player 4 placing token on slot 0
[17:35:02.337] [SEVERE ] removing player 4 token from slot 0
[17:35:02.337] [SEVERE ] player 4 placing token on slot 0
[17:35:02.337] [SEVERE ] removing player 4 token from slot 0
[17:35:02.337] [SEVERE ] player 4 placing token on slot 0
[17:35:02.323] [SEVERE ] player 1 placing token on slot 0
[17:35:02.338] [SEVERE ] removing player 1 token from slot 0
[17:35:02.338] [SEVERE ] player 1 placing token on slot 0
[17:35:02.338] [SEVERE ] removing player 1 token from slot 0
[17:35:02.335] [SEVERE ] player 3 placing token on slot 0
[17:35:02.339] [SEVERE ] removing player 3 token from slot 0
[17:35:02.340] [SEVERE ] player 3 placing token on slot 0
[17:35:02.335] [SEVERE ] player 2 placing token on slot 0
[17:35:02.340] [SEVERE ] removing player 4 token from slot 0
[17:35:02.341] [SEVERE ] player 4 placing token on slot 0
[17:35:02.340] [SEVERE ] player 1 placing token on slot 0
[17:35:02.341] [SEVERE ] removing player 2 token from slot 0
[17:35:02.342] [SEVERE ] player 2 placing token on slot 0
[17:35:02.343] [SEVERE ] removing player 3 token from slot 0
[17:35:02.343] [SEVERE ] player 3 placing token on slot 0
[17:35:02.343] [SEVERE ] removing player 3 token from slot 0
[17:35:02.343] [SEVERE ] player 3 placing token on slot 0
[17:35:02.343] [SEVERE ] removing player 3 token from slot 0
[17:35:02.343] [SEVERE ] removing player 2 token from slot 0
[17:35:02.344] [SEVERE ] player 3 placing token on slot 0
[17:35:02.344] [SEVERE ] removing player 3 token from slot 0
[17:35:02.344] [SEVERE ] player 3 placing token on slot 0
[17:35:02.344] [SEVERE ] removing player 1 token from slot 0
[17:35:02.346] [SEVERE ] removing player 4 token from slot 0
[17:35:02.347] [SEVERE ] player 4 placing token on slot 0
[17:35:02.347] [SEVERE ] removing player 4 token from slot 0
[17:35:02.347] [SEVERE ] player 4 placing token on slot 0
[17:35:02.347] [SEVERE ] removing player 4 token from slot 0
[17:35:02.347] [SEVERE ] player 4 placing token on slot 0
[17:35:02.347] [SEVERE ] removing player 4 token from slot 0
[17:35:02.348] [SEVERE ] player 4 placing token on slot 0
[17:35:02.348] [SEVERE ] removing player 4 token from slot 0
[17:35:02.348] [SEVERE ] player 4 placing token on slot 0
[17:35:02.348] [SEVERE ] removing player 4 token from slot 0
[17:35:02.348] [SEVERE ] player 4 placing token on slot 0
[17:35:02.348] [SEVERE ] removing player 4 token from slot 0
[17:35:02.349] [SEVERE ] player 4 placing token on slot 0
[17:35:02.350] [SEVERE ] removing player 4 token from slot 0
[17:35:02.350] [SEVERE ] player 4 placing token on slot 0
[17:35:02.350] [SEVERE ] removing player 4 token from slot 0
[17:35:02.351] [SEVERE ] player 4 placing token on slot 0
[17:35:02.351] [SEVERE ] removing player 4 token from slot 0
[17:35:02.351] [SEVERE ] player 4 placing token on slot 0
[17:35:02.351] [SEVERE ] removing player 3 token from slot 0
[17:35:02.351] [SEVERE ] player 3 placing token on slot 0
[17:35:02.352] [SEVERE ] removing player 3 token from slot 0
[17:35:02.352] [SEVERE ] player 3 placing token on slot 0
[17:35:02.352] [SEVERE ] removing player 3 token from slot 0
[17:35:02.352] [SEVERE ] player 3 placing token on slot 0
[17:35:02.352] [SEVERE ] removing player 3 token from slot 0
[17:35:02.353] [SEVERE ] player 3 placing token on slot 0
