[10:58:44.814] [INFO   ] thread main starting.
[10:58:44.814] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:58:44.829] [SEVERE ] configuration file was loaded from resources directory.
[10:58:45.312] [INFO   ] thread dealer starting.
[10:58:45.431] [SEVERE ] placing card 80 in slot 0
[10:58:45.431] [SEVERE ] player 1 placing token on slot 0
[10:58:45.431] [SEVERE ] player 2 placing token on slot 0
[10:58:45.433] [SEVERE ] removing player 2 token from slot 0
[10:58:45.433] [SEVERE ] player 2 placing token on slot 0
[10:58:45.434] [SEVERE ] player 4 placing token on slot 0
[10:58:45.434] [SEVERE ] removing player 1 token from slot 0
[10:58:45.438] [SEVERE ] removing player 4 token from slot 0
[10:58:45.437] [SEVERE ] removing player 2 token from slot 0
[10:58:45.438] [SEVERE ] player 2 placing token on slot 0
[10:58:45.438] [SEVERE ] removing player 2 token from slot 0
[10:58:45.438] [SEVERE ] player 2 placing token on slot 0
[10:58:45.435] [SEVERE ] player 3 placing token on slot 0
[10:58:45.438] [SEVERE ] removing player 2 token from slot 0
[10:58:45.438] [SEVERE ] player 1 placing token on slot 0
[10:58:45.438] [SEVERE ] player 4 placing token on slot 0
[10:58:45.438] [SEVERE ] removing player 1 token from slot 0
[10:58:45.440] [SEVERE ] player 2 placing token on slot 0
[10:58:45.440] [SEVERE ] removing player 3 token from slot 0
[10:58:45.440] [SEVERE ] player 1 placing token on slot 0
[10:58:45.443] [SEVERE ] player 3 placing token on slot 0
[10:58:45.443] [SEVERE ] removing player 4 token from slot 0
[10:58:45.444] [SEVERE ] removing player 3 token from slot 0
[10:58:45.444] [SEVERE ] player 3 placing token on slot 0
[10:58:45.444] [SEVERE ] player 4 placing token on slot 0
[10:58:45.448] [SEVERE ] removing player 4 token from slot 0
[10:58:45.448] [SEVERE ] player 4 placing token on slot 0
[10:58:45.449] [SEVERE ] removing player 4 token from slot 0
[10:58:45.449] [SEVERE ] player 4 placing token on slot 0
[10:58:45.448] [SEVERE ] removing player 3 token from slot 0
[10:58:45.459] [SEVERE ] removing player 4 token from slot 0
[10:58:45.459] [SEVERE ] player 3 placing token on slot 0
[10:58:45.459] [SEVERE ] removing player 1 token from slot 0
[10:58:45.460] [SEVERE ] removing player 2 token from slot 0
[10:58:45.460] [SEVERE ] player 2 placing token on slot 0
[10:58:45.460] [SEVERE ] player 1 placing token on slot 0
[10:58:45.460] [SEVERE ] removing player 3 token from slot 0
[10:58:45.459] [SEVERE ] player 4 placing token on slot 0
[10:58:45.460] [SEVERE ] removing player 4 token from slot 0
[10:58:45.460] [SEVERE ] player 4 placing token on slot 0
[10:58:45.460] [SEVERE ] removing player 4 token from slot 0
[10:58:45.460] [SEVERE ] player 4 placing token on slot 0
[10:58:45.463] [SEVERE ] removing player 4 token from slot 0
[10:58:45.463] [SEVERE ] removing player 2 token from slot 0
[10:58:45.463] [SEVERE ] player 3 placing token on slot 0
