[17:37:19.752] [INFO   ] thread main starting.
[17:37:19.758] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:37:19.760] [SEVERE ] configuration file was loaded from resources directory.
[17:37:20.303] [INFO   ] thread dealer starting.
[17:37:20.424] [SEVERE ] placing card 8 in slot 0
[17:37:20.425] [SEVERE ] player 1 placing token on slot 0
[17:37:20.426] [SEVERE ] removing player 1 token from slot 0
[17:37:20.426] [SEVERE ] player 1 placing token on slot 0
[17:37:20.426] [SEVERE ] removing player 1 token from slot 0
[17:37:20.427] [SEVERE ] player 1 placing token on slot 0
[17:37:20.429] [SEVERE ] removing player 1 token from slot 0
[17:37:20.429] [SEVERE ] player 1 placing token on slot 0
[17:37:20.429] [SEVERE ] removing player 1 token from slot 0
[17:37:20.430] [SEVERE ] player 1 placing token on slot 0
[17:37:20.430] [SEVERE ] removing player 1 token from slot 0
[17:37:20.430] [SEVERE ] player 1 placing token on slot 0
[17:37:20.430] [SEVERE ] removing player 1 token from slot 0
[17:37:20.430] [SEVERE ] player 1 placing token on slot 0
[17:37:20.431] [SEVERE ] removing player 1 token from slot 0
[17:37:20.431] [SEVERE ] player 1 placing token on slot 0
[17:37:20.431] [SEVERE ] removing player 1 token from slot 0
[17:37:20.432] [SEVERE ] player 4 placing token on slot 0
[17:37:20.432] [SEVERE ] removing player 4 token from slot 0
[17:37:20.432] [SEVERE ] player 4 placing token on slot 0
[17:37:20.432] [SEVERE ] removing player 4 token from slot 0
[17:37:20.433] [SEVERE ] player 4 placing token on slot 0
[17:37:20.433] [SEVERE ] removing player 4 token from slot 0
[17:37:20.433] [SEVERE ] player 4 placing token on slot 0
[17:37:20.433] [SEVERE ] player 1 placing token on slot 0
[17:37:20.433] [SEVERE ] removing player 4 token from slot 0
[17:37:20.434] [SEVERE ] player 4 placing token on slot 0
[17:37:20.434] [SEVERE ] removing player 1 token from slot 0
[17:37:20.434] [SEVERE ] player 1 placing token on slot 0
[17:37:20.434] [SEVERE ] removing player 4 token from slot 0
[17:37:20.434] [SEVERE ] removing player 1 token from slot 0
[17:37:20.435] [SEVERE ] player 4 placing token on slot 0
[17:37:20.435] [SEVERE ] player 1 placing token on slot 0
[17:37:20.435] [SEVERE ] removing player 1 token from slot 0
[17:37:20.435] [SEVERE ] removing player 4 token from slot 0
[17:37:20.436] [SEVERE ] player 1 placing token on slot 0
[17:37:20.436] [SEVERE ] player 4 placing token on slot 0
[17:37:20.436] [SEVERE ] removing player 1 token from slot 0
[17:37:20.436] [SEVERE ] player 1 placing token on slot 0
[17:37:20.436] [SEVERE ] removing player 4 token from slot 0
[17:37:20.437] [SEVERE ] removing player 1 token from slot 0
[17:37:20.437] [SEVERE ] player 4 placing token on slot 0
[17:37:20.437] [SEVERE ] removing player 4 token from slot 0
[17:37:20.437] [SEVERE ] player 4 placing token on slot 0
[17:37:20.437] [SEVERE ] player 1 placing token on slot 0
[17:37:20.437] [SEVERE ] removing player 1 token from slot 0
[17:37:20.438] [SEVERE ] removing player 4 token from slot 0
[17:37:20.438] [SEVERE ] player 4 placing token on slot 0
[17:37:20.438] [SEVERE ] removing player 4 token from slot 0
[17:37:20.438] [SEVERE ] player 4 placing token on slot 0
[17:37:20.438] [SEVERE ] player 1 placing token on slot 0
[17:37:20.439] [SEVERE ] removing player 1 token from slot 0
[17:37:20.438] [SEVERE ] removing player 4 token from slot 0
[17:37:20.439] [SEVERE ] player 1 placing token on slot 0
[17:37:20.440] [SEVERE ] removing player 1 token from slot 0
[17:37:20.440] [SEVERE ] player 1 placing token on slot 0
[17:37:20.439] [SEVERE ] player 4 placing token on slot 0
[17:37:20.440] [SEVERE ] removing player 4 token from slot 0
[17:37:20.440] [SEVERE ] removing player 1 token from slot 0
[17:37:20.441] [SEVERE ] player 1 placing token on slot 0
[17:37:20.441] [SEVERE ] player 4 placing token on slot 0
[17:37:20.441] [SEVERE ] removing player 4 token from slot 0
[17:37:20.441] [SEVERE ] player 4 placing token on slot 0
[17:37:20.442] [SEVERE ] removing player 4 token from slot 0
[17:37:20.441] [SEVERE ] removing player 1 token from slot 0
[17:37:20.442] [SEVERE ] player 4 placing token on slot 0
[17:37:20.442] [SEVERE ] removing player 4 token from slot 0
[17:37:20.442] [SEVERE ] player 1 placing token on slot 0
