[14:14:54.587] [INFO   ] thread main starting.
[14:14:54.592] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:14:54.594] [SEVERE ] configuration file was loaded from resources directory.
[14:14:55.108] [INFO   ] thread dealer starting.
[14:14:55.235] [SEVERE ] placing card 59 in slot 0
[14:14:55.241] [SEVERE ] player 2 placing token on slot 0
[14:14:55.241] [SEVERE ] player 1 placing token on slot 0
[14:14:55.241] [SEVERE ] player 3 placing token on slot 0
[14:14:55.242] [SEVERE ] removing player 1 token from slot 0
[14:14:55.242] [SEVERE ] player 1 placing token on slot 0
[14:14:55.245] [SEVERE ] removing player 3 token from slot 0
[14:14:55.245] [SEVERE ] player 3 placing token on slot 0
[14:14:55.246] [SEVERE ] removing player 3 token from slot 0
[14:14:55.246] [SEVERE ] player 3 placing token on slot 0
[14:14:55.246] [SEVERE ] removing player 3 token from slot 0
[14:14:55.246] [SEVERE ] player 3 placing token on slot 0
[14:14:55.245] [SEVERE ] removing player 2 token from slot 0
[14:14:55.243] [SEVERE ] player 4 placing token on slot 0
[14:14:55.245] [SEVERE ] removing player 1 token from slot 0
[14:14:55.261] [SEVERE ] removing player 4 token from slot 0
[14:14:55.261] [SEVERE ] player 4 placing token on slot 0
[14:14:55.262] [SEVERE ] removing player 4 token from slot 0
[14:14:55.262] [SEVERE ] player 4 placing token on slot 0
[14:14:55.262] [SEVERE ] removing player 4 token from slot 0
[14:14:55.263] [SEVERE ] player 1 placing token on slot 0
[14:14:55.263] [SEVERE ] removing player 1 token from slot 0
[14:14:55.263] [SEVERE ] removing player 3 token from slot 0
[14:14:55.263] [SEVERE ] player 1 placing token on slot 0
[14:14:55.269] [SEVERE ] player 3 placing token on slot 0
[14:14:55.269] [SEVERE ] player 2 placing token on slot 0
[14:14:55.269] [SEVERE ] player 4 placing token on slot 0
[14:14:55.269] [SEVERE ] removing player 1 token from slot 0
[14:14:55.270] [SEVERE ] removing player 2 token from slot 0
[14:14:55.270] [SEVERE ] removing player 4 token from slot 0
[14:14:55.270] [SEVERE ] removing player 3 token from slot 0
[14:14:55.271] [SEVERE ] player 2 placing token on slot 0
[14:14:55.270] [SEVERE ] player 1 placing token on slot 0
[14:14:55.271] [SEVERE ] removing player 2 token from slot 0
[14:14:55.272] [SEVERE ] player 2 placing token on slot 0
[14:14:55.273] [SEVERE ] removing player 2 token from slot 0
[14:14:55.276] [SEVERE ] player 4 placing token on slot 0
[14:14:55.277] [SEVERE ] removing player 1 token from slot 0
[14:14:55.277] [SEVERE ] removing player 4 token from slot 0
[14:14:55.276] [SEVERE ] player 3 placing token on slot 0
[14:14:55.276] [SEVERE ] player 2 placing token on slot 0
[14:14:55.277] [SEVERE ] player 4 placing token on slot 0
[14:14:55.277] [SEVERE ] player 1 placing token on slot 0
[14:14:55.278] [SEVERE ] removing player 4 token from slot 0
[14:14:55.277] [SEVERE ] removing player 3 token from slot 0
[14:14:55.278] [SEVERE ] player 3 placing token on slot 0
[14:14:55.277] [SEVERE ] removing player 2 token from slot 0
[14:14:55.278] [SEVERE ] removing player 1 token from slot 0
[14:14:55.278] [SEVERE ] player 4 placing token on slot 0
[14:14:55.284] [SEVERE ] player 2 placing token on slot 0
[14:14:55.284] [SEVERE ] removing player 4 token from slot 0
[14:14:55.284] [SEVERE ] player 1 placing token on slot 0
[14:14:55.284] [SEVERE ] removing player 3 token from slot 0
[14:14:55.285] [SEVERE ] removing player 1 token from slot 0
[14:14:55.285] [SEVERE ] player 4 placing token on slot 0
[14:14:55.285] [SEVERE ] removing player 2 token from slot 0
[14:14:55.285] [SEVERE ] player 1 placing token on slot 0
[14:14:55.285] [SEVERE ] removing player 4 token from slot 0
[14:14:55.285] [SEVERE ] player 3 placing token on slot 0
[14:14:55.286] [SEVERE ] removing player 1 token from slot 0
[14:14:55.285] [SEVERE ] player 2 placing token on slot 0
[14:14:55.289] [SEVERE ] removing player 2 token from slot 0
[14:14:55.289] [SEVERE ] removing player 3 token from slot 0
[14:14:55.289] [SEVERE ] player 4 placing token on slot 0
[14:14:55.289] [SEVERE ] player 1 placing token on slot 0
[14:14:55.289] [SEVERE ] removing player 4 token from slot 0
[14:14:55.289] [SEVERE ] player 3 placing token on slot 0
[14:14:55.289] [SEVERE ] player 2 placing token on slot 0
[14:14:55.290] [SEVERE ] removing player 3 token from slot 0
[14:14:55.290] [SEVERE ] player 4 placing token on slot 0
[14:14:55.289] [SEVERE ] removing player 1 token from slot 0
[14:14:55.290] [SEVERE ] removing player 2 token from slot 0
[14:14:55.290] [SEVERE ] removing player 4 token from slot 0
[14:14:55.290] [SEVERE ] player 3 placing token on slot 0
[14:14:55.291] [SEVERE ] player 4 placing token on slot 0
[14:14:55.290] [SEVERE ] player 1 placing token on slot 0
[14:14:55.291] [SEVERE ] removing player 4 token from slot 0
[14:14:55.291] [SEVERE ] removing player 3 token from slot 0
[14:14:55.291] [SEVERE ] removing player 1 token from slot 0
[14:14:55.294] [SEVERE ] player 4 placing token on slot 0
[14:14:55.294] [SEVERE ] player 1 placing token on slot 0
[14:14:55.294] [SEVERE ] player 3 placing token on slot 0
[14:14:55.294] [SEVERE ] removing player 1 token from slot 0
[14:14:55.294] [SEVERE ] removing player 4 token from slot 0
[14:14:55.294] [SEVERE ] removing player 3 token from slot 0
[14:14:55.295] [SEVERE ] player 1 placing token on slot 0
[14:14:55.295] [SEVERE ] player 4 placing token on slot 0
[14:14:55.295] [SEVERE ] player 3 placing token on slot 0
[14:14:55.297] [SEVERE ] removing player 1 token from slot 0
[14:14:55.295] [SEVERE ] removing player 4 token from slot 0
[14:14:55.298] [SEVERE ] player 1 placing token on slot 0
[14:14:55.298] [SEVERE ] removing player 1 token from slot 0
[14:14:55.298] [SEVERE ] player 1 placing token on slot 0
[14:14:55.298] [SEVERE ] removing player 1 token from slot 0
[14:14:55.299] [SEVERE ] player 1 placing token on slot 0
[14:14:55.299] [SEVERE ] removing player 1 token from slot 0
[14:14:55.299] [SEVERE ] player 1 placing token on slot 0
[14:14:55.298] [SEVERE ] removing player 3 token from slot 0
[14:14:55.299] [SEVERE ] removing player 1 token from slot 0
[14:14:55.298] [SEVERE ] player 4 placing token on slot 0
[14:14:55.300] [SEVERE ] removing player 4 token from slot 0
[14:14:55.300] [SEVERE ] player 4 placing token on slot 0
[14:14:55.300] [SEVERE ] removing player 4 token from slot 0
[14:14:55.300] [SEVERE ] player 4 placing token on slot 0
[14:14:55.301] [SEVERE ] removing player 4 token from slot 0
[14:14:55.299] [SEVERE ] player 3 placing token on slot 0
[14:14:55.301] [SEVERE ] player 1 placing token on slot 0
[14:14:55.301] [SEVERE ] player 4 placing token on slot 0
[14:14:55.301] [SEVERE ] removing player 1 token from slot 0
[14:14:55.301] [SEVERE ] player 2 placing token on slot 0
[14:14:55.301] [SEVERE ] removing player 3 token from slot 0
[14:14:55.302] [SEVERE ] player 1 placing token on slot 0
[14:14:55.301] [SEVERE ] removing player 4 token from slot 0
[14:14:55.303] [SEVERE ] player 3 placing token on slot 0
[14:14:55.303] [SEVERE ] removing player 2 token from slot 0
[14:14:55.303] [SEVERE ] removing player 3 token from slot 0
[14:14:55.303] [SEVERE ] player 4 placing token on slot 0
[14:14:55.304] [SEVERE ] removing player 4 token from slot 0
[14:14:55.304] [SEVERE ] player 4 placing token on slot 0
[14:14:55.304] [SEVERE ] removing player 4 token from slot 0
[14:14:55.304] [SEVERE ] player 4 placing token on slot 0
[14:14:55.304] [SEVERE ] removing player 4 token from slot 0
[14:14:55.304] [SEVERE ] player 4 placing token on slot 0
[14:14:55.305] [SEVERE ] removing player 4 token from slot 0
[14:14:55.305] [SEVERE ] player 4 placing token on slot 0
[14:14:55.305] [SEVERE ] removing player 4 token from slot 0
[14:14:55.311] [SEVERE ] player 4 placing token on slot 0
[14:14:55.311] [SEVERE ] player 2 placing token on slot 0
[14:14:55.311] [SEVERE ] removing player 1 token from slot 0
[14:14:55.312] [SEVERE ] removing player 2 token from slot 0
[14:14:55.311] [SEVERE ] removing player 4 token from slot 0
[14:14:55.312] [SEVERE ] player 3 placing token on slot 0
[14:14:55.312] [SEVERE ] player 1 placing token on slot 0
[14:14:55.313] [SEVERE ] removing player 1 token from slot 0
[14:14:55.313] [SEVERE ] player 1 placing token on slot 0
[14:14:55.313] [SEVERE ] removing player 1 token from slot 0
[14:14:55.313] [SEVERE ] player 1 placing token on slot 0
[14:14:55.313] [SEVERE ] removing player 1 token from slot 0
[14:14:55.313] [SEVERE ] player 1 placing token on slot 0
[14:14:55.312] [SEVERE ] player 2 placing token on slot 0
