[12:12:58.300] [INFO   ] thread main starting.
[12:12:58.305] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:12:58.307] [SEVERE ] configuration file was loaded from resources directory.
[12:12:58.771] [INFO   ] thread dealer starting.
[12:12:58.879] [SEVERE ] placing card 37 in slot 0
[12:12:58.911] [SEVERE ] player 3 placing token on slot 0
[12:12:58.911] [SEVERE ] player 2 placing token on slot 0
[12:12:58.913] [SEVERE ] removing player 2 token from slot 0
[12:12:58.913] [SEVERE ] removing player 3 token from slot 0
[12:12:58.914] [SEVERE ] player 3 placing token on slot 0
[12:12:58.916] [SEVERE ] removing player 3 token from slot 0
[12:12:58.913] [SEVERE ] player 2 placing token on slot 0
[12:12:58.918] [SEVERE ] removing player 2 token from slot 0
[12:12:58.918] [SEVERE ] player 2 placing token on slot 0
[12:12:58.918] [SEVERE ] removing player 2 token from slot 0
[12:12:58.918] [SEVERE ] player 2 placing token on slot 0
[12:12:58.919] [SEVERE ] removing player 2 token from slot 0
[12:12:58.919] [SEVERE ] player 2 placing token on slot 0
[12:12:58.919] [SEVERE ] removing player 2 token from slot 0
[12:12:58.917] [SEVERE ] player 3 placing token on slot 0
[12:12:58.926] [SEVERE ] removing player 3 token from slot 0
[12:12:58.926] [SEVERE ] player 2 placing token on slot 0
[12:12:58.927] [SEVERE ] removing player 2 token from slot 0
[12:12:58.927] [SEVERE ] player 2 placing token on slot 0
[12:12:58.927] [SEVERE ] removing player 2 token from slot 0
[12:12:58.928] [SEVERE ] player 2 placing token on slot 0
[12:12:58.928] [SEVERE ] player 3 placing token on slot 0
[12:12:58.928] [SEVERE ] removing player 3 token from slot 0
[12:12:58.928] [SEVERE ] removing player 2 token from slot 0
[12:12:58.928] [SEVERE ] player 3 placing token on slot 0
[12:12:58.929] [SEVERE ] player 2 placing token on slot 0
[12:12:58.929] [SEVERE ] removing player 3 token from slot 0
[12:12:58.929] [SEVERE ] removing player 2 token from slot 0
[12:12:58.931] [SEVERE ] player 3 placing token on slot 0
[12:12:58.931] [SEVERE ] player 2 placing token on slot 0
[12:12:58.932] [SEVERE ] removing player 3 token from slot 0
[12:12:58.932] [SEVERE ] removing player 2 token from slot 0
[12:12:58.932] [SEVERE ] player 3 placing token on slot 0
[12:12:58.932] [SEVERE ] player 2 placing token on slot 0
[12:12:58.932] [SEVERE ] removing player 3 token from slot 0
[12:12:58.933] [SEVERE ] removing player 2 token from slot 0
[12:12:58.933] [SEVERE ] player 3 placing token on slot 0
[12:12:58.933] [SEVERE ] player 2 placing token on slot 0
[12:12:58.933] [SEVERE ] removing player 3 token from slot 0
[12:12:58.933] [SEVERE ] removing player 2 token from slot 0
[12:12:58.934] [SEVERE ] player 3 placing token on slot 0
[12:12:58.934] [SEVERE ] player 2 placing token on slot 0
[12:12:58.934] [SEVERE ] removing player 3 token from slot 0
[12:12:58.934] [SEVERE ] removing player 2 token from slot 0
[12:12:58.935] [SEVERE ] player 3 placing token on slot 0
[12:12:58.935] [SEVERE ] player 2 placing token on slot 0
[12:12:58.936] [SEVERE ] removing player 3 token from slot 0
[12:12:58.936] [SEVERE ] removing player 2 token from slot 0
[12:12:58.937] [SEVERE ] player 2 placing token on slot 0
