[13:08:37.148] [INFO   ] thread main starting.
[13:08:37.154] [SEVERE ] cannot read configuration file config.properties trying from resources.
[13:08:37.156] [SEVERE ] configuration file was loaded from resources directory.
[13:08:37.697] [INFO   ] thread dealer starting.
[13:08:37.810] [SEVERE ] placing card 29 in slot 0
[13:08:37.814] [SEVERE ] player 3 placing token on slot 0
[13:08:37.817] [SEVERE ] removing player 3 token from slot 0
[13:08:37.820] [SEVERE ] player 3 placing token on slot 0
[13:08:37.821] [SEVERE ] removing player 3 token from slot 0
[13:08:37.823] [SEVERE ] player 3 placing token on slot 0
[13:08:37.827] [SEVERE ] removing player 3 token from slot 0
[13:08:37.818] [SEVERE ] player 2 placing token on slot 0
[13:08:37.834] [SEVERE ] player 3 placing token on slot 0
[13:08:37.835] [SEVERE ] removing player 3 token from slot 0
[13:08:37.836] [SEVERE ] removing player 2 token from slot 0
[13:08:37.836] [SEVERE ] player 2 placing token on slot 0
[13:08:37.837] [SEVERE ] player 3 placing token on slot 0
[13:08:37.838] [SEVERE ] removing player 2 token from slot 0
[13:08:37.838] [SEVERE ] removing player 3 token from slot 0
[13:08:37.841] [SEVERE ] player 3 placing token on slot 0
[13:08:37.842] [SEVERE ] player 2 placing token on slot 0
[13:08:37.842] [SEVERE ] removing player 3 token from slot 0
[13:08:37.843] [SEVERE ] removing player 2 token from slot 0
[13:08:37.844] [SEVERE ] player 2 placing token on slot 0
[13:08:37.844] [SEVERE ] player 3 placing token on slot 0
[13:08:37.845] [SEVERE ] removing player 3 token from slot 0
[13:08:37.845] [SEVERE ] removing player 2 token from slot 0
[13:08:37.848] [SEVERE ] player 2 placing token on slot 0
[13:08:37.849] [SEVERE ] player 3 placing token on slot 0
[13:08:37.850] [SEVERE ] removing player 3 token from slot 0
[13:08:37.850] [SEVERE ] removing player 2 token from slot 0
[13:08:37.850] [SEVERE ] player 3 placing token on slot 0
[13:08:37.851] [SEVERE ] player 2 placing token on slot 0
[13:08:37.852] [SEVERE ] removing player 2 token from slot 0
