[22:09:22.653] [INFO   ] thread main starting.
[22:09:22.658] [SEVERE ] cannot read configuration file config.properties trying from resources.
[22:09:22.663] [SEVERE ] configuration file was loaded from resources directory.
[22:09:23.174] [INFO   ] thread dealer starting.
[22:09:23.290] [SEVERE ] placing card 70 in slot 0
[22:09:23.290] [SEVERE ] player 2 placing token on slot 0
[22:09:23.290] [SEVERE ] player 5 placing token on slot 0
[22:09:23.290] [SEVERE ] player 3 placing token on slot 0
[22:09:23.291] [SEVERE ] removing player 5 token from slot 0
[22:09:23.291] [SEVERE ] player 5 placing token on slot 0
[22:09:23.295] [SEVERE ] removing player 5 token from slot 0
[22:09:23.291] [SEVERE ] removing player 2 token from slot 0
[22:09:23.296] [SEVERE ] player 2 placing token on slot 0
[22:09:23.296] [SEVERE ] removing player 2 token from slot 0
[22:09:23.294] [SEVERE ] removing player 3 token from slot 0
[22:09:23.296] [SEVERE ] player 2 placing token on slot 0
[22:09:23.297] [SEVERE ] removing player 2 token from slot 0
[22:09:23.296] [SEVERE ] player 5 placing token on slot 0
[22:09:23.298] [SEVERE ] player 3 placing token on slot 0
[22:09:23.298] [SEVERE ] removing player 5 token from slot 0
[22:09:23.299] [SEVERE ] player 5 placing token on slot 0
[22:09:23.299] [SEVERE ] removing player 5 token from slot 0
[22:09:23.299] [SEVERE ] player 5 placing token on slot 0
[22:09:23.298] [SEVERE ] player 2 placing token on slot 0
[22:09:23.300] [SEVERE ] removing player 2 token from slot 0
[22:09:23.300] [SEVERE ] player 2 placing token on slot 0
[22:09:23.299] [SEVERE ] removing player 5 token from slot 0
[22:09:23.299] [SEVERE ] removing player 3 token from slot 0
[22:09:23.300] [SEVERE ] player 5 placing token on slot 0
[22:09:23.301] [SEVERE ] removing player 5 token from slot 0
[22:09:23.300] [SEVERE ] removing player 2 token from slot 0
[22:09:23.301] [SEVERE ] player 2 placing token on slot 0
[22:09:23.302] [SEVERE ] removing player 2 token from slot 0
[22:09:23.301] [SEVERE ] player 3 placing token on slot 0
[22:09:23.302] [SEVERE ] player 2 placing token on slot 0
[22:09:23.301] [SEVERE ] player 5 placing token on slot 0
[22:09:23.302] [SEVERE ] removing player 2 token from slot 0
[22:09:23.302] [SEVERE ] removing player 3 token from slot 0
[22:09:23.303] [SEVERE ] player 2 placing token on slot 0
[22:09:23.304] [SEVERE ] removing player 2 token from slot 0
[22:09:23.302] [SEVERE ] removing player 5 token from slot 0
[22:09:23.304] [SEVERE ] player 2 placing token on slot 0
[22:09:23.304] [SEVERE ] removing player 2 token from slot 0
[22:09:23.303] [SEVERE ] player 3 placing token on slot 0
[22:09:23.304] [SEVERE ] player 2 placing token on slot 0
