[21:49:17.019] [INFO   ] thread main starting.
[21:49:17.023] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:49:17.025] [SEVERE ] configuration file was loaded from resources directory.
[21:49:17.560] [INFO   ] thread dealer starting.
[21:49:17.676] [SEVERE ] placing card 26 in slot 0
[21:49:17.676] [SEVERE ] player 4 placing token on slot 0
[21:49:17.676] [SEVERE ] player 5 placing token on slot 0
[21:49:17.677] [SEVERE ] removing player 5 token from slot 0
[21:49:17.677] [SEVERE ] player 5 placing token on slot 0
[21:49:17.678] [SEVERE ] removing player 5 token from slot 0
[21:49:17.690] [SEVERE ] player 5 placing token on slot 0
[21:49:17.690] [SEVERE ] removing player 5 token from slot 0
[21:49:17.691] [SEVERE ] player 5 placing token on slot 0
[21:49:17.691] [SEVERE ] removing player 5 token from slot 0
[21:49:17.691] [SEVERE ] player 5 placing token on slot 0
[21:49:17.691] [SEVERE ] removing player 5 token from slot 0
[21:49:17.691] [SEVERE ] player 5 placing token on slot 0
[21:49:17.692] [SEVERE ] removing player 5 token from slot 0
[21:49:17.692] [SEVERE ] player 5 placing token on slot 0
[21:49:17.692] [SEVERE ] removing player 5 token from slot 0
[21:49:17.692] [SEVERE ] player 5 placing token on slot 0
[21:49:17.693] [SEVERE ] removing player 5 token from slot 0
[21:49:17.693] [SEVERE ] player 5 placing token on slot 0
[21:49:17.693] [SEVERE ] removing player 5 token from slot 0
[21:49:17.693] [SEVERE ] player 5 placing token on slot 0
[21:49:17.693] [SEVERE ] removing player 5 token from slot 0
[21:49:17.694] [SEVERE ] player 5 placing token on slot 0
[21:49:17.694] [SEVERE ] removing player 5 token from slot 0
[21:49:17.694] [SEVERE ] player 5 placing token on slot 0
[21:49:17.694] [SEVERE ] removing player 5 token from slot 0
[21:49:17.695] [SEVERE ] player 5 placing token on slot 0
[21:49:17.696] [SEVERE ] removing player 5 token from slot 0
[21:49:17.696] [SEVERE ] player 5 placing token on slot 0
[21:49:17.696] [SEVERE ] removing player 5 token from slot 0
[21:49:17.696] [SEVERE ] player 5 placing token on slot 0
[21:49:17.696] [SEVERE ] removing player 5 token from slot 0
[21:49:17.697] [SEVERE ] player 5 placing token on slot 0
[21:49:17.677] [SEVERE ] removing player 4 token from slot 0
[21:49:17.697] [SEVERE ] player 4 placing token on slot 0
[21:49:17.697] [SEVERE ] removing player 5 token from slot 0
[21:49:17.697] [SEVERE ] player 5 placing token on slot 0
[21:49:17.698] [SEVERE ] removing player 5 token from slot 0
[21:49:17.698] [SEVERE ] player 5 placing token on slot 0
[21:49:17.698] [SEVERE ] removing player 5 token from slot 0
[21:49:17.698] [SEVERE ] player 5 placing token on slot 0
[21:49:17.698] [SEVERE ] removing player 5 token from slot 0
[21:49:17.699] [SEVERE ] player 5 placing token on slot 0
[21:49:17.699] [SEVERE ] removing player 5 token from slot 0
[21:49:17.699] [SEVERE ] player 5 placing token on slot 0
[21:49:17.685] [SEVERE ] player 3 placing token on slot 0
[21:49:17.699] [SEVERE ] removing player 5 token from slot 0
[21:49:17.699] [SEVERE ] player 2 placing token on slot 0
[21:49:17.697] [SEVERE ] removing player 4 token from slot 0
[21:49:17.700] [SEVERE ] removing player 2 token from slot 0
[21:49:17.700] [SEVERE ] player 5 placing token on slot 0
[21:49:17.700] [SEVERE ] removing player 5 token from slot 0
[21:49:17.699] [SEVERE ] removing player 3 token from slot 0
[21:49:17.703] [SEVERE ] player 5 placing token on slot 0
[21:49:17.700] [SEVERE ] player 2 placing token on slot 0
[21:49:17.700] [SEVERE ] player 4 placing token on slot 0
[21:49:17.704] [SEVERE ] removing player 4 token from slot 0
[21:49:17.705] [SEVERE ] player 4 placing token on slot 0
[21:49:17.705] [SEVERE ] removing player 4 token from slot 0
[21:49:17.705] [SEVERE ] player 4 placing token on slot 0
[21:49:17.705] [SEVERE ] removing player 4 token from slot 0
[21:49:17.704] [SEVERE ] removing player 2 token from slot 0
[21:49:17.704] [SEVERE ] removing player 5 token from slot 0
[21:49:17.706] [SEVERE ] player 5 placing token on slot 0
[21:49:17.706] [SEVERE ] removing player 5 token from slot 0
[21:49:17.706] [SEVERE ] player 5 placing token on slot 0
[21:49:17.706] [SEVERE ] removing player 5 token from slot 0
[21:49:17.706] [SEVERE ] player 5 placing token on slot 0
[21:49:17.706] [SEVERE ] removing player 5 token from slot 0
[21:49:17.707] [SEVERE ] player 5 placing token on slot 0
