[14:07:21.922] [INFO   ] thread main starting.
[14:07:21.927] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:07:21.929] [SEVERE ] configuration file was loaded from resources directory.
[14:07:22.378] [INFO   ] thread dealer starting.
[14:07:22.500] [SEVERE ] player 2 placing token on slot 0
[14:07:22.500] [SEVERE ] player 1 placing token on slot 0
[14:07:22.500] [SEVERE ] player 4 placing token on slot 0
[14:07:22.500] [SEVERE ] player 3 placing token on slot 0
[14:07:22.500] [SEVERE ] placing card 15 in slot 0
[14:07:22.501] [SEVERE ] removing player 3 token from slot 0
[14:07:22.501] [SEVERE ] removing player 4 token from slot 0
[14:07:22.501] [SEVERE ] removing player 1 token from slot 0
[14:07:22.507] [SEVERE ] player 1 placing token on slot 0
[14:07:22.507] [SEVERE ] removing player 1 token from slot 0
[14:07:22.507] [SEVERE ] player 1 placing token on slot 0
[14:07:22.507] [SEVERE ] removing player 1 token from slot 0
[14:07:22.501] [SEVERE ] removing player 2 token from slot 0
[14:07:22.507] [SEVERE ] player 1 placing token on slot 0
[14:07:22.508] [SEVERE ] removing player 1 token from slot 0
[14:07:22.508] [SEVERE ] player 1 placing token on slot 0
[14:07:22.508] [SEVERE ] removing player 1 token from slot 0
[14:07:22.508] [SEVERE ] player 1 placing token on slot 0
[14:07:22.509] [SEVERE ] removing player 1 token from slot 0
[14:07:22.509] [SEVERE ] player 1 placing token on slot 0
[14:07:22.509] [SEVERE ] player 2 placing token on slot 0
[14:07:22.509] [SEVERE ] removing player 1 token from slot 0
[14:07:22.509] [SEVERE ] player 3 placing token on slot 0
[14:07:22.512] [SEVERE ] removing player 3 token from slot 0
[14:07:22.512] [SEVERE ] player 1 placing token on slot 0
[14:07:22.512] [SEVERE ] player 4 placing token on slot 0
[14:07:22.513] [SEVERE ] removing player 1 token from slot 0
[14:07:22.513] [SEVERE ] removing player 4 token from slot 0
[14:07:22.513] [SEVERE ] player 1 placing token on slot 0
[14:07:22.513] [SEVERE ] removing player 1 token from slot 0
[14:07:22.514] [SEVERE ] player 1 placing token on slot 0
[14:07:22.514] [SEVERE ] removing player 1 token from slot 0
[14:07:22.514] [SEVERE ] player 1 placing token on slot 0
[14:07:22.514] [SEVERE ] removing player 1 token from slot 0
[14:07:22.514] [SEVERE ] player 4 placing token on slot 0
[14:07:22.515] [SEVERE ] player 1 placing token on slot 0
[14:07:22.515] [SEVERE ] removing player 1 token from slot 0
[14:07:22.515] [SEVERE ] removing player 4 token from slot 0
[14:07:22.515] [SEVERE ] player 1 placing token on slot 0
[14:07:22.516] [SEVERE ] removing player 1 token from slot 0
[14:07:22.516] [SEVERE ] player 1 placing token on slot 0
[14:07:22.516] [SEVERE ] player 3 placing token on slot 0
[14:07:22.516] [SEVERE ] player 4 placing token on slot 0
[14:07:22.516] [SEVERE ] removing player 1 token from slot 0
[14:07:22.516] [SEVERE ] removing player 3 token from slot 0
[14:07:22.517] [SEVERE ] removing player 4 token from slot 0
[14:07:22.517] [SEVERE ] player 1 placing token on slot 0
[14:07:22.517] [SEVERE ] removing player 1 token from slot 0
[14:07:22.517] [SEVERE ] removing player 2 token from slot 0
[14:07:22.517] [SEVERE ] player 1 placing token on slot 0
[14:07:22.518] [SEVERE ] removing player 1 token from slot 0
[14:07:22.518] [SEVERE ] player 1 placing token on slot 0
[14:07:22.518] [SEVERE ] removing player 1 token from slot 0
[14:07:22.518] [SEVERE ] player 1 placing token on slot 0
[14:07:22.517] [SEVERE ] player 3 placing token on slot 0
[14:07:22.519] [SEVERE ] removing player 1 token from slot 0
[14:07:22.521] [SEVERE ] player 1 placing token on slot 0
[14:07:22.521] [SEVERE ] removing player 1 token from slot 0
[14:07:22.522] [SEVERE ] player 1 placing token on slot 0
[14:07:22.522] [SEVERE ] removing player 1 token from slot 0
[14:07:22.523] [SEVERE ] player 1 placing token on slot 0
[14:07:22.523] [SEVERE ] player 2 placing token on slot 0
[14:07:22.523] [SEVERE ] player 4 placing token on slot 0
[14:07:22.523] [SEVERE ] removing player 4 token from slot 0
[14:07:22.524] [SEVERE ] player 4 placing token on slot 0
[14:07:22.524] [SEVERE ] removing player 4 token from slot 0
[14:07:22.524] [SEVERE ] player 4 placing token on slot 0
[14:07:22.524] [SEVERE ] removing player 4 token from slot 0
[14:07:22.524] [SEVERE ] player 4 placing token on slot 0
[14:07:22.525] [SEVERE ] removing player 4 token from slot 0
[14:07:22.525] [SEVERE ] player 4 placing token on slot 0
[14:07:22.526] [SEVERE ] removing player 3 token from slot 0
[14:07:22.526] [SEVERE ] removing player 1 token from slot 0
[14:07:22.526] [SEVERE ] removing player 2 token from slot 0
[14:07:22.526] [SEVERE ] player 1 placing token on slot 0
[14:07:22.526] [SEVERE ] removing player 4 token from slot 0
[14:07:22.526] [SEVERE ] player 4 placing token on slot 0
[14:07:22.527] [SEVERE ] removing player 4 token from slot 0
[14:07:22.527] [SEVERE ] player 4 placing token on slot 0
[14:07:22.527] [SEVERE ] removing player 4 token from slot 0
[14:07:22.527] [SEVERE ] player 4 placing token on slot 0
[14:07:22.527] [SEVERE ] removing player 4 token from slot 0
[14:07:22.527] [SEVERE ] player 4 placing token on slot 0
[14:07:22.527] [SEVERE ] removing player 4 token from slot 0
[14:07:22.526] [SEVERE ] player 2 placing token on slot 0
[14:07:22.528] [SEVERE ] player 4 placing token on slot 0
[14:07:22.528] [SEVERE ] player 3 placing token on slot 0
[14:07:22.529] [SEVERE ] removing player 4 token from slot 0
[14:07:22.531] [SEVERE ] removing player 3 token from slot 0
[14:07:22.532] [SEVERE ] player 3 placing token on slot 0
[14:07:22.533] [SEVERE ] removing player 3 token from slot 0
[14:07:22.534] [SEVERE ] removing player 1 token from slot 0
[14:07:22.534] [SEVERE ] player 1 placing token on slot 0
[14:07:22.542] [SEVERE ] player 3 placing token on slot 0
[14:07:22.542] [SEVERE ] player 4 placing token on slot 0
[14:07:22.542] [SEVERE ] removing player 1 token from slot 0
[14:07:22.542] [SEVERE ] removing player 4 token from slot 0
[14:07:22.543] [SEVERE ] player 4 placing token on slot 0
[14:07:22.543] [SEVERE ] removing player 4 token from slot 0
[14:07:22.543] [SEVERE ] player 4 placing token on slot 0
[14:07:22.543] [SEVERE ] removing player 4 token from slot 0
[14:07:22.543] [SEVERE ] player 4 placing token on slot 0
[14:07:22.543] [SEVERE ] removing player 4 token from slot 0
[14:07:22.544] [SEVERE ] player 4 placing token on slot 0
[14:07:22.544] [SEVERE ] removing player 4 token from slot 0
[14:07:22.544] [SEVERE ] player 4 placing token on slot 0
[14:07:22.544] [SEVERE ] removing player 4 token from slot 0
[14:07:22.544] [SEVERE ] player 4 placing token on slot 0
[14:07:22.544] [SEVERE ] removing player 4 token from slot 0
[14:07:22.544] [SEVERE ] player 4 placing token on slot 0
[14:07:22.550] [SEVERE ] removing player 3 token from slot 0
[14:07:22.550] [SEVERE ] player 3 placing token on slot 0
[14:07:22.554] [SEVERE ] removing player 3 token from slot 0
[14:07:22.554] [SEVERE ] removing player 2 token from slot 0
[14:07:22.554] [SEVERE ] removing player 4 token from slot 0
[14:07:22.555] [SEVERE ] player 2 placing token on slot 0
[14:07:22.555] [SEVERE ] player 3 placing token on slot 0
[14:07:22.556] [SEVERE ] removing player 3 token from slot 0
[14:07:22.556] [SEVERE ] player 3 placing token on slot 0
[14:07:22.556] [SEVERE ] removing player 3 token from slot 0
[14:07:22.556] [SEVERE ] player 3 placing token on slot 0
[14:07:22.556] [SEVERE ] removing player 3 token from slot 0
[14:07:22.557] [SEVERE ] player 3 placing token on slot 0
[14:07:22.557] [SEVERE ] removing player 3 token from slot 0
[14:07:22.557] [SEVERE ] player 3 placing token on slot 0
[14:07:22.557] [SEVERE ] player 4 placing token on slot 0
[14:07:22.557] [SEVERE ] removing player 3 token from slot 0
[14:07:22.557] [SEVERE ] removing player 4 token from slot 0
[14:07:22.557] [SEVERE ] player 3 placing token on slot 0
[14:07:22.558] [SEVERE ] player 4 placing token on slot 0
[14:07:22.558] [SEVERE ] removing player 3 token from slot 0
[14:07:22.558] [SEVERE ] player 3 placing token on slot 0
[14:07:22.558] [SEVERE ] removing player 3 token from slot 0
[14:07:22.558] [SEVERE ] removing player 2 token from slot 0
[14:07:22.559] [SEVERE ] player 3 placing token on slot 0
[14:07:22.559] [SEVERE ] removing player 3 token from slot 0
[14:07:22.560] [SEVERE ] player 2 placing token on slot 0
[14:07:22.560] [SEVERE ] removing player 4 token from slot 0
[14:07:22.561] [SEVERE ] player 4 placing token on slot 0
[14:07:22.561] [SEVERE ] removing player 4 token from slot 0
[14:07:22.561] [SEVERE ] player 4 placing token on slot 0
[14:07:22.561] [SEVERE ] removing player 4 token from slot 0
[14:07:22.561] [SEVERE ] player 4 placing token on slot 0
[14:07:22.562] [SEVERE ] removing player 4 token from slot 0
[14:07:22.562] [SEVERE ] player 4 placing token on slot 0
[14:07:22.562] [SEVERE ] removing player 4 token from slot 0
[14:07:22.562] [SEVERE ] player 4 placing token on slot 0
[14:07:22.562] [SEVERE ] removing player 4 token from slot 0
[14:07:22.563] [SEVERE ] player 4 placing token on slot 0
[14:07:22.563] [SEVERE ] removing player 4 token from slot 0
[14:07:22.563] [SEVERE ] player 4 placing token on slot 0
[14:07:22.563] [SEVERE ] removing player 4 token from slot 0
[14:07:22.563] [SEVERE ] player 4 placing token on slot 0
[14:07:22.564] [SEVERE ] removing player 4 token from slot 0
[14:07:22.564] [SEVERE ] player 4 placing token on slot 0
[14:07:22.564] [SEVERE ] removing player 4 token from slot 0
[14:07:22.564] [SEVERE ] player 4 placing token on slot 0
[14:07:22.564] [SEVERE ] removing player 4 token from slot 0
[14:07:22.564] [SEVERE ] player 4 placing token on slot 0
[14:07:22.565] [SEVERE ] removing player 4 token from slot 0
[14:07:22.566] [SEVERE ] player 4 placing token on slot 0
[14:07:22.566] [SEVERE ] removing player 4 token from slot 0
[14:07:22.566] [SEVERE ] player 4 placing token on slot 0
[14:07:22.566] [SEVERE ] removing player 4 token from slot 0
[14:07:22.566] [SEVERE ] player 4 placing token on slot 0
[14:07:22.566] [SEVERE ] removing player 4 token from slot 0
[14:07:22.566] [SEVERE ] player 4 placing token on slot 0
[14:07:22.567] [SEVERE ] removing player 4 token from slot 0
[14:07:22.567] [SEVERE ] player 4 placing token on slot 0
[14:07:22.567] [SEVERE ] removing player 4 token from slot 0
[14:07:22.567] [SEVERE ] player 4 placing token on slot 0
[14:07:22.568] [SEVERE ] removing player 4 token from slot 0
[14:07:22.575] [SEVERE ] player 4 placing token on slot 0
[14:07:22.575] [SEVERE ] removing player 4 token from slot 0
[14:07:22.575] [SEVERE ] player 4 placing token on slot 0
[14:07:22.575] [SEVERE ] removing player 4 token from slot 0
[14:07:22.576] [SEVERE ] removing player 2 token from slot 0
[14:07:22.576] [SEVERE ] player 1 placing token on slot 0
[14:07:22.576] [SEVERE ] player 4 placing token on slot 0
[14:07:22.576] [SEVERE ] player 3 placing token on slot 0
[14:07:22.576] [SEVERE ] removing player 4 token from slot 0
[14:07:22.576] [SEVERE ] removing player 1 token from slot 0
[14:07:22.576] [SEVERE ] player 2 placing token on slot 0
[14:07:22.579] [SEVERE ] player 1 placing token on slot 0
[14:07:22.579] [SEVERE ] player 4 placing token on slot 0
[14:07:22.578] [SEVERE ] removing player 3 token from slot 0
[14:07:22.580] [SEVERE ] removing player 4 token from slot 0
[14:07:22.580] [SEVERE ] removing player 1 token from slot 0
[14:07:22.580] [SEVERE ] removing player 2 token from slot 0
[14:07:22.580] [SEVERE ] player 4 placing token on slot 0
[14:07:22.580] [SEVERE ] player 1 placing token on slot 0
[14:07:22.580] [SEVERE ] player 2 placing token on slot 0
[14:07:22.580] [SEVERE ] removing player 4 token from slot 0
[14:07:22.581] [SEVERE ] removing player 2 token from slot 0
[14:07:22.581] [SEVERE ] player 4 placing token on slot 0
[14:07:22.581] [SEVERE ] player 2 placing token on slot 0
[14:07:22.581] [SEVERE ] removing player 4 token from slot 0
[14:07:22.581] [SEVERE ] removing player 1 token from slot 0
[14:07:22.581] [SEVERE ] player 4 placing token on slot 0
[14:07:22.581] [SEVERE ] removing player 2 token from slot 0
