[21:46:51.541] [INFO   ] thread main starting.
[21:46:51.546] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:46:51.548] [SEVERE ] configuration file was loaded from resources directory.
[21:46:52.049] [INFO   ] thread dealer starting.
[21:46:52.184] [SEVERE ] placing card 50 in slot 0
[21:46:52.184] [SEVERE ] player 2 placing token on slot 0
[21:46:52.184] [SEVERE ] player 3 placing token on slot 0
[21:46:52.184] [SEVERE ] player 4 placing token on slot 0
[21:46:52.188] [SEVERE ] removing player 4 token from slot 0
[21:46:52.187] [SEVERE ] removing player 2 token from slot 0
[21:46:52.185] [SEVERE ] player 5 placing token on slot 0
[21:46:52.201] [SEVERE ] removing player 5 token from slot 0
[21:46:52.202] [SEVERE ] player 5 placing token on slot 0
[21:46:52.202] [SEVERE ] removing player 5 token from slot 0
[21:46:52.202] [SEVERE ] player 5 placing token on slot 0
[21:46:52.203] [SEVERE ] removing player 5 token from slot 0
[21:46:52.203] [SEVERE ] player 5 placing token on slot 0
[21:46:52.203] [SEVERE ] removing player 5 token from slot 0
[21:46:52.203] [SEVERE ] player 5 placing token on slot 0
[21:46:52.204] [SEVERE ] removing player 5 token from slot 0
[21:46:52.204] [SEVERE ] player 5 placing token on slot 0
[21:46:52.204] [SEVERE ] removing player 5 token from slot 0
[21:46:52.204] [SEVERE ] player 5 placing token on slot 0
[21:46:52.204] [SEVERE ] removing player 5 token from slot 0
[21:46:52.204] [SEVERE ] player 5 placing token on slot 0
[21:46:52.205] [SEVERE ] removing player 5 token from slot 0
[21:46:52.205] [SEVERE ] player 5 placing token on slot 0
[21:46:52.205] [SEVERE ] removing player 5 token from slot 0
[21:46:52.205] [SEVERE ] player 5 placing token on slot 0
[21:46:52.205] [SEVERE ] removing player 5 token from slot 0
[21:46:52.205] [SEVERE ] player 5 placing token on slot 0
[21:46:52.206] [SEVERE ] removing player 5 token from slot 0
[21:46:52.206] [SEVERE ] player 5 placing token on slot 0
[21:46:52.206] [SEVERE ] removing player 5 token from slot 0
[21:46:52.206] [SEVERE ] player 5 placing token on slot 0
[21:46:52.206] [SEVERE ] removing player 5 token from slot 0
[21:46:52.206] [SEVERE ] player 5 placing token on slot 0
[21:46:52.207] [SEVERE ] removing player 5 token from slot 0
[21:46:52.207] [SEVERE ] player 5 placing token on slot 0
[21:46:52.207] [SEVERE ] removing player 5 token from slot 0
[21:46:52.191] [SEVERE ] removing player 3 token from slot 0
[21:46:52.189] [SEVERE ] player 4 placing token on slot 0
[21:46:52.208] [SEVERE ] removing player 4 token from slot 0
[21:46:52.208] [SEVERE ] player 3 placing token on slot 0
[21:46:52.207] [SEVERE ] player 5 placing token on slot 0
[21:46:52.209] [SEVERE ] removing player 5 token from slot 0
[21:46:52.209] [SEVERE ] player 5 placing token on slot 0
[21:46:52.209] [SEVERE ] removing player 5 token from slot 0
[21:46:52.202] [SEVERE ] player 2 placing token on slot 0
[21:46:52.210] [SEVERE ] player 5 placing token on slot 0
[21:46:52.210] [SEVERE ] removing player 5 token from slot 0
[21:46:52.210] [SEVERE ] player 5 placing token on slot 0
[21:46:52.210] [SEVERE ] removing player 5 token from slot 0
[21:46:52.211] [SEVERE ] player 5 placing token on slot 0
[21:46:52.211] [SEVERE ] removing player 5 token from slot 0
[21:46:52.211] [SEVERE ] player 5 placing token on slot 0
[21:46:52.211] [SEVERE ] removing player 5 token from slot 0
[21:46:52.211] [SEVERE ] player 5 placing token on slot 0
[21:46:52.211] [SEVERE ] removing player 5 token from slot 0
[21:46:52.212] [SEVERE ] player 5 placing token on slot 0
[21:46:52.212] [SEVERE ] removing player 5 token from slot 0
[21:46:52.212] [SEVERE ] player 5 placing token on slot 0
[21:46:52.212] [SEVERE ] removing player 5 token from slot 0
[21:46:52.212] [SEVERE ] player 5 placing token on slot 0
[21:46:52.212] [SEVERE ] removing player 5 token from slot 0
[21:46:52.209] [SEVERE ] removing player 3 token from slot 0
[21:46:52.208] [SEVERE ] player 4 placing token on slot 0
[21:46:52.213] [SEVERE ] player 5 placing token on slot 0
[21:46:52.215] [SEVERE ] removing player 5 token from slot 0
[21:46:52.213] [SEVERE ] player 3 placing token on slot 0
[21:46:52.215] [SEVERE ] removing player 3 token from slot 0
[21:46:52.216] [SEVERE ] player 3 placing token on slot 0
[21:46:52.216] [SEVERE ] removing player 3 token from slot 0
[21:46:52.216] [SEVERE ] removing player 4 token from slot 0
[21:46:52.216] [SEVERE ] player 4 placing token on slot 0
[21:46:52.216] [SEVERE ] removing player 4 token from slot 0
[21:46:52.216] [SEVERE ] player 4 placing token on slot 0
[21:46:52.217] [SEVERE ] removing player 4 token from slot 0
[21:46:52.217] [SEVERE ] player 4 placing token on slot 0
[21:46:52.217] [SEVERE ] removing player 4 token from slot 0
[21:46:52.217] [SEVERE ] player 4 placing token on slot 0
[21:46:52.217] [SEVERE ] removing player 4 token from slot 0
[21:46:52.217] [SEVERE ] player 4 placing token on slot 0
[21:46:52.218] [SEVERE ] removing player 4 token from slot 0
[21:46:52.218] [SEVERE ] player 4 placing token on slot 0
[21:46:52.218] [SEVERE ] removing player 4 token from slot 0
[21:46:52.218] [SEVERE ] player 4 placing token on slot 0
[21:46:52.218] [SEVERE ] removing player 4 token from slot 0
[21:46:52.218] [SEVERE ] player 4 placing token on slot 0
[21:46:52.210] [SEVERE ] removing player 2 token from slot 0
[21:46:52.218] [SEVERE ] removing player 4 token from slot 0
[21:46:52.219] [SEVERE ] player 4 placing token on slot 0
[21:46:52.216] [SEVERE ] player 3 placing token on slot 0
[21:46:52.215] [SEVERE ] player 5 placing token on slot 0
[21:46:52.219] [SEVERE ] removing player 3 token from slot 0
[21:46:52.219] [SEVERE ] removing player 4 token from slot 0
[21:46:52.220] [SEVERE ] player 4 placing token on slot 0
[21:46:52.219] [SEVERE ] player 2 placing token on slot 0
[21:46:52.220] [SEVERE ] removing player 2 token from slot 0
[21:46:52.220] [SEVERE ] player 2 placing token on slot 0
[21:46:52.220] [SEVERE ] removing player 4 token from slot 0
[21:46:52.219] [SEVERE ] player 3 placing token on slot 0
[21:46:52.219] [SEVERE ] removing player 5 token from slot 0
[21:46:52.221] [SEVERE ] removing player 3 token from slot 0
[21:46:52.221] [SEVERE ] player 4 placing token on slot 0
[21:46:52.221] [SEVERE ] removing player 2 token from slot 0
[21:46:52.222] [SEVERE ] removing player 4 token from slot 0
[21:46:52.222] [SEVERE ] player 3 placing token on slot 0
[21:46:52.221] [SEVERE ] player 5 placing token on slot 0
[21:46:52.222] [SEVERE ] removing player 3 token from slot 0
[21:46:52.222] [SEVERE ] player 4 placing token on slot 0
[21:46:52.223] [SEVERE ] removing player 4 token from slot 0
[21:46:52.223] [SEVERE ] player 4 placing token on slot 0
[21:46:52.223] [SEVERE ] removing player 4 token from slot 0
[21:46:52.222] [SEVERE ] player 2 placing token on slot 0
[21:46:52.223] [SEVERE ] player 4 placing token on slot 0
[21:46:52.223] [SEVERE ] removing player 4 token from slot 0
[21:46:52.223] [SEVERE ] player 4 placing token on slot 0
[21:46:52.225] [SEVERE ] removing player 2 token from slot 0
[21:46:52.225] [SEVERE ] player 2 placing token on slot 0
[21:46:52.225] [SEVERE ] removing player 4 token from slot 0
[21:46:52.226] [SEVERE ] player 4 placing token on slot 0
[21:46:52.226] [SEVERE ] removing player 4 token from slot 0
[21:46:52.226] [SEVERE ] player 4 placing token on slot 0
[21:46:52.226] [SEVERE ] removing player 4 token from slot 0
[21:46:52.226] [SEVERE ] player 4 placing token on slot 0
[21:46:52.227] [SEVERE ] removing player 4 token from slot 0
[21:46:52.227] [SEVERE ] player 4 placing token on slot 0
[21:46:52.225] [SEVERE ] removing player 2 token from slot 0
[21:46:52.228] [SEVERE ] player 2 placing token on slot 0
[21:46:52.228] [SEVERE ] removing player 2 token from slot 0
[21:46:52.222] [SEVERE ] player 3 placing token on slot 0
[21:46:52.231] [SEVERE ] removing player 3 token from slot 0
[21:46:52.232] [SEVERE ] player 3 placing token on slot 0
[21:46:52.232] [SEVERE ] removing player 3 token from slot 0
[21:46:52.232] [SEVERE ] player 3 placing token on slot 0
[21:46:52.232] [SEVERE ] removing player 3 token from slot 0
[21:46:52.232] [SEVERE ] player 3 placing token on slot 0
[21:46:52.232] [SEVERE ] removing player 3 token from slot 0
[21:46:52.233] [SEVERE ] player 3 placing token on slot 0
[21:46:52.222] [SEVERE ] removing player 5 token from slot 0
[21:46:52.233] [SEVERE ] removing player 3 token from slot 0
[21:46:52.232] [SEVERE ] removing player 4 token from slot 0
[21:46:52.231] [SEVERE ] player 2 placing token on slot 0
[21:46:52.233] [SEVERE ] player 4 placing token on slot 0
[21:46:52.234] [SEVERE ] removing player 4 token from slot 0
[21:46:52.233] [SEVERE ] player 5 placing token on slot 0
[21:46:52.234] [SEVERE ] player 3 placing token on slot 0
[21:46:52.233] [SEVERE ] removing player 2 token from slot 0
[21:46:52.234] [SEVERE ] player 4 placing token on slot 0
[21:46:52.234] [SEVERE ] removing player 5 token from slot 0
[21:46:52.234] [SEVERE ] removing player 4 token from slot 0
[21:46:52.234] [SEVERE ] removing player 3 token from slot 0
