[15:38:18.211] [INFO   ] thread main starting.
[15:38:18.216] [SEVERE ] cannot read configuration file config.properties trying from resources.
[15:38:18.217] [SEVERE ] configuration file was loaded from resources directory.
[15:38:18.730] [INFO   ] thread dealer starting.
[15:38:18.848] [SEVERE ] placing card 16 in slot 0
[15:38:18.848] [SEVERE ] player 1 placing token on slot 0
[15:38:18.848] [SEVERE ] player 4 placing token on slot 0
[15:38:18.848] [SEVERE ] player 3 placing token on slot 0
[15:38:18.848] [SEVERE ] player 2 placing token on slot 0
[15:38:18.849] [SEVERE ] removing player 1 token from slot 0
[15:38:18.852] [SEVERE ] removing player 2 token from slot 0
[15:38:18.852] [SEVERE ] removing player 3 token from slot 0
[15:38:18.851] [SEVERE ] removing player 4 token from slot 0
[15:38:18.854] [SEVERE ] player 3 placing token on slot 0
[15:38:18.854] [SEVERE ] player 4 placing token on slot 0
[15:38:18.854] [SEVERE ] removing player 3 token from slot 0
[15:38:18.855] [SEVERE ] removing player 4 token from slot 0
[15:38:18.855] [SEVERE ] player 3 placing token on slot 0
[15:38:18.855] [SEVERE ] removing player 3 token from slot 0
[15:38:18.856] [SEVERE ] player 3 placing token on slot 0
[15:38:18.856] [SEVERE ] removing player 3 token from slot 0
[15:38:18.856] [SEVERE ] player 3 placing token on slot 0
[15:38:18.855] [SEVERE ] player 2 placing token on slot 0
[15:38:18.857] [SEVERE ] player 1 placing token on slot 0
[15:38:18.856] [SEVERE ] removing player 3 token from slot 0
[15:38:18.857] [SEVERE ] removing player 1 token from slot 0
[15:38:18.871] [SEVERE ] player 4 placing token on slot 0
[15:38:18.871] [SEVERE ] player 1 placing token on slot 0
[15:38:18.871] [SEVERE ] player 3 placing token on slot 0
[15:38:18.872] [SEVERE ] removing player 4 token from slot 0
[15:38:18.872] [SEVERE ] removing player 1 token from slot 0
[15:38:18.873] [SEVERE ] player 4 placing token on slot 0
[15:38:18.875] [SEVERE ] removing player 4 token from slot 0
[15:38:18.882] [SEVERE ] player 4 placing token on slot 0
[15:38:18.883] [SEVERE ] removing player 4 token from slot 0
[15:38:18.883] [SEVERE ] player 4 placing token on slot 0
[15:38:18.883] [SEVERE ] removing player 4 token from slot 0
[15:38:18.883] [SEVERE ] player 4 placing token on slot 0
[15:38:18.888] [SEVERE ] removing player 3 token from slot 0
[15:38:18.889] [SEVERE ] player 3 placing token on slot 0
[15:38:18.889] [SEVERE ] removing player 3 token from slot 0
[15:38:18.890] [SEVERE ] player 1 placing token on slot 0
[15:38:18.890] [SEVERE ] player 3 placing token on slot 0
[15:38:18.892] [SEVERE ] removing player 3 token from slot 0
[15:38:18.892] [SEVERE ] player 3 placing token on slot 0
[15:38:18.892] [SEVERE ] removing player 3 token from slot 0
[15:38:18.892] [SEVERE ] player 3 placing token on slot 0
[15:38:18.892] [SEVERE ] removing player 1 token from slot 0
[15:38:18.892] [SEVERE ] removing player 3 token from slot 0
[15:38:18.894] [SEVERE ] player 3 placing token on slot 0
[15:38:18.899] [SEVERE ] removing player 3 token from slot 0
[15:38:18.899] [SEVERE ] removing player 2 token from slot 0
[15:38:18.900] [SEVERE ] player 3 placing token on slot 0
[15:38:18.900] [SEVERE ] removing player 3 token from slot 0
[15:38:18.900] [SEVERE ] player 3 placing token on slot 0
[15:38:18.900] [SEVERE ] removing player 3 token from slot 0
[15:38:18.901] [SEVERE ] player 3 placing token on slot 0
[15:38:18.901] [SEVERE ] removing player 3 token from slot 0
[15:38:18.901] [SEVERE ] player 1 placing token on slot 0
[15:38:18.901] [SEVERE ] player 3 placing token on slot 0
[15:38:18.902] [SEVERE ] removing player 4 token from slot 0
[15:38:18.902] [SEVERE ] removing player 1 token from slot 0
[15:38:18.905] [SEVERE ] player 1 placing token on slot 0
[15:38:18.905] [SEVERE ] removing player 1 token from slot 0
[15:38:18.914] [SEVERE ] player 1 placing token on slot 0
[15:38:18.914] [SEVERE ] player 4 placing token on slot 0
[15:38:18.914] [SEVERE ] player 2 placing token on slot 0
[15:38:18.915] [SEVERE ] removing player 2 token from slot 0
[15:38:18.915] [SEVERE ] player 2 placing token on slot 0
[15:38:18.915] [SEVERE ] removing player 2 token from slot 0
[15:38:18.916] [SEVERE ] player 2 placing token on slot 0
[15:38:18.918] [SEVERE ] removing player 1 token from slot 0
[15:38:18.919] [SEVERE ] removing player 3 token from slot 0
[15:38:18.919] [SEVERE ] removing player 2 token from slot 0
[15:38:18.919] [SEVERE ] player 1 placing token on slot 0
[15:38:18.919] [SEVERE ] removing player 4 token from slot 0
[15:38:18.920] [SEVERE ] player 4 placing token on slot 0
[15:38:18.919] [SEVERE ] player 2 placing token on slot 0
[15:38:18.921] [SEVERE ] removing player 2 token from slot 0
[15:38:18.921] [SEVERE ] player 2 placing token on slot 0
[15:38:18.919] [SEVERE ] player 3 placing token on slot 0
[15:38:18.920] [SEVERE ] removing player 1 token from slot 0
[15:38:18.920] [SEVERE ] removing player 4 token from slot 0
[15:38:18.925] [SEVERE ] player 1 placing token on slot 0
[15:38:18.925] [SEVERE ] removing player 1 token from slot 0
[15:38:18.925] [SEVERE ] player 1 placing token on slot 0
[15:38:18.925] [SEVERE ] removing player 3 token from slot 0
[15:38:18.926] [SEVERE ] player 4 placing token on slot 0
[15:38:18.925] [SEVERE ] removing player 1 token from slot 0
[15:38:18.925] [SEVERE ] removing player 2 token from slot 0
[15:38:18.926] [SEVERE ] removing player 4 token from slot 0
[15:38:18.926] [SEVERE ] player 1 placing token on slot 0
[15:38:18.926] [SEVERE ] player 2 placing token on slot 0
[15:38:18.926] [SEVERE ] player 4 placing token on slot 0
[15:38:18.926] [SEVERE ] player 3 placing token on slot 0
[15:38:18.926] [SEVERE ] removing player 4 token from slot 0
[15:38:18.927] [SEVERE ] removing player 3 token from slot 0
[15:38:18.926] [SEVERE ] removing player 2 token from slot 0
[15:38:18.926] [SEVERE ] removing player 1 token from slot 0
[15:38:18.928] [SEVERE ] player 1 placing token on slot 0
[15:38:18.927] [SEVERE ] player 3 placing token on slot 0
[15:38:18.927] [SEVERE ] player 4 placing token on slot 0
[15:38:18.928] [SEVERE ] removing player 3 token from slot 0
[15:38:18.928] [SEVERE ] removing player 1 token from slot 0
[15:38:18.930] [SEVERE ] player 2 placing token on slot 0
[15:38:18.930] [SEVERE ] player 3 placing token on slot 0
[15:38:18.930] [SEVERE ] player 1 placing token on slot 0
[15:38:18.930] [SEVERE ] removing player 3 token from slot 0
[15:38:18.930] [SEVERE ] removing player 2 token from slot 0
[15:38:18.930] [SEVERE ] removing player 4 token from slot 0
[15:38:18.931] [SEVERE ] player 2 placing token on slot 0
[15:38:18.930] [SEVERE ] player 3 placing token on slot 0
[15:38:18.930] [SEVERE ] removing player 1 token from slot 0
[15:38:18.931] [SEVERE ] player 4 placing token on slot 0
[15:38:18.931] [SEVERE ] player 1 placing token on slot 0
[15:38:18.931] [SEVERE ] removing player 2 token from slot 0
[15:38:18.931] [SEVERE ] removing player 3 token from slot 0
[15:38:18.932] [SEVERE ] removing player 1 token from slot 0
[15:38:18.933] [SEVERE ] removing player 4 token from slot 0
[15:38:18.933] [SEVERE ] player 2 placing token on slot 0
[15:38:18.933] [SEVERE ] player 1 placing token on slot 0
[15:38:18.933] [SEVERE ] player 3 placing token on slot 0
[15:38:18.933] [SEVERE ] removing player 1 token from slot 0
[15:38:18.933] [SEVERE ] removing player 2 token from slot 0
[15:38:18.933] [SEVERE ] player 4 placing token on slot 0
[15:38:18.933] [SEVERE ] player 1 placing token on slot 0
[15:38:18.934] [SEVERE ] removing player 1 token from slot 0
[15:38:18.933] [SEVERE ] removing player 3 token from slot 0
[15:38:18.934] [SEVERE ] player 1 placing token on slot 0
[15:38:18.934] [SEVERE ] removing player 4 token from slot 0
[15:38:18.934] [SEVERE ] player 4 placing token on slot 0
[15:38:18.934] [SEVERE ] player 3 placing token on slot 0
[15:38:18.935] [SEVERE ] removing player 1 token from slot 0
[15:38:18.935] [SEVERE ] removing player 4 token from slot 0
[15:38:18.935] [SEVERE ] player 2 placing token on slot 0
[15:38:18.935] [SEVERE ] removing player 3 token from slot 0
[15:38:18.935] [SEVERE ] player 1 placing token on slot 0
[15:38:18.936] [SEVERE ] removing player 2 token from slot 0
[15:38:18.936] [SEVERE ] player 3 placing token on slot 0
[15:38:18.935] [SEVERE ] player 4 placing token on slot 0
[15:38:18.936] [SEVERE ] removing player 3 token from slot 0
[15:38:18.936] [SEVERE ] player 2 placing token on slot 0
[15:38:18.936] [SEVERE ] removing player 1 token from slot 0
[15:38:18.936] [SEVERE ] removing player 2 token from slot 0
