[21:19:27.591] [INFO   ] thread main starting.
[21:19:27.596] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:19:27.598] [SEVERE ] configuration file was loaded from resources directory.
[21:19:28.145] [INFO   ] thread dealer starting.
[21:19:28.269] [SEVERE ] placing card 50 in slot 0
[21:19:28.269] [SEVERE ] player 2 placing token on slot 0
[21:19:28.269] [SEVERE ] player 3 placing token on slot 0
[21:19:28.270] [SEVERE ] removing player 3 token from slot 0
[21:19:28.281] [SEVERE ] removing player 2 token from slot 0
[21:19:28.285] [SEVERE ] player 3 placing token on slot 0
[21:19:28.293] [SEVERE ] player 4 placing token on slot 0
[21:19:28.306] [SEVERE ] removing player 3 token from slot 0
[21:19:28.306] [SEVERE ] player 3 placing token on slot 0
[21:19:28.307] [SEVERE ] removing player 3 token from slot 0
[21:19:28.287] [SEVERE ] player 2 placing token on slot 0
[21:19:28.287] [SEVERE ] player 5 placing token on slot 0
[21:19:28.310] [SEVERE ] removing player 2 token from slot 0
[21:19:28.309] [SEVERE ] player 3 placing token on slot 0
[21:19:28.307] [SEVERE ] removing player 4 token from slot 0
[21:19:28.310] [SEVERE ] removing player 3 token from slot 0
[21:19:28.310] [SEVERE ] player 3 placing token on slot 0
[21:19:28.310] [SEVERE ] player 2 placing token on slot 0
[21:19:28.310] [SEVERE ] removing player 5 token from slot 0
[21:19:28.312] [SEVERE ] player 5 placing token on slot 0
[21:19:28.312] [SEVERE ] removing player 2 token from slot 0
[21:19:28.311] [SEVERE ] removing player 3 token from slot 0
[21:19:28.310] [SEVERE ] player 4 placing token on slot 0
[21:19:28.314] [SEVERE ] removing player 4 token from slot 0
[21:19:28.315] [SEVERE ] player 4 placing token on slot 0
[21:19:28.313] [SEVERE ] player 3 placing token on slot 0
[21:19:28.312] [SEVERE ] removing player 5 token from slot 0
[21:19:28.316] [SEVERE ] player 5 placing token on slot 0
[21:19:28.317] [SEVERE ] removing player 5 token from slot 0
[21:19:28.317] [SEVERE ] player 5 placing token on slot 0
[21:19:28.317] [SEVERE ] removing player 5 token from slot 0
[21:19:28.317] [SEVERE ] player 5 placing token on slot 0
[21:19:28.317] [SEVERE ] removing player 5 token from slot 0
[21:19:28.318] [SEVERE ] player 5 placing token on slot 0
[21:19:28.318] [SEVERE ] removing player 5 token from slot 0
[21:19:28.318] [SEVERE ] player 5 placing token on slot 0
[21:19:28.318] [SEVERE ] removing player 5 token from slot 0
[21:19:28.318] [SEVERE ] player 5 placing token on slot 0
[21:19:28.316] [SEVERE ] removing player 3 token from slot 0
[21:19:28.316] [SEVERE ] removing player 4 token from slot 0
[21:19:28.319] [SEVERE ] player 4 placing token on slot 0
[21:19:28.319] [SEVERE ] removing player 4 token from slot 0
[21:19:28.320] [SEVERE ] player 4 placing token on slot 0
