[14:47:15.185] [INFO   ] thread main starting.
[14:47:15.189] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:47:15.191] [SEVERE ] configuration file was loaded from resources directory.
[14:47:15.715] [INFO   ] thread dealer starting.
[14:47:15.831] [SEVERE ] placing card 42 in slot 0
[14:47:15.837] [SEVERE ] player 2 placing token on slot 0
[14:47:15.837] [SEVERE ] player 1 placing token on slot 0
[14:47:15.837] [SEVERE ] player 4 placing token on slot 0
[14:47:15.837] [SEVERE ] player 3 placing token on slot 0
[14:47:15.838] [SEVERE ] removing player 2 token from slot 0
[14:47:15.839] [SEVERE ] removing player 3 token from slot 0
[14:47:15.838] [SEVERE ] removing player 1 token from slot 0
[14:47:15.838] [SEVERE ] removing player 4 token from slot 0
[14:47:15.841] [SEVERE ] player 1 placing token on slot 0
[14:47:15.841] [SEVERE ] player 3 placing token on slot 0
[14:47:15.841] [SEVERE ] player 2 placing token on slot 0
[14:47:15.841] [SEVERE ] removing player 1 token from slot 0
[14:47:15.842] [SEVERE ] player 1 placing token on slot 0
[14:47:15.842] [SEVERE ] removing player 1 token from slot 0
[14:47:15.842] [SEVERE ] player 1 placing token on slot 0
[14:47:15.842] [SEVERE ] removing player 2 token from slot 0
[14:47:15.853] [SEVERE ] player 2 placing token on slot 0
[14:47:15.853] [SEVERE ] removing player 2 token from slot 0
[14:47:15.854] [SEVERE ] removing player 3 token from slot 0
[14:47:15.855] [SEVERE ] player 3 placing token on slot 0
[14:47:15.855] [SEVERE ] player 2 placing token on slot 0
[14:47:15.855] [SEVERE ] removing player 1 token from slot 0
[14:47:15.855] [SEVERE ] removing player 2 token from slot 0
[14:47:15.855] [SEVERE ] removing player 3 token from slot 0
[14:47:15.856] [SEVERE ] player 3 placing token on slot 0
[14:47:15.857] [SEVERE ] removing player 3 token from slot 0
[14:47:15.857] [SEVERE ] player 4 placing token on slot 0
[14:47:15.857] [SEVERE ] player 3 placing token on slot 0
[14:47:15.858] [SEVERE ] removing player 3 token from slot 0
[14:47:15.858] [SEVERE ] player 3 placing token on slot 0
[14:47:15.858] [SEVERE ] removing player 3 token from slot 0
[14:47:15.858] [SEVERE ] removing player 4 token from slot 0
[14:47:15.859] [SEVERE ] player 3 placing token on slot 0
[14:47:15.859] [SEVERE ] player 2 placing token on slot 0
[14:47:15.859] [SEVERE ] removing player 3 token from slot 0
[14:47:15.859] [SEVERE ] removing player 2 token from slot 0
[14:47:15.860] [SEVERE ] player 3 placing token on slot 0
[14:47:15.860] [SEVERE ] removing player 3 token from slot 0
[14:47:15.860] [SEVERE ] player 3 placing token on slot 0
[14:47:15.861] [SEVERE ] removing player 3 token from slot 0
[14:47:15.861] [SEVERE ] player 3 placing token on slot 0
[14:47:15.860] [SEVERE ] player 4 placing token on slot 0
[14:47:15.865] [SEVERE ] removing player 4 token from slot 0
[14:47:15.866] [SEVERE ] player 4 placing token on slot 0
[14:47:15.865] [SEVERE ] removing player 3 token from slot 0
[14:47:15.868] [SEVERE ] removing player 4 token from slot 0
[14:47:15.869] [SEVERE ] player 3 placing token on slot 0
[14:47:15.869] [SEVERE ] removing player 3 token from slot 0
[14:47:15.869] [SEVERE ] player 3 placing token on slot 0
[14:47:15.869] [SEVERE ] removing player 3 token from slot 0
[14:47:15.870] [SEVERE ] player 3 placing token on slot 0
[14:47:15.870] [SEVERE ] removing player 3 token from slot 0
[14:47:15.871] [SEVERE ] player 3 placing token on slot 0
[14:47:15.871] [SEVERE ] removing player 3 token from slot 0
[14:47:15.871] [SEVERE ] player 3 placing token on slot 0
[14:47:15.871] [SEVERE ] removing player 3 token from slot 0
[14:47:15.875] [SEVERE ] player 2 placing token on slot 0
[14:47:15.876] [SEVERE ] player 4 placing token on slot 0
[14:47:15.876] [SEVERE ] removing player 4 token from slot 0
[14:47:15.876] [SEVERE ] player 3 placing token on slot 0
[14:47:15.878] [SEVERE ] removing player 3 token from slot 0
[14:47:15.879] [SEVERE ] player 3 placing token on slot 0
[14:47:15.880] [SEVERE ] removing player 3 token from slot 0
[14:47:15.881] [SEVERE ] player 3 placing token on slot 0
[14:47:15.880] [SEVERE ] player 4 placing token on slot 0
[14:47:15.881] [SEVERE ] removing player 2 token from slot 0
[14:47:15.882] [SEVERE ] player 2 placing token on slot 0
[14:47:15.883] [SEVERE ] removing player 3 token from slot 0
[14:47:15.884] [SEVERE ] removing player 2 token from slot 0
[14:47:15.884] [SEVERE ] removing player 4 token from slot 0
[14:47:15.884] [SEVERE ] player 1 placing token on slot 0
[14:47:15.884] [SEVERE ] player 3 placing token on slot 0
[14:47:15.884] [SEVERE ] player 4 placing token on slot 0
[14:47:15.884] [SEVERE ] player 2 placing token on slot 0
[14:47:15.885] [SEVERE ] removing player 2 token from slot 0
[14:47:15.885] [SEVERE ] removing player 4 token from slot 0
[14:47:15.885] [SEVERE ] removing player 3 token from slot 0
[14:47:15.886] [SEVERE ] removing player 1 token from slot 0
[14:47:15.885] [SEVERE ] player 2 placing token on slot 0
[14:47:15.886] [SEVERE ] player 1 placing token on slot 0
[14:47:15.886] [SEVERE ] player 4 placing token on slot 0
[14:47:15.886] [SEVERE ] player 3 placing token on slot 0
[14:47:15.887] [SEVERE ] removing player 3 token from slot 0
[14:47:15.887] [SEVERE ] player 3 placing token on slot 0
[14:47:15.887] [SEVERE ] removing player 3 token from slot 0
[14:47:15.887] [SEVERE ] player 3 placing token on slot 0
[14:47:15.888] [SEVERE ] removing player 3 token from slot 0
[14:47:15.887] [SEVERE ] removing player 4 token from slot 0
[14:47:15.888] [SEVERE ] player 3 placing token on slot 0
[14:47:15.886] [SEVERE ] removing player 1 token from slot 0
[14:47:15.886] [SEVERE ] removing player 2 token from slot 0
[14:47:15.888] [SEVERE ] player 2 placing token on slot 0
[14:47:15.889] [SEVERE ] removing player 2 token from slot 0
[14:47:15.889] [SEVERE ] player 2 placing token on slot 0
[14:47:15.888] [SEVERE ] player 4 placing token on slot 0
[14:47:15.889] [SEVERE ] removing player 4 token from slot 0
[14:47:15.889] [SEVERE ] player 4 placing token on slot 0
[14:47:15.889] [SEVERE ] removing player 4 token from slot 0
