[14:00:51.447] [INFO   ] thread main starting.
[14:00:51.452] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:00:51.454] [SEVERE ] configuration file was loaded from resources directory.
[14:00:51.916] [INFO   ] thread dealer starting.
[14:00:52.074] [SEVERE ] player 1 placing token on slot 0
[14:00:52.075] [SEVERE ] player 2 placing token on slot 0
[14:00:52.074] [SEVERE ] placing card 43 in slot 0
[14:00:52.080] [SEVERE ] removing player 1 token from slot 0
[14:00:52.080] [SEVERE ] player 1 placing token on slot 0
[14:00:52.081] [SEVERE ] removing player 1 token from slot 0
[14:00:52.081] [SEVERE ] player 3 placing token on slot 0
[14:00:52.081] [SEVERE ] removing player 2 token from slot 0
[14:00:52.081] [SEVERE ] player 1 placing token on slot 0
[14:00:52.082] [SEVERE ] removing player 1 token from slot 0
[14:00:52.082] [SEVERE ] player 1 placing token on slot 0
[14:00:52.082] [SEVERE ] removing player 1 token from slot 0
[14:00:52.082] [SEVERE ] player 2 placing token on slot 0
[14:00:52.083] [SEVERE ] player 1 placing token on slot 0
[14:00:52.083] [SEVERE ] removing player 2 token from slot 0
[14:00:52.083] [SEVERE ] removing player 1 token from slot 0
[14:00:52.083] [SEVERE ] removing player 3 token from slot 0
[14:00:52.083] [SEVERE ] player 2 placing token on slot 0
[14:00:52.083] [SEVERE ] player 1 placing token on slot 0
[14:00:52.084] [SEVERE ] player 3 placing token on slot 0
[14:00:52.084] [SEVERE ] removing player 2 token from slot 0
[14:00:52.084] [SEVERE ] removing player 1 token from slot 0
[14:00:52.084] [SEVERE ] player 2 placing token on slot 0
[14:00:52.085] [SEVERE ] player 1 placing token on slot 0
[14:00:52.085] [SEVERE ] removing player 1 token from slot 0
[14:00:52.085] [SEVERE ] player 1 placing token on slot 0
[14:00:52.085] [SEVERE ] removing player 1 token from slot 0
[14:00:52.086] [SEVERE ] player 1 placing token on slot 0
[14:00:52.086] [SEVERE ] removing player 1 token from slot 0
[14:00:52.086] [SEVERE ] player 1 placing token on slot 0
[14:00:52.086] [SEVERE ] removing player 1 token from slot 0
[14:00:52.086] [SEVERE ] removing player 2 token from slot 0
[14:00:52.086] [SEVERE ] player 1 placing token on slot 0
[14:00:52.087] [SEVERE ] removing player 1 token from slot 0
[14:00:52.088] [SEVERE ] removing player 3 token from slot 0
[14:00:52.088] [SEVERE ] player 2 placing token on slot 0
[14:00:52.088] [SEVERE ] player 1 placing token on slot 0
[14:00:52.089] [SEVERE ] removing player 1 token from slot 0
[14:00:52.089] [SEVERE ] player 1 placing token on slot 0
[14:00:52.089] [SEVERE ] removing player 2 token from slot 0
[14:00:52.089] [SEVERE ] removing player 1 token from slot 0
[14:00:52.097] [SEVERE ] player 4 placing token on slot 0
[14:00:52.097] [SEVERE ] player 2 placing token on slot 0
[14:00:52.097] [SEVERE ] player 1 placing token on slot 0
[14:00:52.097] [SEVERE ] removing player 2 token from slot 0
[14:00:52.097] [SEVERE ] removing player 4 token from slot 0
[14:00:52.097] [SEVERE ] player 3 placing token on slot 0
[14:00:52.098] [SEVERE ] player 2 placing token on slot 0
[14:00:52.098] [SEVERE ] removing player 1 token from slot 0
[14:00:52.098] [SEVERE ] removing player 2 token from slot 0
[14:00:52.099] [SEVERE ] player 2 placing token on slot 0
[14:00:52.099] [SEVERE ] removing player 2 token from slot 0
[14:00:52.098] [SEVERE ] removing player 3 token from slot 0
[14:00:52.099] [SEVERE ] player 3 placing token on slot 0
[14:00:52.099] [SEVERE ] removing player 3 token from slot 0
[14:00:52.099] [SEVERE ] player 3 placing token on slot 0
[14:00:52.099] [SEVERE ] player 4 placing token on slot 0
[14:00:52.099] [SEVERE ] player 2 placing token on slot 0
[14:00:52.098] [SEVERE ] player 1 placing token on slot 0
[14:00:52.100] [SEVERE ] removing player 2 token from slot 0
[14:00:52.100] [SEVERE ] removing player 4 token from slot 0
[14:00:52.101] [SEVERE ] player 4 placing token on slot 0
