[21:20:56.762] [INFO   ] thread main starting.
[21:20:56.766] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:20:56.772] [SEVERE ] configuration file was loaded from resources directory.
[21:20:57.284] [INFO   ] thread dealer starting.
[21:20:57.401] [SEVERE ] placing card 27 in slot 0
[21:20:57.401] [SEVERE ] player 5 placing token on slot 0
[21:20:57.402] [SEVERE ] removing player 5 token from slot 0
[21:20:57.403] [SEVERE ] player 4 placing token on slot 0
[21:20:57.403] [SEVERE ] player 2 placing token on slot 0
[21:20:57.405] [SEVERE ] removing player 2 token from slot 0
[21:20:57.403] [SEVERE ] player 3 placing token on slot 0
[21:20:57.418] [SEVERE ] removing player 3 token from slot 0
[21:20:57.419] [SEVERE ] player 3 placing token on slot 0
[21:20:57.419] [SEVERE ] removing player 3 token from slot 0
[21:20:57.419] [SEVERE ] player 3 placing token on slot 0
[21:20:57.403] [SEVERE ] player 5 placing token on slot 0
[21:20:57.420] [SEVERE ] removing player 5 token from slot 0
[21:20:57.420] [SEVERE ] removing player 3 token from slot 0
[21:20:57.403] [SEVERE ] removing player 4 token from slot 0
[21:20:57.421] [SEVERE ] player 4 placing token on slot 0
[21:20:57.421] [SEVERE ] removing player 4 token from slot 0
[21:20:57.421] [SEVERE ] player 3 placing token on slot 0
[21:20:57.422] [SEVERE ] removing player 3 token from slot 0
[21:20:57.422] [SEVERE ] player 3 placing token on slot 0
[21:20:57.419] [SEVERE ] player 2 placing token on slot 0
[21:20:57.422] [SEVERE ] removing player 3 token from slot 0
[21:20:57.421] [SEVERE ] player 4 placing token on slot 0
[21:20:57.423] [SEVERE ] removing player 4 token from slot 0
[21:20:57.421] [SEVERE ] player 5 placing token on slot 0
[21:20:57.422] [SEVERE ] player 3 placing token on slot 0
[21:20:57.422] [SEVERE ] removing player 2 token from slot 0
[21:20:57.437] [SEVERE ] player 4 placing token on slot 0
[21:20:57.440] [SEVERE ] removing player 4 token from slot 0
[21:20:57.440] [SEVERE ] player 4 placing token on slot 0
[21:20:57.436] [SEVERE ] removing player 5 token from slot 0
[21:20:57.441] [SEVERE ] player 5 placing token on slot 0
[21:20:57.441] [SEVERE ] removing player 4 token from slot 0
[21:20:57.443] [SEVERE ] removing player 3 token from slot 0
[21:20:57.443] [SEVERE ] removing player 5 token from slot 0
[21:20:57.444] [SEVERE ] player 5 placing token on slot 0
[21:20:57.445] [SEVERE ] removing player 5 token from slot 0
[21:20:57.445] [SEVERE ] player 5 placing token on slot 0
[21:20:57.446] [SEVERE ] removing player 5 token from slot 0
[21:20:57.446] [SEVERE ] player 5 placing token on slot 0
[21:20:57.446] [SEVERE ] removing player 5 token from slot 0
[21:20:57.446] [SEVERE ] player 5 placing token on slot 0
[21:20:57.446] [SEVERE ] removing player 5 token from slot 0
[21:20:57.447] [SEVERE ] player 5 placing token on slot 0
[21:20:57.447] [SEVERE ] removing player 5 token from slot 0
[21:20:57.447] [SEVERE ] player 5 placing token on slot 0
[21:20:57.447] [SEVERE ] removing player 5 token from slot 0
[21:20:57.447] [SEVERE ] player 5 placing token on slot 0
[21:20:57.447] [SEVERE ] removing player 5 token from slot 0
[21:20:57.447] [SEVERE ] player 5 placing token on slot 0
[21:20:57.448] [SEVERE ] removing player 5 token from slot 0
[21:20:57.448] [SEVERE ] player 5 placing token on slot 0
[21:20:57.448] [SEVERE ] removing player 5 token from slot 0
[21:20:57.449] [SEVERE ] player 5 placing token on slot 0
[21:20:57.449] [SEVERE ] removing player 5 token from slot 0
[21:20:57.449] [SEVERE ] player 5 placing token on slot 0
[21:20:57.449] [SEVERE ] removing player 5 token from slot 0
[21:20:57.449] [SEVERE ] player 5 placing token on slot 0
[21:20:57.449] [SEVERE ] removing player 5 token from slot 0
[21:20:57.449] [SEVERE ] player 5 placing token on slot 0
[21:20:57.450] [SEVERE ] removing player 5 token from slot 0
[21:20:57.450] [SEVERE ] player 5 placing token on slot 0
[21:20:57.450] [SEVERE ] removing player 5 token from slot 0
[21:20:57.450] [SEVERE ] player 5 placing token on slot 0
[21:20:57.450] [SEVERE ] removing player 5 token from slot 0
[21:20:57.451] [SEVERE ] player 5 placing token on slot 0
[21:20:57.451] [SEVERE ] removing player 5 token from slot 0
[21:20:57.451] [SEVERE ] player 5 placing token on slot 0
[21:20:57.440] [SEVERE ] player 2 placing token on slot 0
[21:20:57.451] [SEVERE ] removing player 5 token from slot 0
[21:20:57.444] [SEVERE ] player 4 placing token on slot 0
[21:20:57.452] [SEVERE ] removing player 4 token from slot 0
[21:20:57.444] [SEVERE ] player 3 placing token on slot 0
[21:20:57.452] [SEVERE ] player 4 placing token on slot 0
[21:20:57.452] [SEVERE ] player 5 placing token on slot 0
[21:20:57.453] [SEVERE ] removing player 5 token from slot 0
[21:20:57.453] [SEVERE ] player 5 placing token on slot 0
[21:20:57.451] [SEVERE ] removing player 2 token from slot 0
[21:20:57.453] [SEVERE ] removing player 5 token from slot 0
[21:20:57.453] [SEVERE ] removing player 4 token from slot 0
[21:20:57.453] [SEVERE ] player 4 placing token on slot 0
[21:20:57.452] [SEVERE ] removing player 3 token from slot 0
[21:20:57.453] [SEVERE ] removing player 4 token from slot 0
[21:20:57.453] [SEVERE ] player 5 placing token on slot 0
[21:20:57.453] [SEVERE ] player 2 placing token on slot 0
[21:20:57.454] [SEVERE ] removing player 5 token from slot 0
[21:20:57.454] [SEVERE ] player 4 placing token on slot 0
[21:20:57.454] [SEVERE ] player 3 placing token on slot 0
[21:20:57.455] [SEVERE ] removing player 4 token from slot 0
[21:20:57.454] [SEVERE ] player 5 placing token on slot 0
[21:20:57.454] [SEVERE ] removing player 2 token from slot 0
[21:20:57.455] [SEVERE ] removing player 5 token from slot 0
[21:20:57.455] [SEVERE ] player 4 placing token on slot 0
[21:20:57.455] [SEVERE ] removing player 3 token from slot 0
