[21:38:14.629] [INFO   ] thread main starting.
[21:38:14.636] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:38:14.638] [SEVERE ] configuration file was loaded from resources directory.
[21:38:15.180] [INFO   ] thread dealer starting.
[21:38:15.311] [SEVERE ] placing card 37 in slot 0
[21:38:15.311] [SEVERE ] player 2 placing token on slot 0
[21:38:15.311] [SEVERE ] player 4 placing token on slot 0
[21:38:15.311] [SEVERE ] player 5 placing token on slot 0
[21:38:15.312] [SEVERE ] removing player 4 token from slot 0
[21:38:15.312] [SEVERE ] player 3 placing token on slot 0
[21:38:15.315] [SEVERE ] removing player 5 token from slot 0
[21:38:15.315] [SEVERE ] player 5 placing token on slot 0
[21:38:15.316] [SEVERE ] removing player 5 token from slot 0
[21:38:15.316] [SEVERE ] player 5 placing token on slot 0
[21:38:15.314] [SEVERE ] player 4 placing token on slot 0
[21:38:15.317] [SEVERE ] removing player 4 token from slot 0
[21:38:15.317] [SEVERE ] player 4 placing token on slot 0
[21:38:15.317] [SEVERE ] removing player 4 token from slot 0
[21:38:15.317] [SEVERE ] player 4 placing token on slot 0
[21:38:15.318] [SEVERE ] removing player 4 token from slot 0
[21:38:15.318] [SEVERE ] player 4 placing token on slot 0
[21:38:15.318] [SEVERE ] removing player 4 token from slot 0
[21:38:15.313] [SEVERE ] removing player 2 token from slot 0
[21:38:15.320] [SEVERE ] player 2 placing token on slot 0
[21:38:15.320] [SEVERE ] removing player 2 token from slot 0
[21:38:15.316] [SEVERE ] removing player 5 token from slot 0
[21:38:15.321] [SEVERE ] player 5 placing token on slot 0
[21:38:15.315] [SEVERE ] removing player 3 token from slot 0
[21:38:15.321] [SEVERE ] removing player 5 token from slot 0
[21:38:15.322] [SEVERE ] player 5 placing token on slot 0
[21:38:15.322] [SEVERE ] removing player 5 token from slot 0
[21:38:15.322] [SEVERE ] player 5 placing token on slot 0
[21:38:15.322] [SEVERE ] removing player 5 token from slot 0
[21:38:15.322] [SEVERE ] player 5 placing token on slot 0
[21:38:15.321] [SEVERE ] player 2 placing token on slot 0
[21:38:15.323] [SEVERE ] removing player 2 token from slot 0
[21:38:15.321] [SEVERE ] player 4 placing token on slot 0
[21:38:15.323] [SEVERE ] removing player 4 token from slot 0
[21:38:15.323] [SEVERE ] removing player 5 token from slot 0
[21:38:15.321] [SEVERE ] player 3 placing token on slot 0
[21:38:15.325] [SEVERE ] player 5 placing token on slot 0
[21:38:15.326] [SEVERE ] removing player 5 token from slot 0
[21:38:15.327] [SEVERE ] player 5 placing token on slot 0
[21:38:15.327] [SEVERE ] removing player 5 token from slot 0
[21:38:15.327] [SEVERE ] player 5 placing token on slot 0
[21:38:15.324] [SEVERE ] player 4 placing token on slot 0
[21:38:15.328] [SEVERE ] removing player 4 token from slot 0
[21:38:15.328] [SEVERE ] player 4 placing token on slot 0
[21:38:15.328] [SEVERE ] removing player 4 token from slot 0
[21:38:15.328] [SEVERE ] player 4 placing token on slot 0
[21:38:15.323] [SEVERE ] player 2 placing token on slot 0
[21:38:15.329] [SEVERE ] removing player 4 token from slot 0
[21:38:15.328] [SEVERE ] removing player 5 token from slot 0
[21:38:15.330] [SEVERE ] player 4 placing token on slot 0
[21:38:15.331] [SEVERE ] removing player 4 token from slot 0
[21:38:15.331] [SEVERE ] player 4 placing token on slot 0
[21:38:15.332] [SEVERE ] removing player 4 token from slot 0
[21:38:15.333] [SEVERE ] player 4 placing token on slot 0
[21:38:15.333] [SEVERE ] removing player 4 token from slot 0
[21:38:15.333] [SEVERE ] player 4 placing token on slot 0
[21:38:15.334] [SEVERE ] removing player 4 token from slot 0
[21:38:15.334] [SEVERE ] player 4 placing token on slot 0
[21:38:15.334] [SEVERE ] removing player 4 token from slot 0
[21:38:15.334] [SEVERE ] player 4 placing token on slot 0
[21:38:15.335] [SEVERE ] removing player 4 token from slot 0
[21:38:15.335] [SEVERE ] player 4 placing token on slot 0
[21:38:15.335] [SEVERE ] removing player 4 token from slot 0
[21:38:15.336] [SEVERE ] player 5 placing token on slot 0
[21:38:15.336] [SEVERE ] player 4 placing token on slot 0
[21:38:15.336] [SEVERE ] removing player 4 token from slot 0
[21:38:15.336] [SEVERE ] player 4 placing token on slot 0
[21:38:15.336] [SEVERE ] removing player 4 token from slot 0
[21:38:15.337] [SEVERE ] player 4 placing token on slot 0
[21:38:15.337] [SEVERE ] removing player 4 token from slot 0
[21:38:15.337] [SEVERE ] player 4 placing token on slot 0
[21:38:15.337] [SEVERE ] removing player 4 token from slot 0
[21:38:15.338] [SEVERE ] player 4 placing token on slot 0
[21:38:15.339] [SEVERE ] removing player 4 token from slot 0
[21:38:15.339] [SEVERE ] player 4 placing token on slot 0
[21:38:15.339] [SEVERE ] removing player 4 token from slot 0
[21:38:15.326] [SEVERE ] removing player 3 token from slot 0
[21:38:15.340] [SEVERE ] player 3 placing token on slot 0
[21:38:15.340] [SEVERE ] player 4 placing token on slot 0
[21:38:15.340] [SEVERE ] removing player 4 token from slot 0
[21:38:15.341] [SEVERE ] player 4 placing token on slot 0
[21:38:15.341] [SEVERE ] removing player 4 token from slot 0
[21:38:15.341] [SEVERE ] player 4 placing token on slot 0
[21:38:15.338] [SEVERE ] removing player 5 token from slot 0
[21:38:15.342] [SEVERE ] removing player 4 token from slot 0
[21:38:15.330] [SEVERE ] removing player 2 token from slot 0
[21:38:15.342] [SEVERE ] player 4 placing token on slot 0
[21:38:15.342] [SEVERE ] player 5 placing token on slot 0
[21:38:15.343] [SEVERE ] removing player 5 token from slot 0
[21:38:15.344] [SEVERE ] player 5 placing token on slot 0
[21:38:15.344] [SEVERE ] removing player 5 token from slot 0
[21:38:15.344] [SEVERE ] player 5 placing token on slot 0
[21:38:15.346] [SEVERE ] removing player 5 token from slot 0
[21:38:15.346] [SEVERE ] player 5 placing token on slot 0
[21:38:15.346] [SEVERE ] removing player 5 token from slot 0
[21:38:15.346] [SEVERE ] player 5 placing token on slot 0
[21:38:15.347] [SEVERE ] removing player 5 token from slot 0
[21:38:15.341] [SEVERE ] removing player 3 token from slot 0
[21:38:15.348] [SEVERE ] player 5 placing token on slot 0
[21:38:15.348] [SEVERE ] removing player 5 token from slot 0
[21:38:15.348] [SEVERE ] player 5 placing token on slot 0
[21:38:15.348] [SEVERE ] removing player 5 token from slot 0
[21:38:15.348] [SEVERE ] player 5 placing token on slot 0
[21:38:15.343] [SEVERE ] removing player 4 token from slot 0
[21:38:15.342] [SEVERE ] player 2 placing token on slot 0
[21:38:15.348] [SEVERE ] player 3 placing token on slot 0
[21:38:15.349] [SEVERE ] removing player 3 token from slot 0
[21:38:15.349] [SEVERE ] player 4 placing token on slot 0
[21:38:15.349] [SEVERE ] removing player 5 token from slot 0
[21:38:15.349] [SEVERE ] removing player 2 token from slot 0
[21:38:15.350] [SEVERE ] player 5 placing token on slot 0
[21:38:15.350] [SEVERE ] removing player 4 token from slot 0
[21:38:15.349] [SEVERE ] player 3 placing token on slot 0
[21:38:15.350] [SEVERE ] player 4 placing token on slot 0
[21:38:15.350] [SEVERE ] removing player 5 token from slot 0
[21:38:15.350] [SEVERE ] player 2 placing token on slot 0
[21:38:15.351] [SEVERE ] removing player 4 token from slot 0
[21:38:15.351] [SEVERE ] player 5 placing token on slot 0
[21:38:15.350] [SEVERE ] removing player 3 token from slot 0
[21:38:15.351] [SEVERE ] player 3 placing token on slot 0
[21:38:15.351] [SEVERE ] player 4 placing token on slot 0
[21:38:15.351] [SEVERE ] removing player 3 token from slot 0
[21:38:15.352] [SEVERE ] player 3 placing token on slot 0
[21:38:15.352] [SEVERE ] removing player 3 token from slot 0
