[13:17:44.010] [INFO   ] thread main starting.
[13:17:44.014] [SEVERE ] cannot read configuration file config.properties trying from resources.
[13:17:44.016] [SEVERE ] configuration file was loaded from resources directory.
[13:17:44.526] [INFO   ] thread dealer starting.
[13:17:44.648] [SEVERE ] placing card 43 in slot 0
[13:17:44.658] [SEVERE ] player 1 placing token on slot 0
[13:17:44.659] [SEVERE ] player 2 placing token on slot 0
[13:17:44.659] [SEVERE ] player 3 placing token on slot 0
[13:17:44.660] [SEVERE ] removing player 1 token from slot 0
[13:17:44.661] [SEVERE ] player 1 placing token on slot 0
[13:17:44.662] [SEVERE ] player 4 placing token on slot 0
[13:17:44.661] [SEVERE ] removing player 2 token from slot 0
[13:17:44.665] [SEVERE ] player 2 placing token on slot 0
[13:17:44.665] [SEVERE ] removing player 2 token from slot 0
[13:17:44.665] [SEVERE ] player 2 placing token on slot 0
[13:17:44.666] [SEVERE ] removing player 2 token from slot 0
[13:17:44.666] [SEVERE ] player 2 placing token on slot 0
[13:17:44.666] [SEVERE ] removing player 2 token from slot 0
[13:17:44.666] [SEVERE ] player 2 placing token on slot 0
[13:17:44.667] [SEVERE ] removing player 2 token from slot 0
[13:17:44.667] [SEVERE ] player 2 placing token on slot 0
[13:17:44.667] [SEVERE ] removing player 2 token from slot 0
[13:17:44.667] [SEVERE ] player 2 placing token on slot 0
[13:17:44.668] [SEVERE ] removing player 2 token from slot 0
[13:17:44.661] [SEVERE ] removing player 3 token from slot 0
[13:17:44.668] [SEVERE ] player 2 placing token on slot 0
[13:17:44.664] [SEVERE ] removing player 4 token from slot 0
[13:17:44.663] [SEVERE ] removing player 1 token from slot 0
[13:17:44.669] [SEVERE ] player 4 placing token on slot 0
[13:17:44.669] [SEVERE ] removing player 2 token from slot 0
[13:17:44.670] [SEVERE ] player 2 placing token on slot 0
[13:17:44.670] [SEVERE ] removing player 2 token from slot 0
[13:17:44.670] [SEVERE ] player 2 placing token on slot 0
[13:17:44.671] [SEVERE ] removing player 2 token from slot 0
[13:17:44.671] [SEVERE ] player 2 placing token on slot 0
[13:17:44.671] [SEVERE ] removing player 2 token from slot 0
[13:17:44.671] [SEVERE ] player 2 placing token on slot 0
