[17:36:01.766] [INFO   ] thread main starting.
[17:36:01.771] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:36:01.773] [SEVERE ] configuration file was loaded from resources directory.
[17:36:02.267] [INFO   ] thread dealer starting.
[17:36:02.379] [SEVERE ] placing card 51 in slot 0
[17:36:02.379] [SEVERE ] player 1 placing token on slot 0
[17:36:02.379] [SEVERE ] player 3 placing token on slot 0
[17:36:02.379] [SEVERE ] player 2 placing token on slot 0
[17:36:02.380] [SEVERE ] removing player 3 token from slot 0
[17:36:02.380] [SEVERE ] removing player 1 token from slot 0
[17:36:02.381] [SEVERE ] removing player 2 token from slot 0
[17:36:02.381] [SEVERE ] player 3 placing token on slot 0
[17:36:02.384] [SEVERE ] player 1 placing token on slot 0
[17:36:02.384] [SEVERE ] player 2 placing token on slot 0
[17:36:02.385] [SEVERE ] removing player 2 token from slot 0
[17:36:02.385] [SEVERE ] removing player 3 token from slot 0
[17:36:02.386] [SEVERE ] removing player 1 token from slot 0
[17:36:02.386] [SEVERE ] player 2 placing token on slot 0
[17:36:02.387] [SEVERE ] player 1 placing token on slot 0
[17:36:02.387] [SEVERE ] removing player 1 token from slot 0
[17:36:02.388] [SEVERE ] player 1 placing token on slot 0
[17:36:02.387] [SEVERE ] player 3 placing token on slot 0
[17:36:02.389] [SEVERE ] removing player 1 token from slot 0
[17:36:02.388] [SEVERE ] removing player 2 token from slot 0
[17:36:02.393] [SEVERE ] player 2 placing token on slot 0
[17:36:02.393] [SEVERE ] removing player 2 token from slot 0
[17:36:02.395] [SEVERE ] player 1 placing token on slot 0
[17:36:02.395] [SEVERE ] removing player 1 token from slot 0
[17:36:02.395] [SEVERE ] player 1 placing token on slot 0
[17:36:02.395] [SEVERE ] removing player 1 token from slot 0
[17:36:02.396] [SEVERE ] player 1 placing token on slot 0
[17:36:02.396] [SEVERE ] removing player 1 token from slot 0
[17:36:02.396] [SEVERE ] player 1 placing token on slot 0
[17:36:02.390] [SEVERE ] player 4 placing token on slot 0
[17:36:02.396] [SEVERE ] removing player 1 token from slot 0
[17:36:02.396] [SEVERE ] player 1 placing token on slot 0
[17:36:02.397] [SEVERE ] removing player 1 token from slot 0
[17:36:02.395] [SEVERE ] player 2 placing token on slot 0
[17:36:02.390] [SEVERE ] removing player 3 token from slot 0
[17:36:02.397] [SEVERE ] player 1 placing token on slot 0
[17:36:02.397] [SEVERE ] removing player 2 token from slot 0
[17:36:02.398] [SEVERE ] player 2 placing token on slot 0
[17:36:02.397] [SEVERE ] player 3 placing token on slot 0
[17:36:02.399] [SEVERE ] removing player 3 token from slot 0
[17:36:02.398] [SEVERE ] removing player 1 token from slot 0
[17:36:02.399] [SEVERE ] player 1 placing token on slot 0
[17:36:02.398] [SEVERE ] removing player 2 token from slot 0
[17:36:02.399] [SEVERE ] removing player 1 token from slot 0
[17:36:02.400] [SEVERE ] player 1 placing token on slot 0
[17:36:02.400] [SEVERE ] removing player 1 token from slot 0
[17:36:02.400] [SEVERE ] player 1 placing token on slot 0
[17:36:02.400] [SEVERE ] removing player 1 token from slot 0
[17:36:02.400] [SEVERE ] player 1 placing token on slot 0
[17:36:02.401] [SEVERE ] removing player 1 token from slot 0
[17:36:02.401] [SEVERE ] player 1 placing token on slot 0
[17:36:02.401] [SEVERE ] removing player 1 token from slot 0
[17:36:02.399] [SEVERE ] player 3 placing token on slot 0
[17:36:02.401] [SEVERE ] player 1 placing token on slot 0
[17:36:02.402] [SEVERE ] removing player 1 token from slot 0
[17:36:02.400] [SEVERE ] removing player 4 token from slot 0
[17:36:02.402] [SEVERE ] player 4 placing token on slot 0
[17:36:02.399] [SEVERE ] player 2 placing token on slot 0
[17:36:02.402] [SEVERE ] player 1 placing token on slot 0
[17:36:02.403] [SEVERE ] removing player 1 token from slot 0
[17:36:02.403] [SEVERE ] player 1 placing token on slot 0
[17:36:02.402] [SEVERE ] removing player 3 token from slot 0
[17:36:02.404] [SEVERE ] removing player 1 token from slot 0
[17:36:02.404] [SEVERE ] player 1 placing token on slot 0
[17:36:02.405] [SEVERE ] removing player 1 token from slot 0
[17:36:02.405] [SEVERE ] player 1 placing token on slot 0
[17:36:02.405] [SEVERE ] removing player 1 token from slot 0
[17:36:02.405] [SEVERE ] player 1 placing token on slot 0
[17:36:02.403] [SEVERE ] removing player 2 token from slot 0
[17:36:02.406] [SEVERE ] player 2 placing token on slot 0
[17:36:02.406] [SEVERE ] removing player 2 token from slot 0
[17:36:02.406] [SEVERE ] player 2 placing token on slot 0
[17:36:02.406] [SEVERE ] removing player 2 token from slot 0
[17:36:02.406] [SEVERE ] player 2 placing token on slot 0
[17:36:02.403] [SEVERE ] removing player 4 token from slot 0
[17:36:02.407] [SEVERE ] removing player 2 token from slot 0
[17:36:02.407] [SEVERE ] player 2 placing token on slot 0
[17:36:02.405] [SEVERE ] removing player 1 token from slot 0
[17:36:02.404] [SEVERE ] player 3 placing token on slot 0
[17:36:02.407] [SEVERE ] player 1 placing token on slot 0
[17:36:02.407] [SEVERE ] removing player 2 token from slot 0
[17:36:02.408] [SEVERE ] player 2 placing token on slot 0
[17:36:02.408] [SEVERE ] removing player 2 token from slot 0
[17:36:02.408] [SEVERE ] player 2 placing token on slot 0
[17:36:02.408] [SEVERE ] removing player 2 token from slot 0
[17:36:02.408] [SEVERE ] player 2 placing token on slot 0
[17:36:02.409] [SEVERE ] removing player 2 token from slot 0
[17:36:02.407] [SEVERE ] player 4 placing token on slot 0
[17:36:02.408] [SEVERE ] removing player 1 token from slot 0
[17:36:02.409] [SEVERE ] player 1 placing token on slot 0
[17:36:02.409] [SEVERE ] removing player 1 token from slot 0
[17:36:02.409] [SEVERE ] player 1 placing token on slot 0
[17:36:02.410] [SEVERE ] removing player 1 token from slot 0
[17:36:02.410] [SEVERE ] player 1 placing token on slot 0
[17:36:02.410] [SEVERE ] removing player 1 token from slot 0
[17:36:02.410] [SEVERE ] player 1 placing token on slot 0
[17:36:02.410] [SEVERE ] removing player 1 token from slot 0
[17:36:02.410] [SEVERE ] player 1 placing token on slot 0
[17:36:02.410] [SEVERE ] removing player 1 token from slot 0
[17:36:02.411] [SEVERE ] player 1 placing token on slot 0
[17:36:02.411] [SEVERE ] removing player 1 token from slot 0
[17:36:02.411] [SEVERE ] player 1 placing token on slot 0
[17:36:02.412] [SEVERE ] removing player 1 token from slot 0
[17:36:02.412] [SEVERE ] player 1 placing token on slot 0
[17:36:02.412] [SEVERE ] removing player 1 token from slot 0
[17:36:02.412] [SEVERE ] player 1 placing token on slot 0
[17:36:02.412] [SEVERE ] removing player 1 token from slot 0
[17:36:02.413] [SEVERE ] player 1 placing token on slot 0
[17:36:02.413] [SEVERE ] removing player 1 token from slot 0
[17:36:02.413] [SEVERE ] player 1 placing token on slot 0
[17:36:02.413] [SEVERE ] removing player 1 token from slot 0
[17:36:02.413] [SEVERE ] player 1 placing token on slot 0
[17:36:02.413] [SEVERE ] removing player 1 token from slot 0
[17:36:02.414] [SEVERE ] player 1 placing token on slot 0
[17:36:02.414] [SEVERE ] removing player 1 token from slot 0
[17:36:02.414] [SEVERE ] player 1 placing token on slot 0
[17:36:02.414] [SEVERE ] removing player 1 token from slot 0
[17:36:02.415] [SEVERE ] player 1 placing token on slot 0
[17:36:02.415] [SEVERE ] removing player 1 token from slot 0
[17:36:02.415] [SEVERE ] player 1 placing token on slot 0
[17:36:02.415] [SEVERE ] removing player 1 token from slot 0
[17:36:02.415] [SEVERE ] player 1 placing token on slot 0
[17:36:02.415] [SEVERE ] removing player 1 token from slot 0
[17:36:02.415] [SEVERE ] player 1 placing token on slot 0
[17:36:02.416] [SEVERE ] removing player 1 token from slot 0
[17:36:02.416] [SEVERE ] player 1 placing token on slot 0
[17:36:02.416] [SEVERE ] removing player 1 token from slot 0
[17:36:02.416] [SEVERE ] player 1 placing token on slot 0
[17:36:02.416] [SEVERE ] removing player 1 token from slot 0
[17:36:02.416] [SEVERE ] player 1 placing token on slot 0
[17:36:02.417] [SEVERE ] removing player 1 token from slot 0
[17:36:02.417] [SEVERE ] player 1 placing token on slot 0
[17:36:02.417] [SEVERE ] removing player 1 token from slot 0
[17:36:02.417] [SEVERE ] player 1 placing token on slot 0
[17:36:02.417] [SEVERE ] removing player 1 token from slot 0
[17:36:02.417] [SEVERE ] player 1 placing token on slot 0
[17:36:02.418] [SEVERE ] removing player 1 token from slot 0
[17:36:02.418] [SEVERE ] player 1 placing token on slot 0
[17:36:02.418] [SEVERE ] removing player 1 token from slot 0
[17:36:02.418] [SEVERE ] player 1 placing token on slot 0
[17:36:02.418] [SEVERE ] removing player 1 token from slot 0
[17:36:02.418] [SEVERE ] player 1 placing token on slot 0
[17:36:02.418] [SEVERE ] removing player 1 token from slot 0
[17:36:02.418] [SEVERE ] player 1 placing token on slot 0
[17:36:02.419] [SEVERE ] removing player 1 token from slot 0
[17:36:02.419] [SEVERE ] player 1 placing token on slot 0
[17:36:02.419] [SEVERE ] removing player 1 token from slot 0
[17:36:02.419] [SEVERE ] player 1 placing token on slot 0
[17:36:02.419] [SEVERE ] removing player 1 token from slot 0
[17:36:02.419] [SEVERE ] player 1 placing token on slot 0
[17:36:02.419] [SEVERE ] removing player 1 token from slot 0
[17:36:02.420] [SEVERE ] player 1 placing token on slot 0
[17:36:02.420] [SEVERE ] removing player 1 token from slot 0
[17:36:02.420] [SEVERE ] player 1 placing token on slot 0
[17:36:02.420] [SEVERE ] removing player 1 token from slot 0
[17:36:02.408] [SEVERE ] removing player 3 token from slot 0
[17:36:02.420] [SEVERE ] player 1 placing token on slot 0
[17:36:02.422] [SEVERE ] removing player 1 token from slot 0
[17:36:02.409] [SEVERE ] player 2 placing token on slot 0
[17:36:02.422] [SEVERE ] removing player 2 token from slot 0
[17:36:02.409] [SEVERE ] removing player 4 token from slot 0
[17:36:02.423] [SEVERE ] player 4 placing token on slot 0
[17:36:02.423] [SEVERE ] removing player 4 token from slot 0
[17:36:02.423] [SEVERE ] player 4 placing token on slot 0
[17:36:02.422] [SEVERE ] player 3 placing token on slot 0
[17:36:02.424] [SEVERE ] removing player 3 token from slot 0
