[14:04:59.178] [INFO   ] thread main starting.
[14:04:59.182] [SEVERE ] cannot read configuration file config.properties trying from resources.
[14:04:59.184] [SEVERE ] configuration file was loaded from resources directory.
[14:04:59.632] [INFO   ] thread dealer starting.
[14:04:59.749] [SEVERE ] placing card 12 in slot 0
[14:04:59.756] [SEVERE ] player 3 placing token on slot 0
[14:04:59.757] [SEVERE ] player 4 placing token on slot 0
[14:04:59.756] [SEVERE ] player 2 placing token on slot 0
[14:04:59.757] [SEVERE ] removing player 4 token from slot 0
[14:04:59.756] [SEVERE ] player 1 placing token on slot 0
[14:04:59.760] [SEVERE ] removing player 1 token from slot 0
[14:04:59.760] [SEVERE ] removing player 2 token from slot 0
[14:04:59.760] [SEVERE ] player 4 placing token on slot 0
[14:04:59.760] [SEVERE ] player 1 placing token on slot 0
[14:04:59.761] [SEVERE ] removing player 3 token from slot 0
[14:04:59.761] [SEVERE ] removing player 4 token from slot 0
[14:04:59.778] [SEVERE ] player 3 placing token on slot 0
[14:04:59.779] [SEVERE ] player 2 placing token on slot 0
[14:04:59.779] [SEVERE ] removing player 1 token from slot 0
[14:04:59.779] [SEVERE ] player 4 placing token on slot 0
[14:04:59.779] [SEVERE ] player 1 placing token on slot 0
[14:04:59.780] [SEVERE ] removing player 1 token from slot 0
[14:04:59.780] [SEVERE ] player 1 placing token on slot 0
[14:04:59.780] [SEVERE ] removing player 1 token from slot 0
[14:04:59.779] [SEVERE ] removing player 2 token from slot 0
[14:04:59.779] [SEVERE ] removing player 3 token from slot 0
[14:04:59.781] [SEVERE ] player 3 placing token on slot 0
[14:04:59.781] [SEVERE ] removing player 3 token from slot 0
[14:04:59.780] [SEVERE ] player 2 placing token on slot 0
[14:04:59.780] [SEVERE ] player 1 placing token on slot 0
[14:04:59.779] [SEVERE ] removing player 4 token from slot 0
[14:04:59.785] [SEVERE ] player 4 placing token on slot 0
[14:04:59.785] [SEVERE ] player 3 placing token on slot 0
[14:04:59.785] [SEVERE ] removing player 2 token from slot 0
[14:04:59.785] [SEVERE ] removing player 3 token from slot 0
[14:04:59.785] [SEVERE ] removing player 4 token from slot 0
[14:04:59.786] [SEVERE ] player 3 placing token on slot 0
[14:04:59.785] [SEVERE ] player 2 placing token on slot 0
[14:04:59.786] [SEVERE ] removing player 3 token from slot 0
[14:04:59.786] [SEVERE ] player 4 placing token on slot 0
[14:04:59.789] [SEVERE ] removing player 4 token from slot 0
[14:04:59.790] [SEVERE ] removing player 2 token from slot 0
[14:04:59.790] [SEVERE ] player 4 placing token on slot 0
[14:04:59.790] [SEVERE ] removing player 1 token from slot 0
[14:04:59.789] [SEVERE ] player 3 placing token on slot 0
[14:04:59.791] [SEVERE ] player 1 placing token on slot 0
[14:04:59.790] [SEVERE ] player 2 placing token on slot 0
[14:04:59.790] [SEVERE ] removing player 4 token from slot 0
[14:04:59.791] [SEVERE ] removing player 2 token from slot 0
[14:04:59.791] [SEVERE ] removing player 3 token from slot 0
[14:04:59.791] [SEVERE ] player 2 placing token on slot 0
[14:04:59.791] [SEVERE ] removing player 1 token from slot 0
[14:04:59.791] [SEVERE ] player 4 placing token on slot 0
[14:04:59.792] [SEVERE ] removing player 2 token from slot 0
[14:04:59.792] [SEVERE ] player 3 placing token on slot 0
[14:04:59.793] [SEVERE ] removing player 3 token from slot 0
[14:04:59.793] [SEVERE ] player 3 placing token on slot 0
[14:04:59.793] [SEVERE ] removing player 3 token from slot 0
[14:04:59.794] [SEVERE ] player 3 placing token on slot 0
[14:04:59.794] [SEVERE ] removing player 3 token from slot 0
[14:04:59.794] [SEVERE ] player 3 placing token on slot 0
[14:04:59.794] [SEVERE ] removing player 3 token from slot 0
[14:04:59.795] [SEVERE ] player 3 placing token on slot 0
[14:04:59.795] [SEVERE ] removing player 3 token from slot 0
[14:04:59.795] [SEVERE ] player 2 placing token on slot 0
[14:04:59.795] [SEVERE ] removing player 4 token from slot 0
[14:04:59.795] [SEVERE ] removing player 2 token from slot 0
[14:04:59.795] [SEVERE ] player 3 placing token on slot 0
[14:04:59.796] [SEVERE ] player 4 placing token on slot 0
[14:04:59.796] [SEVERE ] player 1 placing token on slot 0
[14:04:59.796] [SEVERE ] removing player 4 token from slot 0
[14:04:59.796] [SEVERE ] removing player 3 token from slot 0
[14:04:59.796] [SEVERE ] removing player 1 token from slot 0
[14:04:59.796] [SEVERE ] player 2 placing token on slot 0
[14:04:59.796] [SEVERE ] player 3 placing token on slot 0
[14:04:59.797] [SEVERE ] removing player 3 token from slot 0
[14:04:59.801] [SEVERE ] removing player 2 token from slot 0
[14:04:59.801] [SEVERE ] player 3 placing token on slot 0
[14:04:59.801] [SEVERE ] player 1 placing token on slot 0
[14:04:59.802] [SEVERE ] removing player 3 token from slot 0
[14:04:59.802] [SEVERE ] player 4 placing token on slot 0
[14:04:59.802] [SEVERE ] player 2 placing token on slot 0
[14:04:59.802] [SEVERE ] player 3 placing token on slot 0
[14:04:59.802] [SEVERE ] removing player 1 token from slot 0
[14:04:59.803] [SEVERE ] player 1 placing token on slot 0
[14:04:59.803] [SEVERE ] removing player 1 token from slot 0
[14:04:59.803] [SEVERE ] player 1 placing token on slot 0
[14:04:59.809] [SEVERE ] removing player 2 token from slot 0
[14:04:59.809] [SEVERE ] removing player 1 token from slot 0
[14:04:59.809] [SEVERE ] removing player 4 token from slot 0
[14:04:59.809] [SEVERE ] player 1 placing token on slot 0
[14:04:59.809] [SEVERE ] player 2 placing token on slot 0
[14:04:59.809] [SEVERE ] removing player 3 token from slot 0
[14:04:59.810] [SEVERE ] removing player 2 token from slot 0
[14:04:59.810] [SEVERE ] removing player 1 token from slot 0
[14:04:59.810] [SEVERE ] player 4 placing token on slot 0
[14:04:59.811] [SEVERE ] player 1 placing token on slot 0
[14:04:59.810] [SEVERE ] player 2 placing token on slot 0
[14:04:59.810] [SEVERE ] player 3 placing token on slot 0
[14:04:59.811] [SEVERE ] removing player 4 token from slot 0
[14:04:59.811] [SEVERE ] removing player 1 token from slot 0
[14:04:59.811] [SEVERE ] player 4 placing token on slot 0
[14:04:59.811] [SEVERE ] removing player 3 token from slot 0
[14:04:59.811] [SEVERE ] player 1 placing token on slot 0
[14:04:59.813] [SEVERE ] player 3 placing token on slot 0
[14:04:59.813] [SEVERE ] removing player 1 token from slot 0
[14:04:59.813] [SEVERE ] removing player 2 token from slot 0
[14:04:59.814] [SEVERE ] player 2 placing token on slot 0
[14:04:59.814] [SEVERE ] removing player 2 token from slot 0
[14:04:59.814] [SEVERE ] player 2 placing token on slot 0
[14:04:59.814] [SEVERE ] removing player 2 token from slot 0
[14:04:59.815] [SEVERE ] player 2 placing token on slot 0
[14:04:59.815] [SEVERE ] removing player 2 token from slot 0
[14:04:59.815] [SEVERE ] player 2 placing token on slot 0
[14:04:59.815] [SEVERE ] removing player 2 token from slot 0
[14:04:59.815] [SEVERE ] player 2 placing token on slot 0
[14:04:59.815] [SEVERE ] removing player 2 token from slot 0
[14:04:59.816] [SEVERE ] player 2 placing token on slot 0
[14:04:59.816] [SEVERE ] removing player 2 token from slot 0
[14:04:59.816] [SEVERE ] player 2 placing token on slot 0
[14:04:59.816] [SEVERE ] removing player 2 token from slot 0
[14:04:59.816] [SEVERE ] player 2 placing token on slot 0
[14:04:59.817] [SEVERE ] removing player 2 token from slot 0
[14:04:59.817] [SEVERE ] player 2 placing token on slot 0
[14:04:59.817] [SEVERE ] removing player 2 token from slot 0
[14:04:59.817] [SEVERE ] player 2 placing token on slot 0
[14:04:59.817] [SEVERE ] removing player 2 token from slot 0
[14:04:59.818] [SEVERE ] removing player 3 token from slot 0
[14:04:59.813] [SEVERE ] removing player 4 token from slot 0
[14:04:59.818] [SEVERE ] player 2 placing token on slot 0
[14:04:59.814] [SEVERE ] player 1 placing token on slot 0
[14:04:59.819] [SEVERE ] player 3 placing token on slot 0
[14:04:59.820] [SEVERE ] player 4 placing token on slot 0
[14:04:59.820] [SEVERE ] removing player 4 token from slot 0
[14:04:59.820] [SEVERE ] player 4 placing token on slot 0
[14:04:59.820] [SEVERE ] removing player 4 token from slot 0
[14:04:59.822] [SEVERE ] removing player 1 token from slot 0
[14:04:59.822] [SEVERE ] removing player 2 token from slot 0
[14:04:59.822] [SEVERE ] removing player 3 token from slot 0
[14:04:59.822] [SEVERE ] player 4 placing token on slot 0
[14:04:59.823] [SEVERE ] player 1 placing token on slot 0
[14:04:59.823] [SEVERE ] player 2 placing token on slot 0
[14:04:59.825] [SEVERE ] removing player 1 token from slot 0
[14:04:59.827] [SEVERE ] player 1 placing token on slot 0
[14:04:59.827] [SEVERE ] removing player 2 token from slot 0
[14:04:59.827] [SEVERE ] removing player 4 token from slot 0
[14:04:59.827] [SEVERE ] player 3 placing token on slot 0
[14:04:59.828] [SEVERE ] player 4 placing token on slot 0
[14:04:59.827] [SEVERE ] player 2 placing token on slot 0
[14:04:59.827] [SEVERE ] removing player 1 token from slot 0
[14:04:59.828] [SEVERE ] removing player 2 token from slot 0
[14:04:59.828] [SEVERE ] removing player 4 token from slot 0
[14:04:59.828] [SEVERE ] player 2 placing token on slot 0
[14:04:59.828] [SEVERE ] player 1 placing token on slot 0
[14:04:59.829] [SEVERE ] removing player 2 token from slot 0
[14:04:59.829] [SEVERE ] player 4 placing token on slot 0
[14:04:59.829] [SEVERE ] player 2 placing token on slot 0
[14:04:59.829] [SEVERE ] removing player 1 token from slot 0
[14:04:59.829] [SEVERE ] removing player 2 token from slot 0
[14:04:59.829] [SEVERE ] removing player 4 token from slot 0
[14:04:59.829] [SEVERE ] player 2 placing token on slot 0
[14:04:59.829] [SEVERE ] player 1 placing token on slot 0
[14:04:59.832] [SEVERE ] player 4 placing token on slot 0
[14:04:59.832] [SEVERE ] removing player 1 token from slot 0
[14:04:59.832] [SEVERE ] removing player 2 token from slot 0
[14:04:59.832] [SEVERE ] player 1 placing token on slot 0
[14:04:59.832] [SEVERE ] removing player 4 token from slot 0
[14:04:59.832] [SEVERE ] player 4 placing token on slot 0
[14:04:59.832] [SEVERE ] removing player 1 token from slot 0
[14:04:59.832] [SEVERE ] player 2 placing token on slot 0
[14:04:59.833] [SEVERE ] removing player 2 token from slot 0
[14:04:59.834] [SEVERE ] player 2 placing token on slot 0
[14:04:59.834] [SEVERE ] removing player 2 token from slot 0
[14:04:59.838] [SEVERE ] removing player 4 token from slot 0
[14:04:59.838] [SEVERE ] player 2 placing token on slot 0
[14:04:59.839] [SEVERE ] player 4 placing token on slot 0
[14:04:59.840] [SEVERE ] removing player 2 token from slot 0
[14:04:59.840] [SEVERE ] player 2 placing token on slot 0
[14:04:59.840] [SEVERE ] removing player 2 token from slot 0
[14:04:59.840] [SEVERE ] player 1 placing token on slot 0
[14:04:59.840] [SEVERE ] removing player 1 token from slot 0
[14:04:59.841] [SEVERE ] player 1 placing token on slot 0
[14:04:59.841] [SEVERE ] player 2 placing token on slot 0
[14:04:59.841] [SEVERE ] removing player 1 token from slot 0
[14:04:59.841] [SEVERE ] player 1 placing token on slot 0
[14:04:59.841] [SEVERE ] removing player 1 token from slot 0
[14:04:59.841] [SEVERE ] player 1 placing token on slot 0
[14:04:59.841] [SEVERE ] removing player 1 token from slot 0
[14:04:59.842] [SEVERE ] player 1 placing token on slot 0
[14:04:59.842] [SEVERE ] removing player 1 token from slot 0
[14:04:59.851] [SEVERE ] removing player 3 token from slot 0
[14:04:59.851] [SEVERE ] player 1 placing token on slot 0
[14:04:59.851] [SEVERE ] removing player 2 token from slot 0
[14:04:59.851] [SEVERE ] removing player 4 token from slot 0
[14:04:59.852] [SEVERE ] removing player 1 token from slot 0
[14:04:59.852] [SEVERE ] player 2 placing token on slot 0
[14:04:59.852] [SEVERE ] removing player 2 token from slot 0
[14:04:59.853] [SEVERE ] player 2 placing token on slot 0
[14:04:59.853] [SEVERE ] removing player 2 token from slot 0
[14:04:59.853] [SEVERE ] player 2 placing token on slot 0
[14:04:59.852] [SEVERE ] player 3 placing token on slot 0
[14:04:59.853] [SEVERE ] player 1 placing token on slot 0
[14:04:59.853] [SEVERE ] removing player 2 token from slot 0
[14:04:59.852] [SEVERE ] player 4 placing token on slot 0
[14:04:59.854] [SEVERE ] removing player 1 token from slot 0
[14:04:59.854] [SEVERE ] player 2 placing token on slot 0
[14:04:59.854] [SEVERE ] removing player 2 token from slot 0
[14:04:59.853] [SEVERE ] removing player 3 token from slot 0
[14:04:59.859] [SEVERE ] placing card 31 in slot 1
[14:04:59.863] [SEVERE ] player 4 placing token on slot 1
[14:04:59.864] [SEVERE ] player 2 placing token on slot 1
[14:04:59.864] [SEVERE ] player 1 placing token on slot 1
[14:04:59.864] [SEVERE ] player 1 placing token on slot 0
[14:04:59.864] [SEVERE ] removing player 1 token from slot 1
[14:04:59.864] [SEVERE ] player 1 placing token on slot 1
[14:04:59.864] [SEVERE ] removing player 1 token from slot 0
[14:04:59.864] [SEVERE ] player 1 placing token on slot 0
[14:04:59.864] [SEVERE ] removing player 1 token from slot 1
[14:04:59.865] [SEVERE ] player 1 placing token on slot 1
[14:04:59.864] [SEVERE ] player 3 placing token on slot 1
[14:04:59.865] [SEVERE ] removing player 1 token from slot 0
[14:04:59.865] [SEVERE ] removing player 1 token from slot 1
[14:04:59.865] [SEVERE ] player 1 placing token on slot 1
[14:04:59.865] [SEVERE ] removing player 4 token from slot 0
[14:04:59.864] [SEVERE ] player 2 placing token on slot 0
[14:04:59.865] [SEVERE ] removing player 4 token from slot 1
[14:04:59.865] [SEVERE ] player 1 placing token on slot 0
[14:04:59.865] [SEVERE ] player 3 placing token on slot 0
[14:04:59.866] [SEVERE ] removing player 1 token from slot 0
[14:04:59.866] [SEVERE ] removing player 2 token from slot 0
[14:04:59.870] [SEVERE ] player 4 placing token on slot 1
[14:04:59.870] [SEVERE ] player 1 placing token on slot 0
[14:04:59.870] [SEVERE ] removing player 2 token from slot 1
[14:04:59.870] [SEVERE ] removing player 3 token from slot 0
[14:04:59.870] [SEVERE ] player 2 placing token on slot 1
[14:04:59.870] [SEVERE ] removing player 1 token from slot 0
[14:04:59.870] [SEVERE ] player 2 placing token on slot 0
[14:04:59.870] [SEVERE ] player 4 placing token on slot 0
[14:04:59.870] [SEVERE ] removing player 2 token from slot 0
[14:04:59.870] [SEVERE ] removing player 1 token from slot 1
[14:04:59.871] [SEVERE ] player 1 placing token on slot 1
[14:04:59.871] [SEVERE ] player 1 placing token on slot 0
[14:04:59.871] [SEVERE ] removing player 1 token from slot 1
[14:04:59.871] [SEVERE ] player 1 placing token on slot 1
[14:04:59.871] [SEVERE ] removing player 1 token from slot 0
[14:04:59.871] [SEVERE ] removing player 1 token from slot 1
[14:04:59.872] [SEVERE ] player 1 placing token on slot 0
[14:04:59.872] [SEVERE ] player 1 placing token on slot 1
[14:04:59.872] [SEVERE ] removing player 1 token from slot 1
[14:04:59.872] [SEVERE ] player 1 placing token on slot 1
[14:04:59.872] [SEVERE ] removing player 1 token from slot 1
[14:04:59.872] [SEVERE ] player 1 placing token on slot 1
[14:04:59.872] [SEVERE ] removing player 1 token from slot 0
[14:04:59.870] [SEVERE ] removing player 3 token from slot 1
[14:04:59.871] [SEVERE ] player 2 placing token on slot 0
[14:04:59.879] [SEVERE ] player 1 placing token on slot 0
[14:04:59.879] [SEVERE ] removing player 4 token from slot 0
[14:04:59.879] [SEVERE ] removing player 2 token from slot 1
[14:04:59.879] [SEVERE ] player 4 placing token on slot 0
[14:04:59.879] [SEVERE ] removing player 4 token from slot 0
[14:04:59.879] [SEVERE ] removing player 4 token from slot 1
[14:04:59.880] [SEVERE ] player 4 placing token on slot 1
[14:04:59.880] [SEVERE ] removing player 4 token from slot 1
[14:04:59.880] [SEVERE ] player 4 placing token on slot 1
[14:04:59.880] [SEVERE ] removing player 4 token from slot 1
[14:04:59.880] [SEVERE ] player 4 placing token on slot 1
[14:04:59.881] [SEVERE ] player 4 placing token on slot 0
[14:04:59.879] [SEVERE ] player 3 placing token on slot 1
[14:04:59.882] [SEVERE ] removing player 3 token from slot 1
[14:04:59.882] [SEVERE ] player 3 placing token on slot 0
[14:04:59.882] [SEVERE ] removing player 3 token from slot 0
[14:04:59.882] [SEVERE ] player 3 placing token on slot 0
[14:04:59.882] [SEVERE ] player 3 placing token on slot 1
[14:04:59.882] [SEVERE ] removing player 3 token from slot 0
[14:04:59.882] [SEVERE ] removing player 4 token from slot 0
[14:04:59.879] [SEVERE ] player 2 placing token on slot 1
[14:04:59.879] [SEVERE ] removing player 1 token from slot 1
[14:04:59.883] [SEVERE ] removing player 2 token from slot 1
[14:04:59.883] [SEVERE ] player 1 placing token on slot 1
[14:04:59.883] [SEVERE ] player 4 placing token on slot 0
[14:04:59.883] [SEVERE ] removing player 1 token from slot 0
[14:04:59.883] [SEVERE ] removing player 4 token from slot 0
[14:04:59.883] [SEVERE ] player 2 placing token on slot 1
[14:04:59.883] [SEVERE ] removing player 2 token from slot 1
[14:04:59.883] [SEVERE ] player 2 placing token on slot 1
[14:04:59.883] [SEVERE ] removing player 2 token from slot 1
[14:04:59.883] [SEVERE ] player 2 placing token on slot 1
[14:04:59.884] [SEVERE ] removing player 2 token from slot 1
[14:04:59.883] [SEVERE ] player 4 placing token on slot 0
[14:04:59.883] [SEVERE ] player 1 placing token on slot 0
[14:04:59.884] [SEVERE ] removing player 4 token from slot 0
[14:04:59.884] [SEVERE ] player 4 placing token on slot 0
[14:04:59.884] [SEVERE ] removing player 4 token from slot 0
[14:04:59.884] [SEVERE ] player 4 placing token on slot 0
[14:04:59.884] [SEVERE ] removing player 4 token from slot 1
[14:04:59.884] [SEVERE ] removing player 4 token from slot 0
[14:04:59.884] [SEVERE ] player 4 placing token on slot 1
[14:04:59.884] [SEVERE ] removing player 4 token from slot 1
[14:04:59.884] [SEVERE ] player 4 placing token on slot 0
[14:04:59.884] [SEVERE ] removing player 3 token from slot 1
[14:04:59.884] [SEVERE ] removing player 2 token from slot 0
[14:04:59.884] [SEVERE ] removing player 1 token from slot 1
[14:04:59.885] [SEVERE ] player 4 placing token on slot 1
[14:04:59.885] [SEVERE ] player 2 placing token on slot 0
[14:04:59.885] [SEVERE ] player 3 placing token on slot 0
[14:04:59.885] [SEVERE ] player 1 placing token on slot 1
[14:04:59.885] [SEVERE ] removing player 1 token from slot 0
[14:04:59.885] [SEVERE ] removing player 4 token from slot 0
[14:04:59.885] [SEVERE ] player 2 placing token on slot 1
