[15:37:21.404] [INFO   ] thread main starting.
[15:37:21.410] [SEVERE ] cannot read configuration file config.properties trying from resources.
[15:37:21.412] [SEVERE ] configuration file was loaded from resources directory.
[15:37:21.872] [INFO   ] thread dealer starting.
[15:37:21.984] [SEVERE ] placing card 2 in slot 0
[15:37:21.993] [SEVERE ] player 3 placing token on slot 0
[15:37:21.993] [SEVERE ] player 4 placing token on slot 0
[15:37:21.993] [SEVERE ] player 2 placing token on slot 0
[15:37:21.993] [SEVERE ] player 1 placing token on slot 0
[15:37:21.996] [SEVERE ] removing player 3 token from slot 0
[15:37:21.997] [SEVERE ] removing player 1 token from slot 0
[15:37:21.997] [SEVERE ] removing player 2 token from slot 0
[15:37:21.997] [SEVERE ] removing player 4 token from slot 0
[15:37:21.997] [SEVERE ] player 1 placing token on slot 0
[15:37:21.998] [SEVERE ] removing player 1 token from slot 0
[15:37:21.998] [SEVERE ] player 3 placing token on slot 0
[15:37:21.998] [SEVERE ] player 1 placing token on slot 0
[15:37:21.999] [SEVERE ] removing player 1 token from slot 0
[15:37:21.999] [SEVERE ] player 1 placing token on slot 0
[15:37:21.999] [SEVERE ] removing player 1 token from slot 0
[15:37:21.998] [SEVERE ] player 4 placing token on slot 0
[15:37:22.008] [SEVERE ] removing player 3 token from slot 0
[15:37:22.008] [SEVERE ] player 1 placing token on slot 0
[15:37:22.009] [SEVERE ] player 3 placing token on slot 0
[15:37:22.009] [SEVERE ] removing player 3 token from slot 0
[15:37:22.009] [SEVERE ] player 3 placing token on slot 0
[15:37:22.009] [SEVERE ] removing player 3 token from slot 0
[15:37:22.010] [SEVERE ] player 3 placing token on slot 0
[15:37:22.010] [SEVERE ] removing player 3 token from slot 0
[15:37:22.010] [SEVERE ] player 3 placing token on slot 0
[15:37:22.008] [SEVERE ] removing player 4 token from slot 0
[15:37:22.010] [SEVERE ] removing player 3 token from slot 0
[15:37:22.008] [SEVERE ] player 2 placing token on slot 0
[15:37:22.011] [SEVERE ] removing player 1 token from slot 0
[15:37:22.012] [SEVERE ] removing player 2 token from slot 0
[15:37:22.011] [SEVERE ] player 4 placing token on slot 0
[15:37:22.015] [SEVERE ] removing player 4 token from slot 0
[15:37:22.015] [SEVERE ] player 4 placing token on slot 0
[15:37:22.015] [SEVERE ] removing player 4 token from slot 0
[15:37:22.015] [SEVERE ] player 4 placing token on slot 0
[15:37:22.012] [SEVERE ] player 3 placing token on slot 0
[15:37:22.017] [SEVERE ] removing player 4 token from slot 0
[15:37:22.017] [SEVERE ] player 1 placing token on slot 0
[15:37:22.017] [SEVERE ] player 4 placing token on slot 0
[15:37:22.017] [SEVERE ] removing player 4 token from slot 0
[15:37:22.017] [SEVERE ] removing player 1 token from slot 0
[15:37:22.018] [SEVERE ] player 1 placing token on slot 0
[15:37:22.018] [SEVERE ] player 4 placing token on slot 0
[15:37:22.018] [SEVERE ] removing player 1 token from slot 0
[15:37:22.020] [SEVERE ] player 2 placing token on slot 0
[15:37:22.021] [SEVERE ] removing player 3 token from slot 0
[15:37:22.021] [SEVERE ] removing player 4 token from slot 0
[15:37:22.021] [SEVERE ] player 1 placing token on slot 0
[15:37:22.025] [SEVERE ] removing player 1 token from slot 0
[15:37:22.025] [SEVERE ] player 1 placing token on slot 0
[15:37:22.025] [SEVERE ] removing player 1 token from slot 0
[15:37:22.025] [SEVERE ] player 1 placing token on slot 0
[15:37:22.025] [SEVERE ] removing player 1 token from slot 0
[15:37:22.026] [SEVERE ] player 1 placing token on slot 0
[15:37:22.026] [SEVERE ] removing player 1 token from slot 0
[15:37:22.026] [SEVERE ] player 1 placing token on slot 0
[15:37:22.034] [SEVERE ] removing player 2 token from slot 0
[15:37:22.034] [SEVERE ] player 3 placing token on slot 0
[15:37:22.035] [SEVERE ] removing player 3 token from slot 0
[15:37:22.035] [SEVERE ] player 3 placing token on slot 0
[15:37:22.036] [SEVERE ] removing player 3 token from slot 0
[15:37:22.036] [SEVERE ] removing player 1 token from slot 0
[15:37:22.036] [SEVERE ] player 3 placing token on slot 0
[15:37:22.036] [SEVERE ] player 4 placing token on slot 0
[15:37:22.036] [SEVERE ] player 1 placing token on slot 0
[15:37:22.037] [SEVERE ] player 2 placing token on slot 0
[15:37:22.036] [SEVERE ] removing player 3 token from slot 0
[15:37:22.037] [SEVERE ] removing player 2 token from slot 0
[15:37:22.037] [SEVERE ] player 3 placing token on slot 0
[15:37:22.037] [SEVERE ] removing player 3 token from slot 0
[15:37:22.038] [SEVERE ] player 3 placing token on slot 0
[15:37:22.038] [SEVERE ] removing player 3 token from slot 0
[15:37:22.037] [SEVERE ] player 2 placing token on slot 0
[15:37:22.038] [SEVERE ] removing player 2 token from slot 0
[15:37:22.038] [SEVERE ] player 2 placing token on slot 0
[15:37:22.043] [SEVERE ] player 3 placing token on slot 0
[15:37:22.043] [SEVERE ] removing player 2 token from slot 0
[15:37:22.043] [SEVERE ] removing player 4 token from slot 0
