[17:50:48.782] [INFO   ] thread main starting.
[17:50:48.788] [SEVERE ] cannot read configuration file config.properties trying from resources.
[17:50:48.790] [SEVERE ] configuration file was loaded from resources directory.
[17:50:49.486] [SEVERE ] player 2 placing token on slot 1
[17:50:49.492] [SEVERE ] removing player 2 token from slot 1
[17:50:49.492] [SEVERE ] player 2 placing token on slot 1
[17:50:49.476] [SEVERE ] removing player 4 token from slot 0
[17:50:49.492] [SEVERE ] player 4 placing token on slot 1
[17:50:49.493] [SEVERE ] player 4 placing token on slot 0
[17:50:49.493] [SEVERE ] removing player 2 token from slot 0
[17:50:49.493] [SEVERE ] player 2 placing token on slot 0
[17:50:49.497] [SEVERE ] removing player 4 token from slot 1
[17:50:49.498] [SEVERE ] removing player 4 token from slot 0
[17:50:49.498] [SEVERE ] player 4 placing token on slot 0
[17:50:49.498] [SEVERE ] player 4 placing token on slot 1
[17:50:49.498] [SEVERE ] removing player 3 token from slot 0
[17:50:49.498] [SEVERE ] removing player 4 token from slot 0
[17:50:49.500] [SEVERE ] player 4 placing token on slot 0
[17:50:49.500] [SEVERE ] player 3 placing token on slot 1
[17:50:49.502] [SEVERE ] player 3 placing token on slot 0
[17:50:49.503] [SEVERE ] removing player 3 token from slot 1
[17:50:49.506] [SEVERE ] removing player 3 token from slot 0
[17:50:49.508] [SEVERE ] player 3 placing token on slot 1
[17:50:49.498] [SEVERE ] removing player 2 token from slot 1
[17:50:49.508] [SEVERE ] removing player 2 token from slot 0
[17:50:49.502] [SEVERE ] removing player 4 token from slot 0
[17:50:49.509] [SEVERE ] removing player 4 token from slot 1
[17:50:49.509] [SEVERE ] player 4 placing token on slot 0
[17:50:49.509] [SEVERE ] player 4 placing token on slot 1
[17:50:49.509] [SEVERE ] removing player 4 token from slot 1
[17:50:49.509] [SEVERE ] player 2 placing token on slot 0
[17:50:49.512] [SEVERE ] removing player 3 token from slot 1
[17:50:49.513] [SEVERE ] player 3 placing token on slot 1
[17:50:49.514] [SEVERE ] player 3 placing token on slot 0
[17:50:49.515] [SEVERE ] removing player 3 token from slot 1
[17:50:49.517] [SEVERE ] removing player 2 token from slot 0
[17:50:49.518] [SEVERE ] removing player 3 token from slot 0
[17:50:49.518] [SEVERE ] player 5 placing token on slot 1
[17:50:49.518] [SEVERE ] player 5 placing token on slot 0
[17:50:49.518] [SEVERE ] removing player 4 token from slot 0
[17:50:49.518] [SEVERE ] player 2 placing token on slot 0
[17:50:49.518] [SEVERE ] removing player 5 token from slot 1
[17:50:49.519] [SEVERE ] removing player 5 token from slot 0
[17:50:49.518] [SEVERE ] player 3 placing token on slot 1
[17:50:49.524] [SEVERE ] player 2 placing token on slot 1
[17:50:49.525] [SEVERE ] player 5 placing token on slot 0
[17:50:49.525] [SEVERE ] player 4 placing token on slot 0
[17:50:49.525] [SEVERE ] removing player 3 token from slot 1
[17:50:49.527] [SEVERE ] removing player 4 token from slot 0
[17:50:49.527] [SEVERE ] player 5 placing token on slot 1
[17:50:49.525] [SEVERE ] removing player 2 token from slot 1
[17:50:49.527] [SEVERE ] player 4 placing token on slot 1
[17:50:49.527] [SEVERE ] removing player 5 token from slot 1
[17:50:49.534] [SEVERE ] player 4 placing token on slot 0
[17:50:49.534] [SEVERE ] removing player 4 token from slot 1
[17:50:49.535] [SEVERE ] player 4 placing token on slot 1
[17:50:49.535] [SEVERE ] removing player 4 token from slot 0
[17:50:49.535] [SEVERE ] player 2 placing token on slot 1
[17:50:49.535] [SEVERE ] removing player 2 token from slot 1
[17:50:49.535] [SEVERE ] player 2 placing token on slot 1
[17:50:49.535] [SEVERE ] removing player 2 token from slot 1
[17:50:49.535] [SEVERE ] player 2 placing token on slot 1
[17:50:49.541] [SEVERE ] removing player 2 token from slot 1
[17:50:49.542] [SEVERE ] removing player 4 token from slot 1
[17:50:49.542] [SEVERE ] player 2 placing token on slot 1
[17:50:49.542] [SEVERE ] removing player 2 token from slot 1
[17:50:49.543] [SEVERE ] player 2 placing token on slot 1
[17:50:49.544] [SEVERE ] removing player 2 token from slot 1
[17:50:49.543] [SEVERE ] player 4 placing token on slot 1
[17:50:49.545] [SEVERE ] player 4 placing token on slot 0
[17:50:49.545] [SEVERE ] player 3 placing token on slot 0
[17:50:49.545] [SEVERE ] player 2 placing token on slot 1
[17:50:49.545] [SEVERE ] removing player 2 token from slot 0
[17:50:49.545] [SEVERE ] player 3 placing token on slot 1
[17:50:49.545] [SEVERE ] removing player 4 token from slot 1
[17:50:49.545] [SEVERE ] removing player 3 token from slot 0
[17:50:49.545] [SEVERE ] removing player 3 token from slot 1
[17:50:49.546] [SEVERE ] player 3 placing token on slot 0
[17:50:49.546] [SEVERE ] removing player 3 token from slot 0
[17:50:49.545] [SEVERE ] player 5 placing token on slot 1
[17:50:49.545] [SEVERE ] player 2 placing token on slot 0
[17:50:49.546] [SEVERE ] player 3 placing token on slot 1
[17:50:49.548] [SEVERE ] removing player 5 token from slot 1
[17:50:49.548] [SEVERE ] player 3 placing token on slot 0
[17:50:49.548] [SEVERE ] removing player 3 token from slot 1
[17:50:49.549] [SEVERE ] player 3 placing token on slot 1
[17:50:49.549] [SEVERE ] removing player 3 token from slot 1
[17:50:49.549] [SEVERE ] player 3 placing token on slot 1
[17:50:49.549] [SEVERE ] removing player 3 token from slot 1
[17:50:49.549] [SEVERE ] removing player 3 token from slot 0
[17:50:49.549] [SEVERE ] player 3 placing token on slot 1
[17:50:49.549] [SEVERE ] player 3 placing token on slot 0
[17:50:49.549] [SEVERE ] removing player 3 token from slot 0
[17:50:49.549] [SEVERE ] removing player 3 token from slot 1
[17:50:49.549] [SEVERE ] player 3 placing token on slot 1
[17:50:49.549] [SEVERE ] removing player 3 token from slot 1
[17:50:49.550] [SEVERE ] player 3 placing token on slot 1
[17:50:49.550] [SEVERE ] player 3 placing token on slot 0
[17:50:49.550] [SEVERE ] removing player 3 token from slot 0
[17:50:49.550] [SEVERE ] removing player 3 token from slot 1
[17:50:49.551] [SEVERE ] player 3 placing token on slot 1
[17:50:49.551] [SEVERE ] player 3 placing token on slot 0
[17:50:49.551] [SEVERE ] removing player 3 token from slot 0
[17:50:49.551] [SEVERE ] player 3 placing token on slot 0
[17:50:49.551] [SEVERE ] removing player 3 token from slot 0
[17:50:49.552] [SEVERE ] player 3 placing token on slot 0
[17:50:49.553] [SEVERE ] removing player 3 token from slot 1
[17:50:49.553] [SEVERE ] removing player 5 token from slot 0
[17:50:49.553] [SEVERE ] removing player 2 token from slot 1
[17:50:49.562] [SEVERE ] player 2 placing token on slot 1
[17:50:49.563] [SEVERE ] player 3 placing token on slot 1
[17:50:49.564] [SEVERE ] removing player 3 token from slot 0
[17:50:49.565] [SEVERE ] removing player 3 token from slot 1
[17:50:49.566] [SEVERE ] player 5 placing token on slot 0
[17:50:49.566] [SEVERE ] player 3 placing token on slot 1
[17:50:49.566] [SEVERE ] player 5 placing token on slot 1
[17:50:49.566] [SEVERE ] player 4 placing token on slot 1
[17:50:49.566] [SEVERE ] removing player 3 token from slot 1
[17:50:49.566] [SEVERE ] removing player 4 token from slot 1
[17:50:49.566] [SEVERE ] removing player 5 token from slot 1
[17:50:49.566] [SEVERE ] removing player 5 token from slot 0
[17:50:49.566] [SEVERE ] player 5 placing token on slot 1
[17:50:49.566] [SEVERE ] player 3 placing token on slot 0
[17:50:49.568] [SEVERE ] player 4 placing token on slot 1
[17:50:49.569] [SEVERE ] removing player 3 token from slot 0
[17:50:49.571] [SEVERE ] player 3 placing token on slot 1
[17:50:49.572] [SEVERE ] player 3 placing token on slot 0
[17:50:49.572] [SEVERE ] removing player 3 token from slot 1
[17:50:49.572] [SEVERE ] player 3 placing token on slot 1
[17:50:49.572] [SEVERE ] removing player 3 token from slot 1
[17:50:49.572] [SEVERE ] removing player 3 token from slot 0
[17:50:49.576] [SEVERE ] player 5 placing token on slot 0
[17:50:49.576] [SEVERE ] removing player 4 token from slot 1
[17:50:49.576] [SEVERE ] removing player 2 token from slot 0
[17:50:49.576] [SEVERE ] player 4 placing token on slot 1
[17:50:49.576] [SEVERE ] player 3 placing token on slot 0
[17:50:49.576] [SEVERE ] removing player 5 token from slot 1
[17:50:49.576] [SEVERE ] removing player 2 token from slot 1
[17:50:49.576] [SEVERE ] removing player 4 token from slot 0
[17:50:49.576] [SEVERE ] removing player 5 token from slot 0
[17:50:49.576] [SEVERE ] player 5 placing token on slot 1
[17:50:49.576] [SEVERE ] removing player 5 token from slot 1
[17:50:49.576] [SEVERE ] player 2 placing token on slot 0
[17:50:49.576] [SEVERE ] player 4 placing token on slot 0
[17:50:49.580] [SEVERE ] removing player 2 token from slot 0
[17:50:49.581] [SEVERE ] player 2 placing token on slot 0
[17:50:49.581] [SEVERE ] player 2 placing token on slot 1
[17:50:49.581] [SEVERE ] removing player 2 token from slot 0
[17:50:49.581] [SEVERE ] player 2 placing token on slot 0
[17:50:49.583] [SEVERE ] placing card 2 in slot 2
[17:50:49.584] [SEVERE ] player 2 placing token on slot 2
[17:50:49.584] [SEVERE ] player 3 placing token on slot 2
[17:50:49.585] [SEVERE ] player 5 placing token on slot 1
[17:50:49.585] [SEVERE ] player 4 placing token on slot 2
[17:50:49.585] [SEVERE ] removing player 3 token from slot 0
[17:50:49.588] [SEVERE ] removing player 5 token from slot 1
[17:50:49.589] [SEVERE ] removing player 3 token from slot 2
[17:50:49.589] [SEVERE ] player 5 placing token on slot 1
[17:50:49.589] [SEVERE ] player 5 placing token on slot 0
[17:50:49.589] [SEVERE ] player 3 placing token on slot 0
[17:50:49.592] [SEVERE ] player 3 placing token on slot 2
[17:50:49.592] [SEVERE ] removing player 3 token from slot 0
[17:50:49.592] [SEVERE ] player 3 placing token on slot 0
[17:50:49.592] [SEVERE ] removing player 3 token from slot 0
[17:50:49.592] [SEVERE ] removing player 3 token from slot 2
[17:50:49.592] [SEVERE ] player 3 placing token on slot 2
[17:50:49.592] [SEVERE ] removing player 3 token from slot 2
[17:50:49.596] [SEVERE ] removing player 5 token from slot 1
[17:50:49.596] [SEVERE ] player 3 placing token on slot 1
[17:50:49.597] [SEVERE ] player 5 placing token on slot 1
[17:50:49.597] [SEVERE ] removing player 3 token from slot 1
[17:50:49.599] [SEVERE ] player 3 placing token on slot 2
[17:50:49.599] [SEVERE ] player 3 placing token on slot 0
[17:50:49.600] [SEVERE ] removing player 3 token from slot 2
[17:50:49.600] [SEVERE ] removing player 5 token from slot 1
[17:50:49.602] [SEVERE ] player 5 placing token on slot 1
[17:50:49.602] [SEVERE ] removing player 5 token from slot 0
[17:50:49.602] [SEVERE ] player 3 placing token on slot 1
[17:50:49.608] [SEVERE ] player 3 placing token on slot 2
[17:50:49.609] [SEVERE ] removing player 5 token from slot 1
[17:50:49.609] [SEVERE ] player 5 placing token on slot 2
[17:50:49.609] [SEVERE ] player 5 placing token on slot 0
[17:50:49.609] [SEVERE ] removing player 5 token from slot 0
[17:50:49.609] [SEVERE ] player 5 placing token on slot 0
[17:50:49.610] [SEVERE ] player 5 placing token on slot 1
[17:50:49.694] [SEVERE ] placing card 3 in slot 3
[17:50:49.784] [SEVERE ] key 81 was pressed by player 1
[17:50:49.784] [SEVERE ] player 1 placing token on slot 0
[17:50:49.804] [SEVERE ] placing card 4 in slot 4
[17:50:49.871] [SEVERE ] key 87 was pressed by player 1
[17:50:49.871] [SEVERE ] player 1 placing token on slot 1
[17:50:49.913] [SEVERE ] placing card 5 in slot 5
[17:50:50.025] [SEVERE ] placing card 6 in slot 6
[17:50:50.033] [SEVERE ] key 69 was pressed by player 1
[17:50:50.033] [SEVERE ] player 1 placing token on slot 2
[17:50:50.135] [SEVERE ] placing card 7 in slot 7
